# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 11889.r1.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/sample/27277536/11889.r1.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/11889.8/macs/../subsample/input/22477991/10195.6.pe76.36.bowtie.r1.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 25445452								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 174								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr5	97408905	97409781	877	381	37	90.26	6.02	5.79
chr5	97425722	97427175	1454	485	76	167.43	9.09	5.85
chr5	97784969	97785563	595	323	20	61.79	8.99	15.19
chr5	97793094	97793976	883	288	35	95.63	7.47	5.4
chr5	98458894	98460319	1426	946	61	128.78	6.97	5.09
chr5	98590338	98591123	786	366	34	117.58	8.46	4.87
chr5	98595910	98597056	1147	671	46	108.62	6.32	5.03
chr5	98613881	98615259	1379	531	64	169.37	9.47	5.91
chr5	98758271	98758830	560	371	18	53.57	5.94	25
chr5	99681199	99682444	1246	553	56	112.79	5.26	4.93
chr5	99696080	99697001	922	479	44	132.04	11.51	5.19
chr5	99707224	99708071	848	357	29	63.72	6.17	13.77
chr5	99764602	99765907	1306	883	63	180.87	10.7	6.21
chr5	99867559	99868612	1054	884	37	65.42	4.75	12.34
chr5	99917388	99918305	918	568	36	77.24	5.69	7.54
chr5	100295069	100296028	960	613	30	50.63	5.06	31.03
chr5	100407626	100408644	1019	582	39	94.69	7.93	5.48
chr5	100587871	100588524	654	351	23	65.95	6.05	12.16
chr5	100645226	100647053	1828	1128	134	523.51	16.6	19.86
chr5	100844993	100845686	694	429	30	52.12	4.83	27.8
chr5	100946892	100947894	1003	495	41	53.55	4.51	25.03
chr5	101072058	101073498	1441	454	57	71.54	5.16	9.6
chr5	101103816	101104605	790	309	29	56.43	6.5	20.92
chr5	101179324	101180394	1071	464	57	76.95	5.58	7.53
chr5	101274164	101276125	1962	575	89	214.24	7.67	7.43
chr5	101315248	101316253	1006	539	57	146.07	9.37	5.23
chr5	102093933	102094710	778	417	28	67.26	4.8	11.53
chr5	102193690	102194495	806	380	30	57.05	5.85	20.14
chr5	102498691	102499515	825	365	36	101.23	7.91	5.2
chr5	102927352	102928475	1124	662	58	87.84	7.21	5.9
chr5	103206618	103207790	1173	849	71	313.21	11.84	10.84
chr5	104120361	104122050	1690	1486	84	131.57	6.32	5.15
chr5	104131340	104132156	817	403	39	60.63	5.36	16.27
chr5	104134700	104135613	914	442	39	62.87	6.45	14.56
chr5	104175458	104176387	930	513	50	99.42	8.39	5.33
chr5	104182547	104183664	1118	629	45	85.84	5.59	6.16
chr5	104189302	104190557	1256	654	84	228.91	10.48	7.95
chr5	104282707	104283665	959	736	50	116.86	6.59	4.93
chr5	104450595	104451531	937	481	50	131.81	8.58	5.17
chr5	104475182	104476673	1492	716	64	117.53	5.35	4.89
chr5	104937543	104938118	576	374	19	54.23	5.64	24.13
chr5	105844122	105845295	1174	355	46	69.53	4.97	10.4
chr5	105947490	105948851	1362	699	63	118.31	4.79	4.92
chr5	106077546	106079204	1659	1286	72	68.03	3.98	11.19
chr5	106127372	106130060	2689	500	120	253.92	6.97	8.94
chr5	106160414	106162416	2003	590	99	139.93	4.23	5.26
chr5	106304908	106305910	1003	553	46	109.07	5.94	5.05
chr5	107124834	107126134	1301	917	48	63.97	4.37	13.53
chr5	107440699	107441953	1255	593	95	222.75	9.27	7.91
chr5	107508035	107509377	1343	840	63	74.6	4.78	8.37
chr5	107520970	107521992	1023	337	103	389.33	16.33	14.38
chr5	107717441	107719116	1676	1022	68	125.1	4.75	5.03
chr5	107802065	107802934	870	393	41	75.17	6.04	8.19
chr5	108110244	108111055	812	349	42	94.02	8.99	5.55
chr5	108127674	108128801	1128	533	48	81.95	5.47	6.7
chr5	108136699	108137669	971	539	42	124.87	7.52	5.04
chr5	108152773	108156014	3242	1998	150	337.86	7.31	10.98
chr5	108178298	108179279	982	504	49	63.89	6.02	13.66
chr5	108297629	108298723	1095	642	46	86.39	6.07	6.01
chr5	108378196	108379226	1031	639	65	195.36	12.27	6.65
chr5	108402251	108402870	620	372	23	58.17	7.99	18.89
chr5	108415275	108416495	1221	451	48	82.06	5.35	6.66
chr5	108494418	108495868	1451	850	63	55.45	4.01	22.21
chr5	108675077	108676133	1057	671	37	60.49	5.33	16.39
chr5	108697363	108698631	1269	469	58	83.65	3.91	6.46
chr5	108741324	108742187	864	363	38	64.71	6.77	12.85
chr5	108834106	108835869	1764	452	73	80.55	4.79	7.04
chr5	109121104	109121755	652	235	23	54.53	5.17	23.76
chr5	110535989	110537361	1373	979	70	137.72	6.45	5.23
chr5	110659439	110660496	1058	331	39	63.7	5.26	13.78
chr5	110820331	110821195	865	494	30	55.91	6.19	21.57
chr5	111845258	111846244	987	482	45	138.99	7.93	5.2
chr5	111878389	111879237	849	490	29	58.32	5.81	18.71
chr5	111902344	111903124	781	351	38	80.56	7.07	7.04
chr5	111937783	111940424	2642	584	149	217.96	9.28	7.62
chr5	111964164	111965623	1460	582	66	113.45	5.64	4.92
chr5	111982179	111983935	1757	442	122	288.09	9.02	10.26
chr5	111986519	111987429	911	195	30	78.42	6.6	7.3
chr5	111989941	111990758	818	601	34	99.09	7.38	5.36
chr5	112002314	112004157	1844	1015	81	119.48	5.16	4.99
chr5	112007793	112008813	1021	400	48	87.45	5.8	5.93
chr5	112531180	112531789	610	220	26	56.04	6.29	21.44
chr5	112705162	112706164	1003	321	36	53.2	4.14	25.54
chr5	112708973	112710326	1354	434	78	159.19	9.62	5.51
chr5	112711628	112713952	2325	1068	129	233.4	10.83	8.23
chr5	113343534	113344385	852	385	43	65.08	5.57	12.58
chr5	113444395	113445715	1321	824	63	182.8	10.92	6.21
chr5	113548615	113549565	951	444	42	55.93	4.51	21.53
chr5	113561231	113562764	1534	780	79	111.98	4.57	4.95
chr5	113580259	113581142	884	480	43	60.94	6.63	15.98
chr5	113581476	113582643	1168	499	55	55.65	3.8	21.89
chr5	113608988	113609972	985	450	43	89.69	7.14	5.87
chr5	113655076	113656108	1033	646	44	50.74	4.79	30.66
chr5	113717058	113718136	1079	636	77	311.37	20.1	10.88
chr5	113720948	113722568	1621	566	83	237	9.02	8.41
chr5	114057794	114058555	762	407	27	58.88	5.87	18.08
chr5	114070119	114071712	1594	1159	70	98.95	5	5.39
chr5	114077853	114078709	857	408	36	83.51	9.11	6.5
chr5	114083995	114084901	907	458	36	52.01	5.16	28.06
chr5	114089745	114091010	1266	869	79	198.38	8.88	6.84
chr5	114091023	114092013	991	521	57	121.91	8.64	4.99
chr5	114094095	114095122	1028	351	41	67.08	4.55	11.58
chr5	114098393	114099420	1028	579	72	212.73	13.54	7.32
chr5	114099808	114101224	1417	663	79	202.41	7.58	7.07
chr5	114101894	114102783	890	404	52	97.09	8.49	5.36
chr5	114236664	114237699	1036	601	57	95.56	6.37	5.39
chr5	114238946	114240020	1075	610	48	101.77	7.39	5.2
chr5	114246251	114247620	1370	409	58	84.66	5.88	6.35
chr5	114248172	114249311	1140	585	49	74.76	4.58	8.34
chr5	114262609	114263255	647	197	31	80.3	6.56	7.1
chr5	114282265	114283214	950	444	57	76.74	6.02	7.6
chr5	114283439	114284116	678	437	28	54.16	5.01	24.32
chr5	114286613	114287638	1026	512	54	125.38	9.64	5.05
chr5	114321651	114323473	1823	1438	129	305.68	10.69	10.89
chr5	114357892	114359115	1224	504	49	83.77	5.64	6.47
chr5	114380346	114381671	1326	835	79	252.87	9.84	8.79
chr5	114394941	114395884	944	461	45	105.24	8.65	5.18
chr5	114405648	114406672	1025	315	36	51.21	4.89	29.66
chr5	114442575	114444103	1529	703	57	60.21	3.87	16.65
chr5	114540838	114541667	830	412	34	74.17	7.25	8.53
chr5	114549901	114551338	1438	342	51	80.5	4.6	7.08
chr5	114625398	114626428	1031	554	78	199.5	11.94	6.85
chr5	114719042	114720565	1524	540	89	62.15	5.55	14.81
chr5	114764629	114765736	1108	684	45	91.66	6.21	5.71
chr5	114820989	114822624	1636	610	74	83.93	5.71	6.46
chr5	114830224	114831097	874	536	35	53.22	4.44	25.5
chr5	115014978	115015866	889	484	46	64.95	5.77	12.7
chr5	115222731	115223858	1128	475	49	69.34	4.21	10.48
chr5	115391739	115393087	1349	378	47	51.12	4.86	29.73
chr5	115428947	115430121	1175	453	43	59.14	4.16	17.68
chr5	115460753	115462224	1472	398	64	112.73	5.73	4.93
chr5	115607629	115609383	1755	699	83	163.23	5.73	5.67
chr5	115636765	115637965	1201	755	51	90.36	4.58	5.8
chr5	115681143	115682159	1017	285	37	64.36	4.92	13.32
chr5	115687761	115688963	1203	408	43	58.05	5.46	18.98
chr5	115722678	115723845	1168	373	48	57.93	4.21	19.12
chr5	115776665	115778082	1418	510	51	62.26	4.86	14.84
chr5	115939266	115941353	2088	462	98	137.94	6.32	5.25
chr5	115941501	115942543	1043	451	63	204.06	10.88	7.11
chr5	115956272	115957148	877	404	34	63.45	4.21	14.05
chr5	115965890	115967152	1263	861	53	84.33	5.36	6.43
chr5	115979261	115981273	2013	1169	315	982.07	13.86	56.52
chr5	115984038	115986348	2311	991	176	337.05	11.5	10.88
chr5	116005942	116006777	836	447	44	92.5	8.17	5.72
chr5	116009113	116009779	667	218	25	75.84	6.05	7.91
chr5	116073626	116074667	1042	579	72	130.35	7.44	5.19
chr5	116081203	116082323	1121	421	47	105.98	6.68	5.12
chr5	116163149	116163994	846	509	33	58.02	3.82	19.04
chr5	116165916	116166986	1071	726	53	63.58	4.51	13.94
chr5	116171872	116172839	968	465	64	194.37	11.8	6.58
chr5	116181782	116182463	682	171	24	62.78	6.15	14.61
chr5	116182688	116183305	618	270	21	63.36	7.03	14.14
chr5	117565550	117566433	884	475	32	81.1	7.1	6.9
chr5	117803947	117804747	801	415	34	79.74	6.56	7.18
chr5	117806418	117807151	734	364	26	54.82	4.82	23.31
chr5	117807333	117808294	962	616	40	84.08	6.56	6.48
chr5	118403540	118404548	1009	494	36	65.16	5.33	12.55
chr5	118498364	118499008	645	203	31	53.82	4.66	24.73
chr5	118618857	118620426	1570	1224	63	177.58	6.6	6.02
chr5	118721062	118722319	1258	799	60	75.65	3.93	7.97
chr5	118743711	118744947	1237	497	56	133.19	7.17	5.14
chr5	118781268	118782756	1489	756	76	140.85	7.63	5.22
chr5	118809414	118812149	2736	1122	141	179.69	5.9	6.12
chr5	118908790	118909965	1176	344	47	61.59	4.19	15.32
chr5	118926000	118927217	1218	814	72	65.45	7.14	12.32
chr5	118927628	118928735	1108	791	42	50.46	3.87	31.46
chr5	118932714	118934411	1698	432	73	134.98	7.14	5.19
chr5	118944570	118945407	838	426	32	70.93	6.94	9.84
chr5	118963817	118965591	1775	486	74	133.79	5.35	5.18
chr5	119005240	119006935	1696	1200	74	108.64	5.16	5.04
chr5	119009190	119011091	1902	521	78	141.86	5.99	5.22
chr5	120170436	120171315	880	497	34	84.2	7.05	6.43
chr5	120182310	120183740	1431	869	119	440.59	15.27	15.79
chr5	120216305	120217067	763	455	29	84.81	8.59	6.32
chr5	120449089	120449746	658	287	24	55.82	6.77	21.69
chr5	120455762	120456853	1092	619	61	259.32	13.88	9.34
chr5	120890525	120891220	696	358	24	53.17	5.98	25.59
chr5	121007231	121009591	2361	1543	171	628.03	17.64	25.58
chr5	121009678	121011602	1925	1219	93	256.55	6.84	9.15
chr5	121019875	121020954	1080	472	46	82.14	5.6	6.67
chr5	121026553	121027691	1139	652	64	64.18	5.54	13.43
chr5	121027786	121030301	2516	1048	236	650.64	15.6	25
chr5	121070559	121071794	1236	727	57	64.62	4.1	12.99
chr5	121092915	121094968	2054	984	144	286.31	11.03	10.29
chr5	121097358	121098370	1013	475	48	63.48	5.04	14.04
chr5	121199314	121200331	1018	527	44	58.48	4.63	18.47
chr5	121225167	121227006	1840	512	77	136.02	6.94	5.22
chr5	121261930	121262979	1050	559	64	115.77	8.62	4.91
chr5	121357429	121357975	547	223	19	59.15	6.94	17.68
chr5	121453414	121454513	1100	584	83	333.44	16.41	10.99
chr5	121528172	121529127	956	487	48	87.01	7.82	5.91
chr5	121556855	121557946	1092	301	38	100.99	7.62	5.23
chr5	121558049	121558708	660	372	23	71.89	8.99	9.51
chr5	121573997	121574860	864	505	55	148.93	7.73	5.35
chr5	121592592	121593444	853	381	36	59.27	6.54	17.55
chr5	121640327	121641720	1394	927	60	158.85	7.28	5.49
chr5	121646694	121647401	708	390	24	51.93	6.91	28.23
chr5	121995256	121996940	1685	623	64	96.54	5.35	5.36
chr5	122036313	122037234	922	437	38	84.15	5.74	6.47
chr5	122042624	122044333	1710	964	67	89.63	4.86	5.86
chr5	122124885	122126047	1163	507	67	217.75	10.22	7.61
chr5	122160872	122162392	1521	351	60	160.47	6.6	5.59
chr5	122269283	122270045	763	470	35	63.98	6.4	13.54
chr5	122283336	122284932	1597	658	61	56.33	5.05	21.05
chr5	122286051	122286897	847	449	36	66.76	5.95	11.7
chr5	122287179	122288093	915	527	40	84.51	5.26	6.37
chr5	122288285	122289446	1162	795	47	73.83	5.64	8.67
chr5	122295413	122296296	884	451	44	98.23	6.59	5.45
chr5	122297618	122298693	1076	420	59	176.46	9.84	5.96
chr5	122494385	122495103	719	430	37	83.39	9.29	6.52
chr5	122595317	122597102	1786	1198	90	114.91	5.57	4.91
chr5	122601236	122601964	729	352	25	55.25	6.98	22.63
chr5	122607409	122609129	1721	788	65	70.13	4.94	10.14
chr5	122634108	122635052	945	532	44	75.69	5.48	7.93
chr5	122668304	122671134	2831	1489	111	71.21	3.59	9.73
chr5	122682189	122686466	4278	1137	189	192.21	5.64	6.49
chr5	122734638	122735672	1035	657	42	84.89	6.56	6.33
chr5	122846640	122847530	891	463	34	56.46	6.86	20.86
chr5	122871175	122872648	1474	957	73	197.82	9.11	6.8
chr5	122951354	122953355	2002	1462	83	66.72	3.45	11.69
chr5	123103040	123104185	1146	295	46	66.02	5.05	12.11
chr5	123156996	123158659	1664	285	67	90.38	3.47	5.78
chr5	123181098	123182769	1672	1297	105	269.77	7.3	10.04
chr5	123220329	123221649	1321	788	202	1204.74	39.83	100
chr5	123229160	123230132	973	554	41	71.71	5.73	9.57
chr5	123349214	123349874	661	242	24	65.2	6.66	12.54
chr5	123350124	123352143	2020	693	72	142.78	6.65	5.22
chr5	123400811	123402741	1931	1604	78	105.65	4.51	5.13
chr5	123438827	123439591	765	406	24	54.97	6.74	23.06
chr5	123444093	123445123	1031	453	46	87.2	6.94	5.92
chr5	123464303	123466485	2183	484	112	142.85	7.7	5.22
chr5	123474851	123476041	1191	629	90	211.36	8.27	7.24
chr5	123578183	123579459	1277	662	58	57.27	4.51	19.95
chr5	123586091	123587097	1007	490	44	64.13	5.71	13.47
chr5	123587227	123589427	2201	1530	87	155.25	5.74	5.32
chr5	123590644	123592650	2007	319	93	244.43	8.37	8.48
chr5	123598995	123601150	2156	705	110	107.17	6.48	5.07
chr5	123793935	123794744	810	369	27	59.82	6.31	17.01
chr5	123843743	123845024	1282	839	65	172.35	6.85	5.92
chr5	123847681	123848958	1278	459	48	76.83	9.23	7.54
chr5	123920746	123921634	889	273	37	57.77	4.83	19.34
chr5	123973262	123974428	1167	392	45	63.63	4.16	13.9
chr5	124132194	124135478	3285	1663	151	383.38	8.46	14.51
chr5	124312566	124313721	1156	673	70	117.55	8.52	4.89
chr5	124422920	124424506	1587	970	70	130	4.77	5.16
chr5	124480788	124481719	932	422	61	190.34	12.53	6.43
chr5	124484117	124484895	779	461	37	57.62	5.36	19.46
chr5	124501502	124502576	1075	865	51	84.7	4.55	6.35
chr5	124509413	124510381	969	438	53	80.69	6.27	6.97
chr5	124524568	124525968	1401	495	72	64.45	7.09	13.2
chr5	124526776	124528353	1578	804	68	65.66	4.22	12.25
chr5	124615195	124616398	1204	479	58	85.72	5.36	6.16
chr5	124636599	124637806	1208	507	65	150.22	6.47	5.35
chr5	124639447	124640905	1459	965	84	206.32	7.8	7.25
chr5	124697896	124699434	1539	768	59	76.33	4.51	7.71
chr5	124699647	124700547	901	165	32	67.82	4.27	11.35
chr5	124801798	124802973	1176	371	45	62.75	3.82	14.6
chr5	124803468	124804278	811	407	29	55.75	6.21	21.75
chr5	124875727	124876479	753	421	26	55.18	5.76	22.69
chr5	124889473	124890744	1272	529	61	88.79	5.08	5.86
chr5	124894567	124896161	1595	1184	57	100.55	6.32	5.26
chr5	124932309	124934043	1735	566	79	151.69	5.97	5.3
chr5	124976021	124977174	1154	716	52	104.11	7.81	5.15
chr5	124979014	124981664	2651	939	144	292.58	12.62	10.39
chr5	124986556	124987953	1398	463	66	149.21	10.55	5.34
chr5	125002465	125003356	892	548	32	64	5.87	13.52
chr5	125079020	125080488	1469	486	62	87.13	4.19	5.91
chr5	125341962	125343947	1986	1132	81	128.31	5.26	5.06
chr5	125409550	125410492	943	412	46	72.05	5.92	9.45
chr5	125472960	125473779	820	495	37	71.38	5.77	9.64
chr5	125532320	125533444	1125	458	61	53.83	4.12	24.76
chr5	125537499	125540307	2809	986	117	124.08	4.48	5.02
chr5	125556182	125557266	1085	589	61	114.38	6.45	4.92
chr5	125616857	125617950	1094	591	90	235.42	10.78	8.4
chr5	125658401	125661011	2611	725	109	250.8	5.87	8.57
chr5	125663564	125665108	1545	518	91	273.49	12.89	10.11
chr5	125668906	125670445	1540	457	72	110.78	6.65	4.95
chr5	125706560	125707210	651	292	30	52.82	4.88	26.43
chr5	125757832	125759219	1388	1093	48	65.44	4.28	12.32
chr5	125810697	125811665	969	476	61	124.8	9.55	5.04
chr5	125812644	125814112	1469	930	134	336.08	12.86	10.94
chr5	125838067	125839217	1151	642	61	167.92	8.71	5.83
chr5	125869597	125871084	1488	748	68	174.72	8.29	5.95
chr5	125871657	125872689	1033	526	63	226.52	13.27	7.97
chr5	125872960	125874355	1396	608	53	92.25	5.24	5.69
chr5	125920816	125922996	2181	1827	86	171.36	5.64	5.95
chr5	127962543	127963447	905	442	37	99.59	10.56	5.3
chr5	128095823	128096873	1051	547	51	96.72	6.77	5.37
chr5	128155610	128156281	672	228	27	91.83	8.68	5.72
chr5	128179975	128180713	739	301	34	88.36	7.79	5.86
chr5	128386476	128388225	1750	1350	127	520.2	16.11	19.58
chr5	128483548	128484144	597	251	19	55.85	7.2	21.61
chr5	128615831	128616646	816	353	30	51.47	4.89	29.09
chr5	128616999	128618316	1318	593	139	526.23	16.92	20.74
chr5	129582791	129583821	1031	689	52	140	8.06	5.27
chr5	130230449	130231359	911	478	41	71.49	5.8	9.62
chr5	130292479	130293451	973	399	44	60.7	3.95	16.19
chr5	130362555	130363816	1262	588	51	89.51	5.31	5.85
chr5	130474689	130475521	833	441	29	52.78	4.51	26.49
chr5	130476962	130477971	1010	565	39	68.7	3.76	10.83
chr5	130478178	130479404	1227	480	58	115.7	5.88	4.91
chr5	130499328	130500383	1056	459	70	179.05	11.13	6.12
chr5	130504696	130505914	1219	759	53	50.65	4.5	30.91
chr5	130564412	130566208	1797	819	101	233.82	11.11	8.29
chr5	130647518	130648737	1220	470	54	170.75	9.55	5.95
chr5	130697437	130698892	1456	631	59	57.24	3.43	19.95
chr5	130730130	130730754	625	393	23	54.63	4.96	23.54
chr5	132636961	132637609	649	347	26	70.51	6.58	10
chr5	134700709	134701607	899	384	62	214.64	14.66	7.46
chr5	134703522	134704645	1124	732	51	93.23	6.94	5.68
chr5	134708243	134709416	1174	893	52	125.37	7.37	5.05
chr5	134733925	134735055	1131	486	70	241.75	13.91	8.66
chr5	134790106	134792033	1928	752	105	305.14	13.54	10.97
chr5	134828010	134828932	923	534	67	242.57	12.41	8.75
chr5	134870273	134871024	752	387	42	105.45	7.07	5.11
chr5	134930663	134932978	2316	568	110	73.76	4.51	8.74
chr5	134975673	134976459	787	486	44	92.91	8.31	5.66
chr5	135163631	135164594	964	415	39	70.22	6.19	10.12
chr5	135184834	135185867	1034	455	65	111.1	6.65	4.95
chr5	135408029	135408747	719	369	28	61.31	5.38	15.56
chr5	135426582	135428119	1538	925	80	112.9	6.1	4.94
chr5	135484862	135486200	1339	565	55	89.55	5.01	5.85
chr5	135539747	135540505	759	297	30	56.19	5.92	21.17
chr5	135553624	135554614	991	531	44	103.92	7.17	5.13
chr5	135643729	135644765	1037	594	41	59.69	4.1	17.17
chr5	135662494	135663873	1380	760	71	174.61	6.02	5.93
chr5	135739657	135741242	1586	936	188	783.62	19.17	31.25
chr5	135749943	135751167	1225	413	64	168.88	9.72	5.85
chr5	135800581	135801402	822	410	29	50.95	6.33	30.16
chr5	135963971	135965754	1784	822	87	214.18	6.97	7.43
chr5	136108242	136109135	894	459	37	57.21	5.16	20
chr5	136219388	136220428	1041	390	41	82.02	4.83	6.67
chr5	136282119	136283157	1039	548	44	54.13	4.98	24.31
chr5	136409516	136411298	1783	613	76	138.3	4.89	5.2
chr5	136443756	136444337	582	411	20	50.03	5.39	32.43
chr5	136552748	136553601	854	413	40	65.37	6.53	12.35
chr5	136559170	136562008	2839	2371	114	119.72	6.32	5
chr5	136611752	136613046	1295	577	46	70.99	4.51	9.82
chr5	136720273	136721320	1048	347	39	72.24	5.24	9.35
chr5	136721978	136722982	1005	674	47	119.28	6.15	4.96
chr5	136866432	136867311	880	390	32	79.31	7.44	7.25
chr5	136872486	136873346	861	427	33	53.4	4.23	25.29
chr5	136925334	136926580	1247	271	41	56.21	4.16	21.13
chr5	136933975	136935163	1189	594	119	287.65	11.97	10.25
chr5	136955468	136956344	877	454	36	55.19	6.12	22.67
chr5	136963187	136964082	896	542	46	96.12	7.41	5.39
chr5	136975453	136977086	1634	1028	169	693.76	24.04	26.09
chr5	137041931	137045255	3325	467	188	657.77	16.5	24.36
chr5	137098226	137099845	1620	991	67	105.59	5.29	5.12
chr5	137102495	137103417	923	413	40	81.51	5.92	6.74
chr5	137166760	137167918	1159	507	51	57.52	3.98	19.59
chr5	137428661	137429577	917	408	53	106.35	8.18	5.08
chr5	137463029	137464580	1552	409	97	167.69	8.02	5.82
chr5	137508057	137509487	1431	329	58	72.51	3.54	9.22
chr5	137567229	137568120	892	504	37	73.39	7.14	8.88
chr5	137591597	137592414	818	369	42	108.95	7.52	5.06
chr5	137730538	137731102	565	241	22	52.02	4.64	28.05
chr5	137747882	137749135	1254	817	49	57.85	5.64	19.23
chr5	137896205	137897033	829	432	35	51.44	4.27	29.16
chr5	137972622	137974977	2356	1822	105	113.99	5.64	4.9
chr5	137994489	137995196	708	349	30	62.27	6.29	14.83
chr5	138010991	138012993	2003	678	88	93.71	4.11	5.63
chr5	138069236	138070813	1578	1222	63	69.24	4.81	10.5
chr5	138071439	138073867	2429	1081	143	241.32	8.23	8.61
chr5	138182166	138183235	1070	540	49	82.69	5.72	6.63
chr5	138186572	138187531	960	520	43	88.18	6.02	5.85
chr5	138188469	138189321	853	354	32	50.42	4.07	31.58
chr5	138189440	138190898	1459	408	57	96.31	5.12	5.38
chr5	138217411	138218310	900	585	38	69.91	4.58	10.28
chr5	138219540	138220511	972	414	46	54.68	5.76	23.47
chr5	138228270	138229735	1466	1088	56	57.63	3.94	19.46
chr5	138271150	138273065	1916	441	107	280.2	9.86	10.39
chr5	138323860	138324674	815	363	31	65.71	5.31	12.15
chr5	138557757	138558863	1107	644	48	58.22	4.16	18.87
chr5	139158763	139159511	749	356	29	97.47	7.8	5.39
chr5	139329029	139330067	1039	507	64	88.96	7.95	5.85
chr5	139350645	139351675	1031	694	40	50.65	4.19	30.92
chr5	139470339	139472800	2462	712	120	278.04	7.12	10.23
chr5	139473084	139474651	1568	989	65	75.56	4.88	8.03
chr5	139500211	139501190	980	454	70	122.16	8.73	4.98
chr5	139594343	139595186	844	524	33	56.63	3.58	20.57
chr5	139672745	139673722	978	439	62	196.73	12.78	6.73
chr5	139675828	139676862	1035	362	36	60.22	5.01	16.65
chr5	139761875	139763543	1669	1358	75	91.67	7.53	5.71
chr5	139799974	139801794	1821	932	67	87.04	4.37	5.91
chr5	139840199	139841746	1548	481	85	142.49	6.13	5.19
chr5	139853175	139855669	2495	1238	129	169.69	6.75	5.88
chr5	139924803	139926502	1700	740	81	82.36	4.01	6.66
chr5	140022754	140023642	889	309	32	92.18	6	5.69
chr5	140208528	140209556	1029	476	61	180.09	13.16	6.16
chr5	140252125	140253728	1604	1083	155	368.73	14.52	13.03
chr5	140619133	140620031	899	500	40	57.34	5.5	19.84
chr5	140740867	140741789	923	460	50	101.05	6.32	5.2
chr5	141032636	141033469	834	398	32	80.49	8.52	7.08
chr5	141037924	141039161	1238	523	67	96.84	6.52	5.36
chr5	141072179	141073704	1526	867	81	142.91	6.23	5.15
chr5	141082660	141087632	4973	4233	232	399.06	7.34	14.14
chr5	141091803	141093244	1442	541	70	102.84	5.37	5.18
chr5	141215597	141216460	864	325	39	91.57	7.06	5.72
chr5	141224150	141225858	1709	404	84	111.08	5.16	4.95
chr5	141247432	141248726	1295	450	63	135.86	8.07	5.24
chr5	141348460	141350504	2045	963	80	77.41	4.9	7.5
chr5	141419836	141420914	1079	396	44	70.11	4.07	10.15
chr5	141423642	141424675	1034	506	81	151.88	10.25	5.31
chr5	141481016	141481998	983	578	57	173.75	10.16	5.93
chr5	141493941	141494870	930	474	50	74.54	5.01	8.37
chr5	141531605	141532525	921	478	45	87.77	6.77	5.89
chr5	141537822	141538724	903	483	48	107.87	8.56	5.1
chr5	141717007	141717870	864	393	38	100.85	7.08	5.22
chr5	142255894	142256449	556	259	22	50.01	5.24	32.45
chr5	142493883	142494589	707	353	30	56.83	4.86	20.36
chr5	142842972	142844017	1046	416	42	52.73	4.21	26.68
chr5	142877194	142878241	1048	277	40	57.96	4.23	19.12
chr5	142916259	142917197	939	490	42	90.96	7.14	5.78
chr5	142932934	142933955	1022	594	67	220.17	12.45	7.74
chr5	143166102	143166931	830	452	31	54.16	6.39	24.32
chr5	143548500	143549304	805	448	31	52.6	6.39	26.88
chr5	143555759	143557315	1557	824	63	94.73	5.37	5.48
chr5	143575000	143576073	1074	687	49	84.87	4.83	6.32
chr5	143576780	143578389	1610	426	57	73.96	4.89	8.6
chr5	143578753	143580839	2087	944	155	698.28	15.2	28.12
chr5	143580902	143581932	1031	691	38	110.81	8.39	4.95
chr5	143582874	143584085	1212	575	57	108.96	5.9	5.06
chr5	143584110	143585882	1773	490	98	349.66	12.45	11.41
chr5	143642581	143643986	1406	307	72	106.78	5.24	5.06
chr5	143670484	143672479	1996	563	98	150.08	7.72	5.36
chr5	143682229	143683046	818	403	31	71.17	5.81	9.77
chr5	143690188	143691532	1345	878	69	178.98	9.27	6.11
chr5	143874243	143875107	865	495	37	74.93	6.66	8.24
chr5	143941976	143942846	871	402	35	52	4.51	28.05
chr5	144076106	144077439	1334	785	51	79.39	4.47	7.21
chr5	144287361	144289355	1995	1625	86	107.13	4.81	5.07
chr5	144308911	144309830	920	441	38	58.24	5.16	18.88
chr5	144492528	144493660	1133	720	47	136.22	7.52	5.23
chr5	144775281	144776176	896	431	34	77.52	6.74	7.46
chr5	144847109	144847976	868	444	33	76.26	7.67	7.74
chr5	144861270	144862172	903	410	39	107.18	7.91	5.07
chr5	144886576	144887447	872	543	64	242.63	14.39	8.76
chr5	145012671	145013700	1030	552	53	88.83	6.77	5.85
chr5	145016795	145017673	879	508	34	61.61	5.26	15.31
chr5	145037832	145038777	946	500	54	120.88	9.58	5.04
chr5	145578888	145579655	768	469	32	58.02	6.24	19.04
chr5	145720206	145721035	830	382	45	77.25	8.02	7.55
