# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 9102.4.pe100.36.bowtie.r1.27277536.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/9102.4.pe100.36.bowtie.r1.27277536.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/10195.6.pe76.36.bowtie.r1.22477991.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 22718727								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 159								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr5	114185182	114186378	1197	406	67	201.41	9.81	1.34
chr5	114221046	114222404	1359	932	65	98.39	5.53	1.6
chr5	114222522	114223388	867	235	70	289.92	17.25	1.83
chr5	114225610	114227334	1725	652	142	290.48	11.17	1.8
chr5	114232397	114234342	1946	1553	100	222.1	11.06	1.38
chr5	114236557	114238081	1525	697	107	275.08	12.04	1.69
chr5	114249964	114251123	1160	447	52	83.9	5.53	2.16
chr5	114251565	114252346	782	371	36	60.81	5.66	6.56
chr5	114253104	114255959	2856	440	151	200.01	8.73	1.34
chr5	114263934	114266407	2474	720	224	983.9	31.21	12.15
chr5	114268117	114269370	1254	903	49	96.02	7.37	1.64
chr5	114274337	114276082	1746	1032	74	70.18	4.68	3.9
chr5	114279763	114280922	1160	693	109	308.27	10.8	1.96
chr5	114282272	114283102	831	443	89	273.22	11.61	1.67
chr5	114283429	114284223	795	367	29	54.78	7.9	9.84
chr5	114286853	114287586	734	339	46	141.86	11.45	1.32
chr5	114293927	114295171	1245	770	50	57.99	4.3	7.91
chr5	114332712	114333859	1148	881	42	56.99	4.67	8.37
chr5	114357621	114359693	2073	395	119	388.63	10.19	2.15
chr5	114380262	114381439	1178	886	42	58.96	6.51	7.45
chr5	114391917	114393590	1674	938	63	174.44	8.6	1.3
chr5	114442319	114444366	2048	579	95	287.8	9.22	1.83
chr5	114476987	114477814	828	449	30	69.41	5.63	4.02
chr5	114501932	114502739	808	412	31	58.09	6.7	7.88
chr5	114530311	114530772	462	189	16	51.91	7.63	12.17
chr5	114541406	114542361	956	558	36	68.92	4.61	4.09
chr5	114549844	114550917	1074	403	60	203.25	13.31	1.32
chr5	114555839	114557126	1288	487	45	95.85	7.34	1.65
chr5	114577923	114578662	740	385	26	56.49	7.9	8.77
chr5	114579270	114579966	697	304	23	52.15	5.32	11.94
chr5	114580056	114581769	1714	986	82	224.91	7.98	1.39
chr5	114587324	114588223	900	537	32	96.31	7.6	1.64
chr5	114592724	114593992	1269	973	43	68.33	5.53	4.19
chr5	114600425	114601242	818	392	30	81.75	6.91	2.31
chr5	114625528	114626562	1035	431	86	276.92	13.01	1.71
chr5	114663351	114663984	634	457	25	72.97	6.64	3.35
chr5	114666408	114667180	773	335	30	55.81	6.48	9.1
chr5	114690629	114691638	1010	315	32	57.76	5.22	8.03
chr5	114697941	114699970	2030	330	89	157.17	5.92	1.33
chr5	114706309	114707055	747	241	26	50.46	4.61	13.52
chr5	114725321	114726536	1216	229	45	74.23	4.93	3.19
chr5	114764693	114765585	893	588	41	115.11	8.7	1.37
chr5	114799234	114799765	532	398	19	52.33	5.53	11.82
chr5	114821520	114822541	1022	653	43	60.38	5.18	6.72
chr5	114829916	114831405	1490	543	74	170.52	5.69	1.29
chr5	114844825	114845419	595	443	27	69.77	7.02	3.95
chr5	114850726	114851728	1003	229	37	65.93	5.4	4.95
chr5	114859229	114859866	638	208	26	55.83	5.07	9.1
chr5	114861551	114862742	1192	964	52	110.72	4.68	1.39
chr5	114872671	114874074	1404	881	55	83.93	4.47	2.15
chr5	114893460	114894553	1094	289	57	166.33	9.68	1.3
chr5	114909439	114910834	1396	565	58	135.55	6.14	1.28
chr5	114911103	114911801	699	330	26	62.48	6.03	5.85
chr5	114949179	114950226	1048	828	37	65.69	6.56	5.01
chr5	114954269	114956133	1865	693	100	213.32	8.1	1.37
chr5	114984480	114985195	716	360	28	52.75	4.88	11.45
chr5	114987452	114988461	1010	705	36	51.48	4.88	12.56
chr5	115000914	115002111	1198	437	48	70.88	5.27	3.74
chr5	115002748	115004415	1668	625	65	99.99	5.36	1.5
chr5	115012095	115012701	607	458	23	77.83	7.16	2.7
chr5	115016925	115018717	1793	662	112	321.4	7.9	1.92
chr5	115021320	115021951	632	308	26	72.39	6.14	3.46
chr5	115023742	115025110	1369	789	55	101.34	5.35	1.48
chr5	115029519	115030520	1002	523	64	200.12	14.14	1.34
chr5	115034020	115035078	1059	733	50	116.69	6.28	1.37
chr5	115037633	115038522	890	450	46	58.15	6.99	7.87
chr5	115043288	115045435	2148	1634	117	181.66	9.21	1.33
chr5	115046533	115047841	1309	407	58	69.21	5.53	4.05
chr5	115055715	115056539	825	410	60	178.47	11.13	1.33
chr5	115058178	115058874	697	423	26	51.17	5.07	12.83
chr5	115060738	115062535	1798	865	75	176.01	7.37	1.3
chr5	115080309	115081288	980	625	43	82.36	5.61	2.26
chr5	115084186	115085777	1592	531	60	65.1	3.8	5.2
chr5	115089110	115090583	1474	545	56	73.11	4.34	3.3
chr5	115107691	115108549	859	483	32	61.89	4.87	6.13
chr5	115129960	115131249	1290	437	56	93.22	5.64	1.71
chr5	115139826	115141691	1866	1389	106	184.33	7.29	1.33
chr5	115157371	115158206	836	427	57	181.96	15.8	1.33
chr5	115181033	115181943	911	700	36	78.69	4.61	2.63
chr5	115193870	115194745	876	437	38	87.88	7.05	1.91
chr5	115222746	115223847	1102	776	66	172.18	8.85	1.29
chr5	115224346	115226039	1694	433	78	141.96	6.73	1.32
chr5	115230169	115232067	1899	521	85	50.55	4.15	13.41
chr5	115234478	115235650	1173	268	51	85.41	5.82	2.06
chr5	115258489	115258967	479	149	21	59.24	7.03	7.26
chr5	115263456	115264111	656	400	32	68.6	6.89	4.16
chr5	115273034	115273725	692	271	24	61.57	8.42	6.24
chr5	115276007	115276805	799	301	36	91.48	6.35	1.78
chr5	115295506	115295905	400	156	14	54.84	7.35	9.77
chr5	115314682	115316255	1574	334	101	288.29	16.59	1.84
chr5	115346752	115348171	1420	996	97	279.49	14.96	1.74
chr5	115366381	115367105	725	576	42	93.97	7.48	1.69
chr5	115384395	115384984	590	172	22	54.95	5.53	9.72
chr5	115391893	115392821	929	542	38	86.32	5.53	2.01
chr5	115417504	115418684	1181	281	57	92.8	4.88	1.74
chr5	115418695	115419783	1089	285	44	102.47	7.83	1.45
chr5	115420590	115421265	676	320	22	54.23	7.41	10.18
chr5	115427948	115430563	2616	1416	99	166.56	6.38	1.3
chr5	115446317	115447044	728	316	26	53.05	7.44	11.2
chr5	115452485	115453602	1118	349	33	51.37	5.63	12.62
chr5	115460582	115462282	1701	497	92	249.49	10.97	1.54
chr5	115561602	115562991	1390	607	64	153.96	6.91	1.33
chr5	115568761	115569867	1107	630	56	130.76	9.87	1.28
chr5	115573987	115576060	2074	1359	77	78.57	4.92	2.64
chr5	115584205	115585165	961	773	44	101.33	5.71	1.48
chr5	115607674	115609625	1952	774	173	763.65	15.61	7.39
chr5	115610789	115611839	1051	497	55	117.78	7.37	1.35
chr5	115615865	115618091	2227	1742	164	319.5	17.38	1.89
chr5	115630682	115631793	1112	308	40	51.58	4.99	12.49
chr5	115636223	115638285	2063	583	137	259.16	8.02	1.61
chr5	115642611	115644946	2336	850	131	350.2	9.43	1.93
chr5	115664676	115665331	656	377	24	52.22	6.09	11.94
chr5	115672330	115673097	768	628	26	73.53	6.74	3.26
chr5	115680917	115681801	885	561	30	57.17	6.03	8.27
chr5	115684390	115686359	1970	1023	86	85.97	4.24	2.04
chr5	115687567	115688615	1049	439	69	245.99	16.13	1.51
chr5	115707012	115707475	464	237	19	50.55	5.62	13.41
chr5	115722175	115723281	1107	638	66	223.89	8.9	1.38
chr5	115729454	115730401	948	583	40	67.8	4.79	4.32
chr5	115744828	115745522	695	509	28	60.77	5.53	6.57
chr5	115749746	115751672	1927	445	104	285.3	12.04	1.8
chr5	115776656	115777577	922	350	60	206.21	11.15	1.34
chr5	115790545	115791840	1296	509	74	165.31	5.53	1.3
chr5	115798591	115799604	1014	484	63	219.79	13.82	1.38
chr5	115855126	115855716	591	201	23	60.01	5.53	6.95
chr5	115885504	115887288	1785	936	86	234.48	7.41	1.43
chr5	115895093	115895804	712	475	28	89.77	6.76	1.88
chr5	115932147	115933097	951	684	30	59.16	6.64	7.34
chr5	115939279	115940604	1326	547	95	319.02	10.27	1.89
chr5	115941714	115942739	1026	287	76	328.07	15.8	1.92
chr5	115956310	115957365	1056	496	59	180.49	9.44	1.32
chr5	115958412	115959191	780	432	33	69.03	5.78	4.08
chr5	115966024	115967075	1052	732	57	153.07	7.84	1.32
chr5	115970083	115971450	1368	330	55	87.57	5.13	1.9
chr5	115971485	115972798	1314	252	64	118.81	5.94	1.34
chr5	115974511	115977814	3304	1103	137	89.46	3.95	1.89
chr5	115979285	115981885	2601	1358	214	360.09	9.01	1.92
chr5	115983568	115985569	2002	1446	127	224.52	11.61	1.38
chr5	115985619	115986324	706	233	49	138.05	9.62	1.31
chr5	115987896	115989250	1355	936	79	125.08	10.23	1.32
chr5	115992215	115994777	2563	985	129	149.89	5.25	1.33
chr5	115996388	115997470	1083	461	55	54.93	4.55	9.72
chr5	116005507	116006780	1274	879	62	144.75	9.78	1.33
chr5	116009031	116010093	1063	605	56	235.53	11.85	1.44
chr5	116014601	116015904	1304	679	70	157.77	7	1.34
chr5	116022779	116023811	1033	606	56	77.3	6.32	2.79
chr5	116042209	116043184	976	460	39	60.9	4.22	6.52
chr5	116052071	116053089	1019	593	43	67.9	6.64	4.31
chr5	116069627	116070975	1349	645	54	107.87	6.14	1.42
chr5	116073366	116074443	1078	817	62	101.98	6.36	1.44
chr5	116081155	116082771	1617	830	101	380.68	13.04	2.08
chr5	116085632	116086300	669	175	29	64.29	5.36	5.4
chr5	116093708	116094420	713	416	24	51.93	7.1	12.14
chr5	116100737	116102150	1414	1013	58	60.08	5.08	6.95
chr5	116102459	116103436	978	764	50	90.99	4.88	1.8
chr5	116180809	116183266	2458	547	122	451.53	15.14	2.62
chr5	116294476	116295734	1259	499	60	150.62	5.35	1.33
chr5	116324131	116324628	498	344	20	50.25	4.61	13.73
chr5	116359154	116359713	560	290	19	52.33	6.4	11.82
chr5	116431904	116432605	702	281	23	70.16	5.46	3.9
chr5	116473679	116474975	1297	842	109	278	12.75	1.72
chr5	116480492	116481183	692	158	28	54.64	4.68	9.9
chr5	116615515	116616062	548	407	17	51.4	5.4	12.62
chr5	116629891	116630320	430	276	16	51.6	5.88	12.44
chr5	116684688	116685420	733	382	23	54.26	5.18	10.17
chr5	116839675	116841131	1457	1098	77	157.46	8.77	1.33
chr5	116862402	116863593	1192	399	61	146.61	9.36	1.35
chr5	116863845	116864774	930	498	40	73.31	5.92	3.29
chr5	116903218	116903949	732	359	25	62.93	6.21	5.77
chr5	117041324	117042131	808	411	28	66.72	5.96	4.75
chr5	117565048	117566532	1485	381	53	138.2	6.64	1.31
chr5	117569561	117571586	2026	1260	82	229.85	9.22	1.4
chr5	117608422	117609222	801	417	90	332.38	14.1	1.93
chr5	117722588	117723122	535	397	20	59.47	5.7	7.14
chr5	117733979	117734404	426	156	14	51.63	6.61	12.42
chr5	117736686	117737260	575	317	18	59.53	7.35	7.1
chr5	117768731	117769897	1167	428	51	63.59	3.69	5.59
chr5	117784684	117785207	524	340	20	54.35	6.72	10.09
chr5	117807173	117808338	1166	294	49	116.65	5.43	1.37
chr5	117838562	117839336	775	514	43	90.31	6.51	1.84
chr5	117859874	117860601	728	367	25	54.41	5.03	10.05
chr5	117863222	117864554	1333	944	58	145.88	9.55	1.35
chr5	117905643	117906381	739	362	21	51.31	6.43	12.65
chr5	117937890	117938741	852	439	33	55.95	5.89	9.08
chr5	117960853	117962155	1303	585	52	102.31	6.09	1.45
chr5	118051184	118052000	817	496	29	65.91	6.34	4.97
chr5	118093989	118094718	730	487	27	66.74	5.53	4.75
chr5	118230825	118232471	1647	1271	50	117.7	9.22	1.35
chr5	118265468	118266359	892	630	33	78.96	7.12	2.59
chr5	118288331	118289382	1052	410	35	63.61	5.53	5.58
chr5	118292079	118292668	590	153	23	61.72	7.19	6.19
chr5	118334792	118335663	872	455	33	68.91	6.45	4.09
chr5	118341618	118342100	483	154	20	50.62	5.4	13.35
chr5	118351023	118351675	653	281	27	53.37	4.34	10.92
chr5	118403649	118404384	736	341	31	84.26	7.04	2.1
chr5	118426234	118428754	2521	507	139	330.56	11.62	1.95
chr5	118451994	118452899	906	503	45	127.38	6.91	1.29
chr5	118463989	118465839	1851	1402	100	314.18	10.75	1.94
chr5	118475278	118476169	892	523	32	50.85	3.83	13.14
chr5	118477039	118479327	2289	1025	129	307.84	6.06	1.96
chr5	118487615	118488426	812	297	32	63.47	5.53	5.61
chr5	118514225	118515266	1042	655	41	63.47	4.28	5.61
chr5	118515522	118517337	1816	1503	73	79.79	5.03	2.53
chr5	118530690	118532512	1823	1047	90	89.82	5.79	1.88
chr5	118557739	118558827	1089	158	38	51.89	4.07	12.17
chr5	118604869	118605801	933	593	39	118.28	9.17	1.33
chr5	118619125	118619855	731	448	25	73.67	7.72	3.23
chr5	118620077	118620710	634	297	20	58.54	6.66	7.61
chr5	118621029	118621776	748	382	26	76.49	8.26	2.87
chr5	118622130	118622703	574	223	24	84.06	6.76	2.12
chr5	118666534	118667615	1082	875	37	63.23	5.66	5.71
chr5	118689246	118690329	1084	695	41	73.21	5.31	3.3
chr5	118691197	118692104	908	720	33	64.19	4.11	5.42
chr5	118694640	118695758	1119	439	58	129.36	7.85	1.28
chr5	118727667	118728360	694	271	24	50.64	4.85	13.35
chr5	118760298	118761198	901	281	41	101.46	5.35	1.48
chr5	118777934	118778450	517	178	27	80.8	7.78	2.41
chr5	118781030	118782335	1306	1091	70	170.14	8.01	1.28
chr5	118803645	118804538	894	261	41	69.22	4.75	4.05
chr5	118809851	118810899	1049	387	66	132.16	8.64	1.29
chr5	118827088	118828319	1232	499	106	184.12	8.69	1.33
chr5	118850068	118850832	765	384	31	76.88	7.28	2.81
chr5	118914850	118916733	1884	748	87	95.72	5.29	1.65
chr5	118926287	118928656	2370	503	149	167.85	7.52	1.29
chr5	118932418	118934347	1930	741	206	1083.76	22.58	16.67
chr5	118934432	118935105	674	340	24	50.27	5.62	13.73
chr5	118944602	118946596	1995	833	179	898.17	16.9	10.53
chr5	119005953	119007387	1435	451	81	176.72	10.37	1.31
chr5	119009366	119011687	2322	355	94	202	8.32	1.35
chr5	119024392	119025362	971	194	43	59.84	4.42	7.01
chr5	119040832	119041707	876	491	38	75.48	5.13	3
chr5	119064088	119065053	966	718	40	79.16	8.21	2.58
chr5	119085156	119086252	1097	817	41	67.41	4.51	4.45
chr5	119126153	119127749	1597	687	86	97.36	6.28	1.61
chr5	119131797	119132507	711	429	55	97.12	8.51	1.61
chr5	119171335	119172078	744	218	54	135.98	7.28	1.29
chr5	119247274	119248240	967	679	36	52.81	4.34	11.42
chr5	119258872	119259682	811	292	41	82.56	6.21	2.23
chr5	119280029	119280577	549	237	19	58.44	8.17	7.65
chr5	119628569	119629041	473	339	16	53.89	7.42	10.52
chr5	119658774	119659751	978	315	34	70.84	5.03	3.75
chr5	119696477	119697251	775	477	26	66.07	6.21	4.93
chr5	119701268	119702199	932	588	41	77.54	8.29	2.72
chr5	119771046	119772066	1021	677	42	60.48	4.15	6.68
chr5	119957157	119957691	535	250	17	57.25	7.28	8.22
chr5	120130634	120131298	665	355	21	65.28	8.51	5.13
chr5	120244145	120244668	524	155	17	50.57	6.36	13.41
chr5	120432550	120433035	486	363	17	61.46	6.38	6.28
chr5	120553314	120554029	716	414	27	60.54	7.54	6.64
chr5	120566067	120567023	957	414	45	146.61	8.29	1.35
chr5	120748748	120749307	560	374	17	55.14	5.88	9.61
chr5	120830587	120831448	862	559	30	52.13	5.07	11.98
chr5	120881698	120883027	1330	353	49	65.3	5.03	5.12
chr5	120885361	120886657	1297	941	49	142.58	8.09	1.32
chr5	120886852	120887492	641	434	22	65.84	6.36	4.99
chr5	120889749	120890683	935	641	38	107.54	7.74	1.42
chr5	120909450	120910368	919	441	40	87.99	6.81	1.9
chr5	120934812	120936293	1482	385	48	51.82	4.11	12.23
chr5	120955148	120956330	1183	381	49	75.58	6.73	2.97
chr5	120960925	120961910	986	365	46	80.72	4.84	2.42
chr5	120962749	120963744	996	337	38	56.34	3.89	8.85
chr5	120979247	120979933	687	346	31	61.17	5.9	6.38
chr5	120985653	120987868	2216	786	86	116.17	4.34	1.37
chr5	120987884	120989455	1572	1364	67	103.11	5.41	1.45
chr5	121003264	121004608	1345	410	59	88	5.03	1.9
chr5	121007520	121009662	2143	1310	121	383.12	14.08	2.05
chr5	121013066	121013835	770	341	25	65.77	6.58	5
chr5	121028020	121030778	2759	736	308	1081.78	18.03	16.46
chr5	121055790	121057150	1361	315	53	76.28	4.34	2.91
chr5	121062122	121063685	1564	1127	77	56.42	4.1	8.82
chr5	121069088	121074145	5058	2174	307	585.93	12.32	3.94
chr5	121074248	121075071	824	423	36	60.66	7.71	6.61
chr5	121080900	121081716	817	459	35	50.47	5.2	13.5
chr5	121093413	121094230	818	502	40	58.26	6.4	7.77
chr5	121098384	121099155	772	467	42	100.32	6.91	1.51
chr5	121099206	121100576	1371	661	61	87.1	4.38	1.93
chr5	121102345	121103607	1263	730	50	61.39	3.8	6.31
chr5	121135443	121137089	1647	596	89	108.59	5.46	1.41
chr5	121137730	121139039	1310	303	49	58.54	3.71	7.61
chr5	121143898	121145319	1422	1001	65	124.14	6.29	1.3
chr5	121149840	121152591	2752	365	111	79.89	3.78	2.52
chr5	121154376	121155114	739	305	37	97.69	8.02	1.6
chr5	121159814	121162148	2335	1631	141	374.55	8.61	2
chr5	121176104	121176903	800	587	30	52.56	4.53	11.59
chr5	121199001	121200350	1350	381	82	197.17	8.99	1.33
chr5	121224807	121226111	1305	890	56	108.23	7.54	1.42
chr5	121262138	121263093	956	439	46	74.01	6.36	3.2
chr5	121299724	121300199	476	195	17	52.89	6.01	11.34
chr5	121453482	121454586	1105	488	70	268.56	11.56	1.66
chr5	121457008	121457678	671	244	24	76.81	9.87	2.82
chr5	121458300	121458881	582	248	18	56.55	7.09	8.74
chr5	121640700	121641840	1141	778	64	257.75	15.36	1.59
chr5	121654298	121655085	788	382	34	97.88	9.39	1.61
chr5	121669849	121671102	1254	356	52	158.79	9	1.35
chr5	121798142	121799324	1183	817	41	51.72	4.79	12.31
chr5	121836232	121837553	1322	266	47	57.29	3.66	8.23
chr5	121847494	121848769	1276	529	62	177.11	10.05	1.31
chr5	121901755	121903323	1569	880	114	289.96	9.83	1.83
chr5	121995015	121996551	1537	1036	108	414.29	14.41	2.44
chr5	122014275	122014807	533	155	21	60.6	6.38	6.64
chr5	122035446	122037135	1690	430	131	382.4	12.36	2.04
chr5	122042696	122044212	1517	643	70	105.78	4.15	1.45
chr5	122047077	122048091	1015	137	39	69.1	4.75	4.06
chr5	122048537	122049427	891	628	30	71.11	6.28	3.69
chr5	122110178	122111734	1557	385	89	208.43	12.9	1.36
chr5	122160834	122161807	974	332	32	81.63	7.37	2.32
chr5	122162249	122163037	789	568	29	68.81	7.05	4.12
chr5	122260965	122262308	1344	810	67	147.71	5.84	1.32
chr5	122263290	122264752	1463	747	58	66.69	4.15	4.79
chr5	122267629	122269464	1836	431	75	56.8	3.69	8.47
chr5	122276479	122277440	962	689	34	61.46	5.4	6.29
chr5	122278256	122279307	1052	349	60	190.76	8.68	1.31
chr5	122283125	122284843	1719	904	144	524.7	17.56	3.57
chr5	122284902	122286293	1392	364	57	80.93	5.53	2.4
chr5	122286328	122288044	1717	527	90	237.57	7.08	1.44
chr5	122288346	122289459	1114	743	64	191.89	7.34	1.31
chr5	122292330	122293395	1066	606	65	188.16	7.9	1.32
chr5	122293974	122294674	701	420	27	55.33	4.61	9.41
chr5	122295309	122296018	710	402	27	68.63	8.27	4.15
chr5	122297852	122299282	1431	155	70	170.41	7.03	1.28
chr5	122301283	122301918	636	388	22	52.97	5.79	11.3
chr5	122302446	122304496	2051	560	83	78.16	3.69	2.68
chr5	122318537	122320069	1533	710	66	115.63	5.13	1.38
chr5	122322012	122324345	2334	420	95	150.55	5.36	1.33
chr5	122375493	122376139	647	500	26	69.66	7.05	3.96
chr5	122381797	122382552	756	399	31	54.46	6.71	10.02
chr5	122398568	122399567	1000	306	41	105.87	6.14	1.45
chr5	122446842	122447656	815	309	33	84.64	8.04	2.08
chr5	122490009	122491119	1111	182	41	81.02	5.34	2.37
chr5	122499365	122500839	1475	536	71	240.29	8.73	1.47
chr5	122529885	122530421	537	162	26	97.43	8.06	1.61
chr5	122542419	122543938	1520	394	61	75.13	5.53	3.03
chr5	122581570	122582454	885	391	39	57.82	5.86	7.98
chr5	122593591	122594277	687	393	24	58.86	5.91	7.49
chr5	122595209	122597025	1817	1102	133	457.33	9.65	2.71
chr5	122607700	122608466	767	388	37	73.6	7.8	3.24
chr5	122634036	122635008	973	534	49	91.28	7.95	1.78
chr5	122642409	122642895	487	273	16	52.18	7.41	11.93
chr5	122659402	122660634	1233	786	82	320.54	15.8	1.91
chr5	122669025	122672049	3025	1529	175	309.15	15.08	1.94
chr5	122674371	122675857	1487	556	52	53.05	4.42	11.21
chr5	122684442	122686376	1935	1002	95	172.58	7.32	1.29
chr5	122713838	122714573	736	519	35	74.28	5.98	3.19
chr5	122724508	122725768	1261	262	49	61.68	4.77	6.18
chr5	122734247	122735686	1440	999	76	241.88	7.54	1.48
chr5	122761603	122762211	609	300	28	73.76	5.75	3.22
chr5	122764534	122765665	1132	395	46	64.42	4.52	5.38
chr5	122803954	122805195	1242	652	63	145.83	5.53	1.35
chr5	122821874	122822973	1100	732	69	139.04	6.69	1.32
chr5	122841503	122842493	991	378	48	153.79	11.7	1.33
chr5	122846433	122847975	1543	623	97	321.05	17.22	1.92
chr5	122871669	122873187	1519	463	72	217.56	7.44	1.38
chr5	122951021	122953203	2183	753	114	293.89	7.9	1.81
chr5	123029733	123030667	935	205	36	52.05	4.17	12.03
chr5	123063811	123064984	1174	415	52	113.09	5.53	1.4
chr5	123092267	123092980	714	352	34	56.84	4.77	8.47
chr5	123157080	123158223	1144	509	80	307.8	14.29	1.95
chr5	123175050	123175463	414	225	19	62.29	6.54	5.94
chr5	123181122	123181862	741	340	32	68.57	6.14	4.16
chr5	123181942	123182668	727	428	36	73.25	5.85	3.3
chr5	123204323	123205127	805	361	31	67.03	6.79	4.6
chr5	123213600	123214381	782	337	33	61.85	5.38	6.15
chr5	123219667	123221609	1943	1559	123	393.65	14.48	2.22
chr5	123228139	123229770	1632	523	69	69.98	4.3	3.92
chr5	123270812	123271633	822	290	55	226.44	10.61	1.4
chr5	123299776	123300748	973	491	46	130.18	6.79	1.28
chr5	123330346	123332000	1655	1394	71	100.1	4.55	1.51
chr5	123349154	123351231	2078	1204	117	433.06	11.4	2.74
chr5	123371738	123372470	733	406	56	58.02	6.65	7.92
chr5	123401222	123402965	1744	479	89	183.05	5.9	1.34
chr5	123437119	123438741	1623	1388	86	328.87	11.18	1.93
chr5	123447593	123448346	754	400	37	55.08	6.69	9.62
chr5	123464431	123466054	1624	478	127	400.46	12.78	2.32
chr5	123474216	123475680	1465	1002	100	283.16	15.48	1.79
chr5	123477143	123478071	929	367	43	108.04	5.8	1.42
chr5	123478964	123479837	874	560	34	58.27	5.13	7.77
chr5	123488942	123489616	675	288	26	56.99	5.44	8.34
chr5	123490553	123491279	727	286	28	61.83	5.99	6.15
chr5	123507459	123508534	1076	697	69	210.32	9.48	1.36
chr5	123525508	123527295	1788	804	106	250.61	12.45	1.56
chr5	123566681	123567897	1217	542	52	107.5	5.53	1.42
chr5	123578236	123579447	1212	383	77	134.24	6.06	1.29
chr5	123581678	123583197	1520	639	74	218.18	7.61	1.38
chr5	123585190	123585943	754	387	27	54.61	6.49	9.9
chr5	123586194	123586939	746	392	33	62.44	8.11	5.87
chr5	123587250	123588173	924	566	36	87.78	6.91	1.91
chr5	123588313	123589552	1240	802	64	222.32	8.29	1.39
chr5	123590873	123592004	1132	826	66	257.1	10.51	1.58
chr5	123592063	123592658	596	148	28	103.69	10.81	1.46
chr5	123593118	123593915	798	572	27	62.79	5.42	5.77
chr5	123594305	123595667	1363	1206	49	61.18	5.13	6.38
chr5	123599221	123600568	1348	547	121	384.39	12.6	2.08
chr5	123606608	123607401	794	420	32	64.14	5.03	5.44
chr5	123609820	123611598	1779	359	64	51.08	4.55	12.91
chr5	123689176	123690026	851	174	36	64.39	5.49	5.37
chr5	123701788	123702578	791	285	36	114.9	8.2	1.37
chr5	123762571	123763289	719	348	30	55.16	5.68	9.6
chr5	123763606	123764869	1264	437	59	117.85	8.29	1.35
chr5	123764996	123765809	814	380	43	105.69	8.83	1.45
chr5	123774027	123775234	1208	603	62	79.69	5.81	2.54
chr5	123776252	123777537	1286	813	117	360.29	14.71	1.92
chr5	123793423	123796955	3533	2930	251	1167.18	24.31	23.21
chr5	123831666	123832746	1081	406	93	372.56	16.98	1.98
chr5	123843900	123845896	1997	588	97	251.3	10.56	1.57
chr5	123847587	123848756	1170	540	68	232.28	13.58	1.43
chr5	123947678	123948944	1267	532	51	50.52	4.3	13.43
chr5	123957020	123957802	783	397	26	54.92	7.68	9.71
chr5	123973457	123975058	1602	734	108	337.96	10.66	1.91
chr5	124022471	124023511	1041	539	78	258.51	13.64	1.6
chr5	124120337	124121127	791	354	28	62.05	6.54	6.07
chr5	124129636	124130449	814	340	29	82.85	6.76	2.22
chr5	124132948	124133417	470	319	17	57.6	8.36	8.09
chr5	124133482	124134921	1440	842	101	408.94	9.55	2.35
chr5	124169972	124171471	1500	1079	72	85.37	5.72	2.06
chr5	124199187	124200077	891	404	49	99.77	8.46	1.53
chr5	124312733	124313644	912	464	66	173.65	11.98	1.29
chr5	124328787	124330629	1843	1027	76	127.56	5.78	1.29
chr5	124356639	124357997	1359	667	81	175.21	7.16	1.29
chr5	124380337	124381720	1384	364	77	172.22	11.28	1.29
chr5	124423013	124425052	2040	347	140	500.62	13.6	3.18
chr5	124425439	124426119	681	277	26	66.12	7.17	4.92
chr5	124447562	124448360	799	524	34	60.23	5.9	6.83
chr5	124450243	124451671	1429	1103	71	64.85	5.05	5.3
chr5	124481756	124482689	934	461	43	82.55	6.27	2.23
chr5	124499479	124500989	1511	732	79	124.32	7.37	1.31
chr5	124501568	124502664	1097	371	48	63.9	5.86	5.5
chr5	124511943	124513183	1241	934	45	65.71	4.68	5.01
chr5	124514024	124515301	1278	514	48	50.05	4.15	13.91
chr5	124524660	124525503	844	456	43	55.31	8.43	9.43
chr5	124525698	124526866	1169	431	53	77.69	4.66	2.71
chr5	124544821	124546342	1522	700	72	122.53	4.96	1.32
chr5	124560881	124564192	3312	1085	170	265.28	8.13	1.66
chr5	124565833	124566603	771	340	46	102.51	6.04	1.45
chr5	124570699	124571949	1251	313	63	108.58	5.2	1.41
chr5	124573339	124574237	899	149	32	58.57	4.22	7.59
chr5	124578357	124580080	1724	952	75	132.38	6.05	1.29
chr5	124624923	124625828	906	490	67	193.2	13.34	1.33
chr5	124635224	124638245	3022	729	138	240.27	6.32	1.47
chr5	124640338	124641168	831	477	31	51.46	5.87	12.6
chr5	124663649	124664259	611	252	29	50.95	5.43	13.01
chr5	124664534	124665935	1402	488	61	76.39	5.47	2.89
chr5	124671400	124672602	1203	882	50	61.38	4.61	6.31
chr5	124691064	124692096	1033	720	38	61.51	6.38	6.27
chr5	124698731	124700550	1820	172	98	307.29	10.56	1.95
