# This file is generated by MACS
# ARGUMENTS LIST:
# name = dataset_28356.dat.32.1e-05
# format = BED
# ChIP-seq file = dataset_28356.dat
# control file = dataset_28356.dat.dataset_28355.dat
# effective genome size = 2.65e+09
# tag size = 36
# band width = 300
# model fold = 32
# pvalue cutoff = 1.00e-05
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000
# unique tags in treatment: 972314
# total tags in treatment: 1000000
# unique tags in control: 21355
# total tags in control: 21428
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr5	140993393	140994139	747	390	8	107.33	68.26	0.00
chr5	141092405	141093189	785	198	7	90.47	54.61	0.00
chr5	141138763	141139742	980	392	8	97.05	68.26	0.00
chr5	141209383	141209925	543	150	5	68.88	54.61	0.00
chr5	141225047	141225713	667	534	7	95.97	54.61	0.00
chr5	141423730	141424850	1121	509	10	120.17	54.61	0.00
chr5	141468126	141468799	674	328	6	80.49	40.96	0.00
chr5	141493656	141494908	1253	944	15	189.21	81.92	0.00
chr5	141531390	141532453	1064	735	10	122.58	68.26	0.00
chr5	141671696	141672942	1247	865	10	115.27	40.96	0.00
chr5	142842851	142843952	1102	489	18	247.39	95.57	0.00
chr5	142867963	142868842	880	374	8	101.11	68.26	0.00
chr5	142916385	142916867	483	294	11	202.43	95.57	0.00
chr5	142917508	142918203	696	128	5	51.39	40.96	0.03
chr5	143661749	143662433	685	161	6	80.01	54.61	0.00
chr5	143690676	143691424	749	175	5	63.30	40.96	0.03
chr5	144125728	144126375	648	116	5	66.93	54.61	0.00
chr5	144736130	144736857	728	433	5	64.01	40.96	0.02
chr5	144886159	144887326	1168	762	18	242.69	109.22	0.00
chr5	145012590	145013505	916	401	7	85.30	54.61	0.00
chr5	145015274	145016268	995	434	8	96.48	40.96	0.00
chr5	145044396	145044834	439	262	6	115.68	68.26	0.00
chr5	145071845	145072642	798	164	5	61.71	40.96	0.03
chr5	147072570	147072883	314	158	8	239.40	109.22	0.00
chr5	147110468	147111664	1197	583	7	76.40	54.61	0.00
chr5	147466881	147467637	757	570	7	91.70	40.96	0.00
chr5	147492824	147493904	1081	387	13	167.35	81.92	0.00
chr5	148150597	148151405	809	193	6	75.13	40.96	0.00
chr5	148152082	148153165	1084	830	15	182.96	109.22	0.00
chr5	148174335	148175056	722	347	5	64.22	27.31	0.02
chr5	148177544	148178063	520	383	5	68.88	40.96	0.00
chr5	148230060	148230638	579	236	8	115.68	81.92	0.00
chr5	148395950	148396699	750	588	5	63.26	27.31	0.03
chr5	148569560	148570537	978	381	9	111.60	54.61	0.00
chr5	148636769	148637550	782	462	6	76.12	54.61	0.00
chr5	149122383	149123165	783	190	8	105.54	68.26	0.00
chr5	149191131	149191673	543	176	11	184.38	95.57	0.00
chr5	149376140	149376663	524	339	6	83.92	68.26	0.00
chr5	149456493	149457548	1056	512	10	122.93	54.61	0.00
chr5	149603822	149605044	1223	494	10	116.16	68.26	0.00
chr5	149679071	149679819	749	570	5	63.30	27.31	0.03
chr5	149708908	149709918	1011	178	9	110.21	54.61	0.00
chr5	149719760	149720501	742	195	8	107.58	81.92	0.00
chr5	149761567	149762358	792	150	7	90.17	54.61	0.00
chr5	149770280	149771394	1115	587	36	577.03	259.40	0.00
chr5	149777502	149778012	511	154	5	68.88	54.61	0.00
chr5	149788033	149789356	1324	514	16	200.94	122.87	0.00
chr5	149789553	149790836	1284	192	27	370.81	150.18	0.00
chr5	149806126	149807342	1217	614	11	130.70	68.26	0.00
chr5	149816531	149817816	1286	841	24	335.62	109.22	0.00
chr5	149817978	149819077	1100	468	13	150.90	95.57	0.00
chr5	149825770	149826677	908	564	9	114.72	54.61	0.00
chr5	149826966	149828023	1058	160	11	122.85	54.61	0.00
chr5	149842585	149843643	1059	542	13	168.56	95.57	0.00
chr5	149878915	149880623	1709	756	16	182.67	68.26	0.00
chr5	150040504	150041329	826	488	14	200.29	95.57	0.00
chr5	150137978	150138833	856	392	6	73.48	27.31	0.00
chr5	150230878	150231796	919	431	8	99.47	68.26	0.00
chr5	150233600	150234213	614	195	5	54.01	40.96	0.03
chr5	150920855	150921687	833	357	18	270.07	177.48	0.00
chr5	150942948	150943519	572	399	6	83.92	68.26	0.00
chr5	150960331	150960872	542	172	5	68.88	40.96	0.00
chr5	152170803	152172335	1533	554	32	454.48	163.83	0.00
chr5	152445239	152445987	749	624	6	77.39	40.96	0.00
chr6	3151171	3151694	524	336	40	881.06	532.45	0.00
chr6	8636789	8638091	1303	639	8	86.38	54.61	0.00
chr6	8739842	8740607	766	597	5	62.74	40.96	0.03
chr6	9839871	9840265	395	198	61	2053.60	832.81	0.00
chr6	14071079	14071831	753	596	5	63.16	54.61	0.03
chr6	15695513	15696394	882	653	9	115.95	54.61	0.00
chr6	15791312	15792030	719	432	6	78.59	40.96	0.00
chr6	17616319	17616834	516	318	5	68.88	40.96	0.00
chr6	17643461	17645041	1581	1082	18	218.33	81.92	0.00
chr6	22275366	22276086	721	489	5	64.25	27.31	0.02
chr6	22280119	22281083	965	480	7	83.55	54.61	0.00
chr6	28879215	28880118	904	189	8	100.10	68.26	0.00
chr6	29145934	29146582	649	198	6	81.61	40.96	0.00
chr6	29181865	29182440	576	138	5	68.88	40.96	0.00
chr6	30307279	30308046	768	607	6	76.65	40.96	0.00
chr6	30566397	30567005	609	445	5	68.50	40.96	0.00
chr6	30854145	30854615	471	144	5	68.88	40.96	0.00
chr6	30871291	30871647	357	179	7	166.65	95.57	0.00
chr6	31075287	31076141	855	265	8	102.20	54.61	0.00
chr6	31076405	31077185	781	175	11	136.94	95.57	0.00
chr6	31166024	31167108	1085	526	9	107.25	54.61	0.00
chr6	31167728	31168337	610	424	5	68.46	40.96	0.00
chr6	31171298	31172170	873	360	10	131.76	95.57	0.00
chr6	31183317	31183789	473	170	6	99.55	68.26	0.00
chr6	31563288	31564252	965	382	6	69.98	40.96	0.00
chr6	31592266	31593115	850	391	11	148.87	95.57	0.00
chr6	32730091	32731019	929	738	9	113.76	81.92	0.00
chr6	33773768	33774389	622	169	5	67.97	54.61	0.00
chr6	33782499	33783298	800	616	6	75.46	54.61	0.00
chr6	34105798	34106808	1011	380	11	140.07	95.57	0.00
chr6	34106848	34107389	542	192	5	54.49	54.61	0.03
chr6	34321859	34322225	367	184	5	115.68	68.26	0.00
chr6	34905340	34906587	1248	667	7	75.02	54.61	0.00
chr6	37682086	37682983	898	451	10	130.45	54.61	0.00
chr6	38015215	38016420	1206	613	10	116.81	54.61	0.00
chr6	38100289	38100997	709	510	9	125.18	68.26	0.00
chr6	38759890	38760515	626	140	5	67.81	40.96	0.00
chr6	38832648	38833371	724	530	5	64.15	27.31	0.02
chr6	38860990	38861522	533	193	5	68.88	54.61	0.00
chr6	38953737	38954832	1096	485	10	121.22	68.26	0.00
chr6	38956754	38957741	988	573	11	141.23	95.57	0.00
chr6	39322549	39323774	1226	450	21	69.27	8.79	0.00
chr6	39347863	39349136	1274	689	9	100.54	68.26	0.00
chr6	41504055	41504885	831	186	6	74.34	40.96	0.00
chr6	47586654	47587222	569	188	7	99.55	54.61	0.00
chr6	47728187	47728568	382	192	7	149.28	95.57	0.00
chr6	47730598	47731963	1366	764	15	183.38	68.26	0.00
chr6	47738163	47738832	670	302	5	66.09	27.31	0.00
chr6	47928960	47929395	436	200	7	132.27	81.92	0.00
chr6	48023316	48024205	890	189	7	86.26	40.96	0.00
chr6	48551146	48552497	1352	645	9	98.08	54.61	0.00
chr6	48650065	48651027	963	187	8	97.71	40.96	0.00
chr6	48725773	48726497	725	162	9	124.24	68.26	0.00
chr6	49167308	49169230	1923	725	35	107.17	12.08	0.00
chr6	49171769	49172235	467	273	5	83.92	54.61	0.00
chr6	49177691	49178536	846	688	6	73.82	40.96	0.00
chr6	49185924	49186837	914	720	6	71.56	68.26	0.00
chr6	50929977	50931151	1175	650	11	132.47	95.57	0.00
chr6	50954541	50955576	1036	434	8	94.96	54.61	0.00
chr6	50974834	50975555	722	235	7	78.47	40.96	0.00
chr6	51079599	51080014	416	237	5	99.55	54.61	0.00
chr6	51100285	51101423	1139	500	9	105.21	40.96	0.00
chr6	51119966	51121360	1395	1265	14	166.99	54.61	0.00
chr6	51122980	51123371	392	197	5	99.55	68.26	0.00
chr6	51123625	51124708	1084	630	8	79.68	54.61	0.00
chr6	51127426	51129962	2537	1343	26	292.88	95.57	0.00
chr6	51130060	51130761	702	164	7	79.29	40.96	0.00
chr6	51131038	51131825	788	148	10	120.71	68.26	0.00
chr6	51132163	51132785	623	160	6	53.70	54.61	0.03
chr6	51407271	51408450	1180	598	10	117.81	54.61	0.00
chr6	51408975	51410074	1100	114	10	106.67	54.61	0.00
chr6	51414243	51414863	621	138	5	68.01	40.96	0.00
chr6	51494861	51495520	660	490	6	81.11	40.96	0.00
chr6	52427258	52428261	1004	424	8	96.14	54.61	0.00
chr6	53505537	53506213	677	511	5	65.83	54.61	0.00
chr6	53534590	53535044	455	258	7	132.27	81.92	0.00
chr6	53539705	53540608	904	376	10	130.14	68.26	0.00
chr6	53709767	53710206	440	140	5	83.92	54.61	0.00
chr6	53710406	53711398	993	350	14	172.38	81.92	0.00
chr6	54077310	54078077	768	176	11	154.04	109.22	0.00
chr6	54655264	54656086	823	646	8	88.88	54.61	0.00
chr6	54668663	54669781	1119	367	11	134.93	68.26	0.00
chr6	54759547	54760246	700	490	9	125.72	54.61	0.00
chr6	55095119	55096441	1323	288	15	185.53	81.92	0.00
chr6	55457811	55458515	705	372	5	64.82	27.31	0.02
chr6	58948376	58949685	1310	747	11	127.00	68.26	0.00
chr6	66545940	66546661	722	184	5	64.22	54.61	0.02
chr6	67005742	67006659	918	422	7	85.22	40.96	0.00
chr6	67078451	67079651	1201	627	8	89.42	68.26	0.00
chr6	67118448	67119028	581	197	6	83.92	54.61	0.00
chr6	68431193	68431620	428	161	5	99.55	54.61	0.00
chr6	68834041	68834910	870	319	11	147.69	95.57	0.00
chr6	70685382	70686237	856	335	6	73.48	54.61	0.00
chr6	70763411	70764075	665	350	5	66.28	40.96	0.00
chr6	70774382	70775122	741	289	6	77.70	40.96	0.00
chr6	71024199	71024793	595	408	5	68.88	40.96	0.00
chr6	71707106	71707744	639	191	5	67.29	54.61	0.00
chr6	71737969	71739028	1060	634	10	122.76	68.26	0.00
chr6	71883749	71884398	650	289	6	81.56	40.96	0.00
chr6	72114736	72115207	472	149	5	83.92	54.61	0.00
chr6	72166222	72167474	1253	619	21	286.84	136.53	0.00
chr6	72462485	72463601	1117	184	13	165.41	81.92	0.00
chr6	72488601	72489377	777	135	8	105.83	68.26	0.00
chr6	72502489	72503005	517	335	6	83.92	68.26	0.00
chr6	72503295	72503815	521	172	5	54.49	54.61	0.03
chr6	72605297	72605957	661	378	5	66.44	40.96	0.00
chr6	73063434	73064357	924	530	12	160.48	81.92	0.00
chr6	82946549	82947635	1087	347	11	136.40	81.92	0.00
chr6	82954901	82955501	601	411	5	68.83	54.61	0.00
chr6	82955836	82956498	663	200	9	111.87	68.26	0.00
chr6	82963387	82963908	522	324	5	68.88	54.61	0.00
chr6	83114937	83115930	994	844	8	96.52	40.96	0.00
chr6	83405428	83406335	908	359	8	99.93	40.96	0.00
chr6	83409630	83410338	709	436	8	109.32	54.61	0.00
chr6	83431965	83432678	714	497	5	64.50	27.31	0.02
chr6	83647170	83648104	935	413	6	70.90	40.96	0.00
chr6	83816722	83817432	711	587	5	64.60	40.96	0.02
chr6	85245607	85246468	862	306	8	101.90	68.26	0.00
chr6	85319054	85319626	573	407	7	99.55	68.26	0.00
chr6	85360645	85361440	796	346	5	61.78	40.96	0.03
chr6	86157771	86158466	696	267	6	79.55	54.61	0.00
chr6	86421779	86423328	1550	741	37	543.03	218.44	0.00
chr6	86436924	86438595	1672	718	18	198.92	68.26	0.00
chr6	86534443	86535697	1255	838	22	303.69	177.48	0.00
chr6	86899784	86900547	764	523	6	76.81	54.61	0.00
chr6	86952450	86953225	776	583	6	76.35	54.61	0.00
chr6	87076977	87077652	676	482	10	143.69	95.57	0.00
chr6	87177531	87178128	598	166	5	68.88	40.96	0.00
chr6	87205655	87206192	538	383	5	68.88	40.96	0.00
chr6	87207735	87209098	1364	651	12	124.97	81.92	0.00
chr6	87490892	87492652	1761	492	16	166.32	54.61	0.00
chr6	87502179	87502698	520	334	5	68.88	54.61	0.00
chr6	87994041	87995385	1345	949	18	231.31	109.22	0.00
chr6	88015145	88015531	387	194	5	99.55	68.26	0.00
chr6	88016623	88017158	536	185	6	83.92	68.26	0.00
chr6	88024432	88025919	1488	781	14	162.93	109.22	0.00
chr6	88095352	88096472	1121	670	8	92.00	54.61	0.00
chr6	88328727	88329158	432	238	6	115.68	68.26	0.00
chr6	88697189	88697892	704	321	6	79.21	40.96	0.00
chr6	88708059	88708912	854	142	6	73.55	40.96	0.00
chr6	88728233	88728807	575	132	5	68.88	40.96	0.00
chr6	88734834	88735796	963	199	11	142.53	68.26	0.00
chr6	88761568	88762393	826	269	8	103.51	54.61	0.00
chr6	88777799	88778392	594	257	5	68.88	40.96	0.00
chr6	88810776	88811510	735	427	6	77.94	54.61	0.00
chr6	88949721	88950758	1038	767	10	123.73	68.26	0.00
chr6	88958460	88959281	822	408	7	88.93	54.61	0.00
chr6	89001426	89002655	1230	738	16	206.23	95.57	0.00
chr6	89237930	89238927	998	197	10	125.55	54.61	0.00
chr6	89582034	89582487	454	199	6	99.55	54.61	0.00
chr6	89584354	89585307	954	311	10	112.64	68.26	0.00
chr6	89599903	89600752	850	278	7	87.80	54.61	0.00
chr6	90353356	90354061	706	184	5	64.78	40.96	0.02
chr6	90525040	90525514	475	298	7	115.68	68.26	0.00
chr6	90610894	90611922	1029	273	9	109.47	54.61	0.00
chr6	90638665	90639821	1157	181	10	118.72	54.61	0.00
chr6	90713979	90714460	482	327	5	83.92	54.61	0.00
chr6	90714896	90715553	658	179	7	81.20	81.92	0.00
chr6	90754095	90754894	800	608	6	75.46	68.26	0.00
chr6	90938239	90939557	1319	771	10	112.69	68.26	0.00
chr6	91050485	91051182	698	352	12	175.98	109.22	0.00
chr6	91390640	91391584	945	309	12	159.24	109.22	0.00
chr6	92076967	92077732	766	428	5	62.74	27.31	0.03
chr6	94631335	94632051	717	163	7	93.53	54.61	0.00
chr6	97172515	97173721	1207	651	8	89.23	40.96	0.00
chr6	97227721	97228547	827	494	6	74.48	40.96	0.00
chr6	97261735	97262470	736	559	5	63.74	27.31	0.02
chr6	97380963	97381747	785	183	5	62.12	40.96	0.03
chr6	97388958	97389670	713	303	9	124.94	68.26	0.00
chr6	97390859	97391913	1055	651	11	122.98	68.26	0.00
chr6	97408013	97408935	923	193	8	99.31	68.26	0.00
chr6	97412922	97414385	1464	494	11	121.43	40.96	0.00
chr6	98977817	98978902	1086	656	9	107.21	54.61	0.00
chr6	99003004	99003491	488	229	6	99.55	54.61	0.00
chr6	99007535	99008267	733	172	5	50.32	54.61	0.03
chr6	99324276	99325220	945	183	8	98.42	54.61	0.00
chr6	99325601	99326487	887	555	8	86.37	68.26	0.00
chr6	99338567	99339584	1018	383	13	170.90	81.92	0.00
chr6	99435068	99435558	491	186	8	132.27	81.92	0.00
chr6	99472010	99473828	1819	1191	15	150.34	68.26	0.00
chr6	100112745	100113768	1024	668	8	95.40	68.26	0.00
chr6	100365718	100366632	915	558	6	71.53	40.96	0.00
chr6	100388399	100389549	1151	600	8	77.69	54.61	0.00
chr6	100430072	100430737	666	495	6	80.84	40.96	0.00
chr6	100433095	100433846	752	195	11	138.71	81.92	0.00
chr6	100659323	100660025	703	509	5	64.89	40.96	0.00
chr6	100750420	100751155	736	570	5	63.74	27.31	0.02
chr6	101504630	101505632	1003	599	7	82.27	54.61	0.00
chr6	103289492	103290413	922	725	9	114.08	81.92	0.00
chr6	103471295	103471822	528	189	5	68.88	54.61	0.00
chr6	103599014	103599408	395	198	126	3100.00	1720.22	0.00
chr6	108486570	108487394	825	438	7	88.80	54.61	0.00
chr6	108499380	108500015	636	178	7	82.20	54.61	0.00
chr6	108521125	108521687	563	158	9	132.27	109.22	0.00
chr6	108638332	108638939	608	187	5	68.54	40.96	0.00
chr6	108659351	108660210	860	661	11	148.27	81.92	0.00
chr6	113175354	113176427	1074	649	10	122.15	68.26	0.00
chr6	113467300	113467983	684	413	6	80.06	54.61	0.00
chr6	113609734	113610437	704	184	6	79.21	40.96	0.00
chr6	113610545	113611219	675	159	5	52.03	40.96	0.03
chr6	113611298	113611978	681	135	5	51.85	40.96	0.03
chr6	113617430	113618220	791	308	5	61.93	27.31	0.03
chr6	113618486	113619069	584	198	6	68.88	68.26	0.00
chr6	113627113	113627654	542	350	5	68.88	54.61	0.00
chr6	114728537	114729271	735	358	7	92.69	54.61	0.00
chr6	114824553	114825654	1102	739	21	298.88	191.14	0.00
chr6	114918497	114919592	1096	428	7	79.32	40.96	0.00
chr6	115072969	115073589	621	328	5	68.01	40.96	0.00
chr6	115076237	115076834	598	422	5	68.88	40.96	0.00
chr6	115468823	115469862	1040	644	10	123.64	68.26	0.00
chr6	115532263	115532866	604	249	5	68.71	40.96	0.00
chr6	115533432	115534015	584	262	17	258.29	177.48	0.00
chr6	115569895	115570708	814	189	10	135.02	95.57	0.00
chr6	115644360	115644908	549	125	6	83.92	54.61	0.00
chr6	115647432	115648244	813	622	6	74.98	40.96	0.00
chr6	115667628	115668431	804	670	7	89.67	68.26	0.00
chr6	115718334	115719025	692	281	6	65.28	54.61	0.00
chr6	115856517	115857224	708	476	9	125.24	54.61	0.00
chr6	115859117	115860010	894	178	8	86.11	81.92	0.00
chr6	115860019	115860503	485	173	5	54.49	54.61	0.03
chr6	116629382	116630481	1100	456	14	182.03	68.26	0.00
chr6	116650425	116651388	964	493	14	190.43	95.57	0.00
chr6	117221296	117222171	876	397	10	131.60	68.26	0.00
chr6	117255793	117256591	799	252	6	75.49	54.61	0.00
chr6	117381387	117382222	836	197	8	103.06	81.92	0.00
chr6	117824580	117825498	919	353	8	99.47	54.61	0.00
chr6	117828699	117830692	1994	1000	37	502.15	150.18	0.00
chr6	117831873	117833039	1167	352	14	178.28	81.92	0.00
chr6	117841521	117842088	568	200	5	68.88	54.61	0.00
chr6	117855812	117858070	2259	979	26	306.06	95.57	0.00
chr6	117858552	117859128	577	130	5	54.49	40.96	0.03
chr6	117866633	117867966	1334	565	23	314.62	109.22	0.00
chr6	117870991	117871729	739	420	5	63.63	40.96	0.03
chr6	119058973	119059519	547	359	5	68.88	54.61	0.00
chr6	119338114	119339581	1468	818	14	163.78	68.26	0.00
chr6	119345393	119346452	1060	626	8	94.10	40.96	0.00
chr6	119393242	119394063	822	671	7	88.93	54.61	0.00
chr6	119458572	119459287	716	396	7	93.57	54.61	0.00
chr6	119485487	119486536	1050	594	7	80.74	54.61	0.00
chr6	119868354	119868977	624	189	6	82.77	54.61	0.00
chr6	120062010	120063214	1205	632	15	176.25	95.57	0.00
chr6	120108756	120109443	688	516	5	65.43	54.61	0.00
chr6	120143002	120143581	580	384	7	99.55	81.92	0.00
chr6	120419541	120420224	684	475	16	230.42	150.18	0.00
chr6	120516995	120518217	1223	707	36	562.34	245.75	0.00
chr6	120529188	120531165	1978	1163	35	469.17	177.48	0.00
chr6	120535151	120535740	590	421	5	68.88	40.96	0.00
chr6	120542243	120542964	722	421	5	64.22	40.96	0.02
chr6	120576998	120577642	645	149	5	67.05	54.61	0.00
chr6	120585615	120586796	1182	857	13	162.06	68.26	0.00
chr6	120594595	120595453	859	549	12	164.50	68.26	0.00
chr6	121059955	121060715	761	435	8	106.62	81.92	0.00
chr6	121176073	121176764	692	189	5	65.28	54.61	0.00
chr6	121221918	121222736	819	633	7	89.05	54.61	0.00
chr6	122247163	122247925	763	575	5	62.83	54.61	0.03
chr6	122760331	122762167	1837	731	38	533.08	163.83	0.00
chr6	122776212	122776862	651	341	5	66.82	40.96	0.00
chr6	122785257	122785846	590	448	5	68.88	40.96	0.00
chr6	124176185	124176605	421	229	5	99.55	54.61	0.00
chr6	124325060	124326281	1222	569	12	145.14	54.61	0.00
chr6	124427904	124428366	463	179	6	99.55	68.26	0.00
chr6	124679353	124680803	1451	1006	20	256.95	122.87	0.00
chr6	124682958	124683738	781	583	5	62.25	27.31	0.03
chr6	124853213	124854434	1222	540	12	145.14	81.92	0.00
chr6	125431941	125432797	857	193	7	87.53	40.96	0.00
chr6	125473759	125474675	917	447	9	114.31	81.92	0.00
chr6	125522429	125523922	1494	963	26	353.37	95.57	0.00
chr6	127185947	127187056	1110	948	10	120.63	68.26	0.00
chr6	127189059	127190552	1494	618	20	254.35	109.22	0.00
chr6	127195673	127196324	652	472	5	66.78	54.61	0.00
chr6	127203870	127204688	819	235	7	89.05	54.61	0.00
chr6	127213642	127216401	2760	509	25	241.02	68.26	0.00
chr6	127280115	127280906	792	225	10	136.29	95.57	0.00
chr6	127286671	127287190	520	330	5	68.88	40.96	0.00
chr6	127309247	127309773	527	328	5	68.88	40.96	0.00
chr6	127347904	127349022	1119	372	13	165.30	81.92	0.00
chr6	127396246	127397042	797	633	5	61.74	27.31	0.03
chr6	128150337	128151943	1607	400	23	295.63	163.83	0.00
chr6	128429758	128430580	823	190	7	88.88	68.26	0.00
chr6	128594080	128594773	694	191	5	65.21	40.96	0.00
chr6	128681876	128682581	706	188	7	94.05	40.96	0.00
chr6	128709927	128711103	1177	1026	23	327.44	95.57	0.00
chr6	128713892	128714584	693	332	15	229.52	122.87	0.00
chr6	128748743	128749881	1139	624	15	195.67	95.57	0.00
chr6	128752588	128753834	1247	490	20	253.82	109.22	0.00
chr6	128782676	128783728	1053	533	9	108.50	54.61	0.00
chr6	128787996	128790183	2188	1127	30	372.34	95.57	0.00
chr6	128792583	128793683	1101	652	15	197.97	95.57	0.00
chr6	128964064	128964916	853	566	7	87.68	68.26	0.00
chr6	128986667	128987374	708	527	8	109.37	68.26	0.00
chr6	129182333	129183406	1074	764	10	122.15	68.26	0.00
chr6	129183810	129184600	791	393	9	105.15	68.26	0.00
chr6	129187758	129188516	759	411	7	91.61	40.96	0.00
chr6	129234404	129235166	763	311	7	91.43	68.26	0.00
chr6	133910848	133911418	571	169	5	68.88	54.61	0.00
chr6	134170075	134170731	657	164	6	81.24	54.61	0.00
chr6	134238577	134239258	682	190	10	143.28	81.92	0.00
chr6	134316012	134318061	2050	1018	25	301.56	150.18	0.00
chr6	134339436	134339926	491	127	6	99.55	54.61	0.00
chr6	134364023	134364656	634	170	6	82.30	54.61	0.00
chr6	134875686	134876032	347	174	5	115.68	68.26	0.00
chr6	134876382	134877886	1505	1049	14	147.85	40.96	0.00
chr6	134878095	134879556	1462	510	18	209.10	81.92	0.00
chr6	135168042	135169011	970	785	9	111.95	54.61	0.00
chr6	135178390	135179067	678	301	5	65.80	40.96	0.00
chr6	135273278	135274755	1478	457	20	255.31	122.87	0.00
chr6	135274938	135275481	544	113	5	54.49	54.61	0.03
chr6	135545952	135546780	829	191	7	88.64	54.61	0.00
chr6	135560643	135561390	748	231	7	77.43	54.61	0.00
chr6	136415535	136416616	1082	583	8	93.33	40.96	0.00
chr6	136416767	136417625	859	378	21	303.86	177.48	0.00
chr6	136418916	136419889	974	759	8	97.28	54.61	0.00
chr6	136480916	136481737	822	311	6	74.66	54.61	0.00
chr6	136501765	136502714	950	734	12	158.95	68.26	0.00
chr6	136632300	136632997	698	141	5	65.07	40.96	0.00
chr6	136879031	136880150	1120	162	11	120.22	54.61	0.00
chr6	136928740	136929153	414	278	6	115.68	68.26	0.00
chr6	137489571	137490758	1188	468	14	177.15	95.57	0.00
chr6	140524487	140525124	638	383	10	129.66	95.57	0.00
chr6	140626575	140627770	1196	654	8	89.57	54.61	0.00
chr6	143342346	143343038	693	170	6	79.67	54.61	0.00
chr6	143699186	143700159	974	519	7	83.24	54.61	0.00
chr6	144765895	144767292	1398	959	12	137.80	54.61	0.00
chr6	144850544	144851574	1031	762	10	124.04	68.26	0.00
chr6	144910204	144910704	501	323	6	99.55	68.26	0.00
chr6	144968961	144969632	672	195	11	160.85	95.57	0.00
chr6	145038574	145039301	728	407	19	299.79	163.83	0.00
chr6	145049115	145049698	584	388	5	68.88	40.96	0.00
chr6	145054563	145055347	785	282	7	90.47	40.96	0.00
chr6	145224430	145225271	842	176	7	88.12	54.61	0.00
chr6	145252048	145253130	1083	307	14	183.02	122.87	0.00
chr6	145254726	145255953	1228	496	12	130.25	54.61	0.00
chr6	145288160	145291346	3187	1286	49	616.23	136.53	0.00
chr6	145526638	145527436	799	441	8	104.77	68.26	0.00
chr6	145694780	145695736	957	417	8	97.95	54.61	0.00
chr6	145695776	145696519	744	180	8	92.28	54.61	0.00
chr6	145778588	145779202	615	266	7	98.71	68.26	0.00
chr6	145783662	145784486	825	387	7	88.80	54.61	0.00
chr6	145793754	145794924	1171	494	16	209.78	95.57	0.00
chr6	145799383	145800287	905	324	7	85.70	54.61	0.00
chr6	145803959	145805212	1254	494	9	101.20	54.61	0.00
chr6	146170194	146170895	702	589	5	64.92	40.96	0.00
chr6	146219544	146220694	1151	314	22	312.17	150.18	0.00
chr6	146220720	146221380	661	199	6	66.44	54.61	0.00
chr6	146429707	146430311	605	329	5	68.67	40.96	0.00
chr6	146462730	146463705	976	470	8	97.20	40.96	0.00
chr6	146475754	146476443	690	195	5	65.36	27.31	0.00
chr6	146611121	146611609	489	306	5	83.92	54.61	0.00
chr6	146623185	146624085	901	551	6	71.98	54.61	0.00
chr6	148281897	148282468	572	419	5	68.88	54.61	0.00
chr6	149291994	149292857	864	393	12	164.18	81.92	0.00
chr6	149323353	149324141	789	266	6	75.86	40.96	0.00
chr7	3275466	3276113	648	180	7	96.94	81.92	0.00
chr7	4034616	4035137	522	145	5	68.88	54.61	0.00
chr7	4997517	4998223	707	545	7	94.00	54.61	0.00
chr7	5052473	5053405	933	503	11	144.14	81.92	0.00
chr7	13388790	13389347	558	452	5	68.88	40.96	0.00
chr7	13494950	13496029	1080	522	10	121.89	68.26	0.00
chr7	13534723	13535621	899	365	12	161.99	95.57	0.00
chr7	16499573	16500035	463	306	5	83.92	40.96	0.00
chr7	16631279	16631991	713	250	7	93.71	40.96	0.00
chr7	16633042	16634212	1171	706	20	276.07	150.18	0.00
chr7	16637142	16638878	1737	915	27	336.07	136.53	0.00
chr7	16640583	16641544	962	475	17	241.06	109.22	0.00
chr7	16732922	16733612	691	384	6	79.76	40.96	0.00
chr7	16879603	16880245	643	356	5	67.13	27.31	0.00
chr7	16880514	16881388	875	299	11	131.65	95.57	0.00
chr7	16909438	16910156	719	164	5	64.32	40.96	0.02
chr7	17218949	17219588	640	291	8	113.22	68.26	0.00
chr7	17313766	17314510	745	200	11	155.59	122.87	0.00
chr7	17314761	17315327	567	186	5	54.49	54.61	0.03
chr7	17345488	17346392	905	423	7	85.70	40.96	0.00
chr7	17587598	17588431	834	310	8	88.44	68.26	0.00
chr7	19716302	19717203	902	626	14	194.66	136.53	0.00
chr7	19742768	19743608	841	282	10	133.50	81.92	0.00
chr7	19851146	19852125	980	451	6	69.54	40.96	0.00
chr7	19885993	19886645	653	387	6	81.42	54.61	0.00
chr7	19901842	19902506	665	363	5	66.28	40.96	0.00
chr7	19904734	19905842	1109	800	13	135.39	81.92	0.00
chr7	20204152	20204807	656	274	6	81.29	40.96	0.00
chr7	20371189	20372077	889	451	7	86.30	54.61	0.00
chr7	20374784	20375872	1089	671	13	166.91	95.57	0.00
chr7	20401473	20402093	621	179	6	82.91	54.61	0.00
chr7	20461842	20462802	961	597	8	97.79	40.96	0.00
chr7	20511940	20512485	546	367	5	68.88	54.61	0.00
chr7	20518158	20519412	1255	735	13	158.53	54.61	0.00
chr7	20520407	20521175	769	261	7	91.17	68.26	0.00
chr7	25378504	25379116	613	419	6	68.33	54.61	0.00
