name	chr	start	end	width	kwidth	read_region_sum	reads_per_width	reads_per_mil	reads_per_milp	reads_per_kwidth	reads_per_kwidthp	reads_per_kwidth_per_mil	reads_per_kwidth_per_milp	reads_per_kwidth_per_milp_l	norm_sigmoid	norm_zscore
isl_6	chr1	24621089	24621146	58	0.058	2	0.0344827586206897	20.1914146105076	1614.20500403551	34.4827586206897	27831.120759233	348.1278381122	27831.120759233	643434.61319723	0.599696875376913	0.691769407975829
isl_60	chr10	106910717	106910784	68	0.068	2	0.0294117647058824	20.1914146105076	1614.20500403551	29.4117647058824	23738.3088828752	296.932567801583	23738.3088828752	548811.875962343	0.599696875376913	0.691769407975829
isl_600	chr5	120035094	120035132	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_601	chr5	120223608	120223644	37	0.037	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_602	chr5	121620516	121620560	45	0.045	2	0.0444444444444444	20.1914146105076	1614.20500403551	44.4444444444444	35871.2223119003	448.698102455725	35871.2223119003	829315.723676429	0.599696875376913	0.691769407975829
isl_603	chr5	121640796	121640856	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_604	chr5	123588941	123588991	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_605	chr5	124134628	124134673	46	0.046	2	0.0434782608695652	20.1914146105076	1614.20500403551	43.4782608695652	35091.4131312068	438.9437958806	35091.4131312068	811287.120987811	0.599696875376913	0.691769407975829
isl_606	chr5	124497110	124497170	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_607	chr5	129540723	129540763	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_608	chr5	130004335	130004374	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_609	chr5	135442193	135442253	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_61	chr10	106939105	106939170	66	0.066	2	0.0303030303030303	20.1914146105076	1614.20500403551	30.3030303030303	24457.6515762956	305.93052440163	24457.6515762956	565442.538870293	0.599696875376913	0.691769407975829
isl_610	chr5	139742964	139743017	54	0.054	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_611	chr5	140315475	140315521	47	0.047	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_612	chr5	140613769	140613831	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_613	chr5	142275676	142275734	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_614	chr5	143794210	143794268	59	0.059	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_615	chr5	145190997	145191065	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_616	chr5	150104780	150104849	70	0.07	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_617	chr6	4144017	4144054	38	0.038	2	0.0526315789473684	20.1914146105076	1614.20500403551	52.6315789473684	42479.0790535661	531.35301606599	42479.0790535661	982084.409616824	0.599696875376913	0.691769407975829
isl_618	chr6	8783597	8783669	73	0.073	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_619	chr6	9730369	9730415	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_62	chr10	106945826	106945885	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_620	chr6	31563412	31563455	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_621	chr6	32337037	32337108	72	0.072	2	0.0277777777777778	20.1914146105076	1614.20500403551	27.7777777777778	22419.5139449377	280.436314034828	22419.5139449377	518322.327297768	0.599696875376913	0.691769407975829
isl_622	chr6	38824270	38824320	51	0.051	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_623	chr6	47600895	47600936	42	0.042	1	0.0238095238095238	10.0957073052538	807.102502017756	23.8095238095238	19216.726238518	240.373983458424	19216.726238518	444276.280540944	0.550354005705923	0.599696875376913
isl_624	chr6	47770357	47770396	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_625	chr6	52455120	52455182	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_626	chr6	60586414	60586481	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_627	chr6	61719163	61719208	46	0.046	2	0.0434782608695652	20.1914146105076	1614.20500403551	43.4782608695652	35091.4131312068	438.9437958806	35091.4131312068	811287.120987811	0.599696875376913	0.691769407975829
isl_628	chr6	64854663	64854713	51	0.051	2	0.0392156862745098	20.1914146105076	1614.20500403551	39.2156862745098	31651.0785105002	395.91009040211	31651.0785105002	731749.167949791	0.599696875376913	0.691769407975829
isl_629	chr6	72305748	72305806	59	0.059	1	0.0169491525423729	10.0957073052538	807.102502017756	16.9491525423729	13679.7034240298	171.113683139895	13679.7034240298	316264.470893554	0.550354005705923	0.599696875376913
isl_63	chr10	106962799	106962840	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_630	chr6	86799262	86799324	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_631	chr6	90530044	90530095	52	0.052	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_632	chr6	94647969	94648006	38	0.038	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_633	chr6	98578171	98578211	41	0.041	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_634	chr6	99650201	99650260	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_635	chr6	100318562	100318608	47	0.047	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_636	chr6	100378901	100378950	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_637	chr6	103599077	103599122	46	0.046	2	0.0434782608695652	20.1914146105076	1614.20500403551	43.4782608695652	35091.4131312068	438.9437958806	35091.4131312068	811287.120987811	0.599696875376913	0.691769407975829
isl_638	chr6	104481570	104481618	49	0.049	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_639	chr6	106223686	106223724	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_64	chr10	106968479	106968544	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_640	chr6	108486663	108486707	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_641	chr6	114392883	114392952	70	0.07	2	0.0285714285714286	20.1914146105076	1614.20500403551	28.5714285714286	23060.0714862216	288.448780150109	23060.0714862216	533131.536649133	0.599696875376913	0.691769407975829
isl_642	chr6	117413083	117413129	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_643	chr6	120069526	120069569	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_644	chr6	125222276	125222325	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_645	chr6	134156574	134156622	49	0.049	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_646	chr6	138384912	138384965	54	0.054	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_647	chr6	141917143	141917181	39	0.039	2	0.0512820512820513	20.1914146105076	1614.20500403551	51.2820512820513	41389.8718983465	517.728579756605	41389.8718983465	956902.758088188	0.599696875376913	0.691769407975829
isl_648	chr7	16629853	16629908	56	0.056	2	0.0357142857142857	20.1914146105076	1614.20500403551	35.7142857142857	28825.089357777	360.560975187636	28825.089357777	666414.420811416	0.599696875376913	0.691769407975829
isl_649	chr7	18760591	18760637	47	0.047	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_65	chr10	107018650	107018707	58	0.058	2	0.0344827586206897	20.1914146105076	1614.20500403551	34.4827586206897	27831.120759233	348.1278381122	27831.120759233	643434.61319723	0.599696875376913	0.691769407975829
isl_650	chr7	19867687	19867726	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_651	chr7	37091144	37091208	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_652	chr7	52808690	52808762	73	0.073	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_653	chr7	53043541	53043609	69	0.069	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_654	chr7	73437057	73437120	64	0.064	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_655	chr7	90826605	90826669	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_656	chr7	95572280	95572335	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_657	chr7	96938257	96938316	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_658	chr7	97279593	97279634	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_659	chr7	130496460	130496524	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_66	chr10	107046691	107046751	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_660	chr7	133943163	133943214	52	0.052	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_661	chr7	135065480	135065548	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_662	chr7	141098575	141098614	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_663	chr7	141969516	141969580	65	0.065	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_664	chr7	142477236	142477293	58	0.058	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_665	chr8	13649141	13649187	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_666	chr8	24206088	24206131	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_667	chr8	25376086	25376158	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_668	chr8	25600635	25600702	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_669	chr8	34623468	34623511	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_67	chr10	107062088	107062152	65	0.065	2	0.0307692307692308	20.1914146105076	1614.20500403551	30.7692307692308	24833.9231390079	310.637147853963	24833.9231390079	574141.654852913	0.599696875376913	0.691769407975829
isl_670	chr8	44958086	44958128	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_671	chr8	47772401	47772462	62	0.062	2	0.032258064516129	20.1914146105076	1614.20500403551	32.258064516129	26035.5645812179	325.667977588832	26035.5645812179	601922.702668376	0.599696875376913	0.691769407975829
isl_672	chr8	63211449	63211503	55	0.055	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_673	chr8	63549862	63549919	58	0.058	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_674	chr8	88061888	88061958	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_675	chr8	95130929	95130989	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_676	chr8	95564762	95564802	41	0.041	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_677	chr8	108669614	108669686	73	0.073	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_678	chr8	113324609	113324674	66	0.066	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_679	chr8	122701241	122701301	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_68	chr10	107091232	107091276	45	0.045	2	0.0444444444444444	20.1914146105076	1614.20500403551	44.4444444444444	35871.2223119003	448.698102455725	35871.2223119003	829315.723676429	0.599696875376913	0.691769407975829
isl_680	chr8	124434658	124434713	56	0.056	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_681	chr8	125897929	125897988	60	0.06	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_682	chr8	129351953	129352023	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_683	chr9	3000028	3000173	146	0.146	8	0.0547945205479452	80.7656584420304	6456.82001614205	54.7945205479452	44224.7946311099	553.18944138377	44224.7946311099	1022444.04288875	0.834354580627779	0.962079965543697
isl_684	chr9	3000192	3000236	45	0.045	1	0.0222222222222222	10.0957073052538	807.102502017756	22.2222222222222	17935.6111559501	224.349051227862	17935.6111559501	414657.861838215	0.550354005705923	0.599696875376913
isl_685	chr9	3000463	3000504	42	0.042	4	0.0952380952380952	40.3828292210152	3228.41000807103	95.2380952380952	76866.904954072	961.495933833696	76866.904954072	1777105.12216378	0.691769407975829	0.834354580627779
isl_686	chr9	3000641	3000681	41	0.041	3	0.0731707317073171	30.2871219157614	2421.30750605327	73.1707317073171	59056.2806354456	738.710290628327	59056.2806354456	1365336.86215022	0.647097090870364	0.770759857440744
isl_687	chr9	3001409	3001448	40	0.04	5	0.125	50.478536526269	4035.51251008878	125	100887.81275222	1261.96341315673	100887.81275222	2332450.47283996	0.733119088315463	0.882985533110613
isl_688	chr9	3002110	3002148	39	0.039	5	0.128205128205128	50.478536526269	4035.51251008878	128.205128205128	103474.679745866	1294.32144939151	103474.679745866	2392256.89522047	0.733119088315463	0.882985533110613
isl_689	chr9	3002474	3002512	39	0.039	2	0.0512820512820513	20.1914146105076	1614.20500403551	51.2820512820513	41389.8718983465	517.728579756605	41389.8718983465	956902.758088188	0.599696875376913	0.691769407975829
isl_69	chr10	107100524	107100591	68	0.068	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_690	chr9	3002538	3002580	43	0.043	3	0.0697674418604651	30.2871219157614	2421.30750605327	69.7674418604651	56309.4768849597	704.351672459568	56309.4768849597	1301832.82205021	0.647097090870364	0.770759857440744
isl_691	chr9	3002956	3002996	41	0.041	4	0.0975609756097561	40.3828292210152	3228.41000807103	97.5609756097561	78741.7075139274	984.947054171103	78741.7075139274	1820449.14953363	0.691769407975829	0.834354580627779
isl_692	chr9	3004500	3004545	46	0.046	2	0.0434782608695652	20.1914146105076	1614.20500403551	43.4782608695652	35091.4131312068	438.9437958806	35091.4131312068	811287.120987811	0.599696875376913	0.691769407975829
isl_693	chr9	3004788	3004841	54	0.054	3	0.0555555555555556	30.2871219157614	2421.30750605327	55.5555555555556	44839.0278898753	560.872628069656	44839.0278898753	1036644.65459554	0.647097090870364	0.770759857440744
isl_694	chr9	3005913	3005955	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_695	chr9	3008975	3009037	63	0.063	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_696	chr9	3015269	3015355	87	0.087	2	0.0229885057471264	20.1914146105076	1614.20500403551	22.9885057471264	18554.0805061553	232.085225408133	18554.0805061553	428956.408798153	0.599696875376913	0.691769407975829
isl_697	chr9	3015701	3015746	46	0.046	5	0.108695652173913	50.478536526269	4035.51251008878	108.695652173913	87728.532828017	1097.3594897015	87728.532828017	2028217.80246953	0.733119088315463	0.882985533110613
isl_698	chr9	3016069	3016112	44	0.044	5	0.113636363636364	50.478536526269	4035.51251008878	113.636363636364	91716.1934111087	1147.23946650611	91716.1934111087	2120409.5207636	0.733119088315463	0.882985533110613
isl_699	chr9	3016311	3016351	41	0.041	2	0.0487804878048781	20.1914146105076	1614.20500403551	48.780487804878	39370.8537569637	492.473527085551	39370.8537569637	910224.574766813	0.599696875376913	0.691769407975829
isl_7	chr1	24622936	24622988	53	0.053	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_70	chr10	107126922	107126971	50	0.05	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_700	chr9	3017509	3017554	46	0.046	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_701	chr9	3018340	3018386	47	0.047	1	0.0212765957446809	10.0957073052538	807.102502017756	21.2765957446809	17172.3936599523	214.802283090507	17172.3936599523	397012.846440844	0.550354005705923	0.599696875376913
isl_702	chr9	3018764	3018808	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_703	chr9	3018962	3018999	38	0.038	1	0.0263157894736842	10.0957073052538	807.102502017756	26.3157894736842	21239.5395267831	265.676508032995	21239.5395267831	491042.204808412	0.550354005705923	0.599696875376913
isl_704	chr9	3019158	3019199	42	0.042	2	0.0476190476190476	20.1914146105076	1614.20500403551	47.6190476190476	38433.452477036	480.747966916848	38433.452477036	888552.561081889	0.599696875376913	0.691769407975829
isl_705	chr9	3019330	3019370	41	0.041	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_706	chr9	3022169	3022230	62	0.062	3	0.0483870967741935	30.2871219157614	2421.30750605327	48.3870967741936	39053.3468718269	488.501966383249	39053.3468718269	902884.054002564	0.647097090870364	0.770759857440744
isl_707	chr9	3022737	3022776	40	0.04	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_708	chr9	3023219	3023262	44	0.044	3	0.0681818181818182	30.2871219157614	2421.30750605327	68.1818181818182	55029.7160466652	688.343679903669	55029.7160466652	1272245.71245816	0.647097090870364	0.770759857440744
isl_709	chr9	3023511	3023558	48	0.048	8	0.166666666666667	80.7656584420304	6456.82001614205	166.666666666667	134517.083669626	1682.61788420897	134517.083669626	3109933.96378661	0.834354580627779	0.962079965543697
isl_71	chr10	107136639	107136720	82	0.082	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_710	chr9	3024642	3024681	40	0.04	1	0.025	10.0957073052538	807.102502017756	25	20177.5625504439	252.392682631345	20177.5625504439	466490.094567992	0.550354005705923	0.599696875376913
isl_711	chr9	3025450	3025566	117	0.117	17	0.145299145299145	171.627024189315	13720.7425343019	145.299145299145	117271.303711982	1466.89764264372	117271.303711982	2711224.48124987	0.968802388175483	0.998964089642427
isl_712	chr9	3025837	3025906	70	0.07	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_713	chr9	3026486	3026524	39	0.039	1	0.0256410256410256	10.0957073052538	807.102502017756	25.6410256410256	20694.9359491732	258.864289878303	20694.9359491732	478451.379044094	0.550354005705923	0.599696875376913
isl_714	chr9	3026649	3026717	69	0.069	1	0.0144927536231884	10.0957073052538	807.102502017756	14.4927536231884	11697.1377104023	146.314598626867	11697.1377104023	270429.04032927	0.550354005705923	0.599696875376913
isl_715	chr9	3026739	3026793	55	0.055	2	0.0363636363636364	20.1914146105076	1614.20500403551	36.3636363636364	29349.1818915548	367.116629281957	29349.1818915548	678531.046644351	0.599696875376913	0.691769407975829
isl_716	chr9	3027111	3027176	66	0.066	3	0.0454545454545455	30.2871219157614	2421.30750605327	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.647097090870364	0.770759857440744
isl_717	chr9	3027754	3027797	44	0.044	4	0.0909090909090909	40.3828292210152	3228.41000807103	90.9090909090909	73372.9547288869	917.791573204892	73372.9547288869	1696327.61661088	0.691769407975829	0.834354580627779
isl_718	chr9	3028770	3028808	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_719	chr9	3030148	3030241	94	0.094	10	0.106382978723404	100.957073052538	8071.02502017756	106.382978723404	85861.9682997613	1074.01141545253	85861.9682997613	1985064.23220422	0.882985533110613	0.982741180161102
isl_72	chr10	107154168	107154232	65	0.065	3	0.0461538461538462	30.2871219157614	2421.30750605327	46.1538461538462	37250.8847085118	465.955721780945	37250.8847085118	861212.482279369	0.647097090870364	0.770759857440744
isl_720	chr9	3031093	3031131	39	0.039	3	0.0769230769230769	30.2871219157614	2421.30750605327	76.9230769230769	62084.8078475197	776.592869634908	62084.8078475197	1435354.13713228	0.647097090870364	0.770759857440744
isl_721	chr9	3032002	3032058	57	0.057	5	0.087719298245614	50.478536526269	4035.51251008878	87.719298245614	70798.4650892769	885.588360109983	70798.4650892769	1636807.34936137	0.733119088315463	0.882985533110613
isl_722	chr9	3032453	3032491	39	0.039	1	0.0256410256410256	10.0957073052538	807.102502017756	25.6410256410256	20694.9359491732	258.864289878303	20694.9359491732	478451.379044094	0.550354005705923	0.599696875376913
isl_723	chr9	3035046	3035091	46	0.046	4	0.0869565217391304	40.3828292210152	3228.41000807103	86.9565217391304	70182.8262624136	877.8875917612	70182.8262624136	1622574.24197562	0.691769407975829	0.834354580627779
isl_724	chr9	3035820	3035920	101	0.101	14	0.138613861386139	141.339902273553	11299.4350282486	138.613861386139	111875.594339095	1399.40497300548	111875.594339095	2586479.73225817	0.944244850657837	0.996525525377394
isl_725	chr9	3036059	3036099	41	0.041	3	0.0731707317073171	30.2871219157614	2421.30750605327	73.1707317073171	59056.2806354456	738.710290628327	59056.2806354456	1365336.86215022	0.647097090870364	0.770759857440744
isl_726	chr9	3036317	3036383	67	0.067	3	0.0447761194029851	30.2871219157614	2421.30750605327	44.7761194029851	36138.9180007951	452.046595757633	36138.9180007951	835504.646987448	0.647097090870364	0.770759857440744
isl_727	chr9	3036522	3036588	67	0.067	5	0.0746268656716418	50.478536526269	4035.51251008878	74.6268656716418	60231.5300013251	753.410992929388	60231.5300013251	1392507.74497908	0.733119088315463	0.882985533110613
isl_728	chr9	3038162	3038233	72	0.072	2	0.0277777777777778	20.1914146105076	1614.20500403551	27.7777777777778	22419.5139449377	280.436314034828	22419.5139449377	518322.327297768	0.599696875376913	0.691769407975829
isl_729	chr9	5357566	5357623	58	0.058	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_73	chr10	107157099	107157145	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_730	chr9	24346521	24346605	85	0.085	2	0.0235294117647059	20.1914146105076	1614.20500403551	23.5294117647059	18990.6471063001	237.546054241266	18990.6471063001	439049.500769874	0.599696875376913	0.691769407975829
isl_731	chr9	30009989	30010049	61	0.061	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_732	chr9	34209630	34209702	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_733	chr9	35112798	35113080	283	0.283	69	0.243816254416961	696.603804062513	55690.0726392252	243.816254416961	196784.708972527	2461.49754085694	196784.708972527	4549514.70320727	0.999999121437195	0.999999999999228
isl_734	chr9	37320078	37320122	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_735	chr9	49341795	49341833	39	0.039	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_736	chr9	49780961	49781024	64	0.064	2	0.03125	20.1914146105076	1614.20500403551	31.25	25221.9531880549	315.490853289181	25221.9531880549	583112.618209989	0.599696875376913	0.691769407975829
isl_737	chr9	49820276	49820320	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_738	chr9	50569832	50569901	70	0.07	2	0.0285714285714286	20.1914146105076	1614.20500403551	28.5714285714286	23060.0714862216	288.448780150109	23060.0714862216	533131.536649133	0.599696875376913	0.691769407975829
isl_739	chr9	57276591	57276651	61	0.061	2	0.0327868852459016	20.1914146105076	1614.20500403551	32.7868852459016	26462.3771153363	331.006796893567	26462.3771153363	611790.287958022	0.599696875376913	0.691769407975829
isl_74	chr10	107170710	107170753	44	0.044	2	0.0454545454545455	20.1914146105076	1614.20500403551	45.4545454545455	36686.4773644435	458.895786602446	36686.4773644435	848163.808305439	0.599696875376913	0.691769407975829
isl_740	chr9	58721606	58721658	53	0.053	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_741	chr9	62878135	62878201	67	0.067	2	0.0298507462686567	20.1914146105076	1614.20500403551	29.8507462686567	24092.61200053	301.364397171755	24092.61200053	557003.097991632	0.599696875376913	0.691769407975829
isl_742	chr9	65115899	65115943	45	0.045	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_743	chr9	69973980	69974025	46	0.046	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_744	chr9	71661103	71661139	37	0.037	2	0.0540540540540541	20.1914146105076	1614.20500403551	54.0540540540541	43627.1622712301	545.713908392098	43627.1622712301	1008627.23149836	0.599696875376913	0.691769407975829
isl_745	chr9	75376641	75376713	73	0.073	2	0.0273972602739726	20.1914146105076	1614.20500403551	27.3972602739726	22112.397315555	276.594720691885	22112.397315555	511222.021444374	0.599696875376913	0.691769407975829
isl_746	chr9	80013872	80013914	43	0.043	2	0.0465116279069767	20.1914146105076	1614.20500403551	46.5116279069767	37539.6512566398	469.567781639712	37539.6512566398	867888.548033473	0.599696875376913	0.691769407975829
isl_747	chr9	95259367	95259404	38	0.038	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_748	chr9	102518783	102518836	54	0.054	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_749	chr9	102981225	102981287	63	0.063	2	0.0317460317460317	20.1914146105076	1614.20500403551	31.7460317460317	25622.3016513573	320.498644611232	25622.3016513573	592368.374054592	0.599696875376913	0.691769407975829
isl_75	chr10	107221731	107221801	71	0.071	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_750	chr9	103188234	103188277	44	0.044	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_751	chr9	120731255	120731296	42	0.042	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_752	chr9	121627654	121627710	57	0.057	0	0	0	0	0	0	0	0	0	0.5	0.5
isl_753	chr9	123371081	123371126	46	0.046	2	0.0434782608695652	20.1914146105076	1614.20500403551	43.4782608695652	35091.4131312068	438.9437958806	35091.4131312068	811287.120987811	0.599696875376913	0.691769407975829
isl_754	chrX	7048629	7048691	63	0.063	2	0.0317460317460317	20.1914146105076	1614.20500403551	31.7460317460317	25622.3016513573	320.498644611232	25622.3016513573	592368.374054592	0.599696875376913	0.691769407975829
isl_755	chrX	72910385	72910431	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
isl_756	chrX	86555117	86555185	69	0.069	2	0.0289855072463768	20.1914146105076	1614.20500403551	28.9855072463768	23394.2754208045	292.629197253733	23394.2754208045	540858.080658541	0.599696875376913	0.691769407975829
isl_757	chrX	103343747	103343793	47	0.047	2	0.0425531914893617	20.1914146105076	1614.20500403551	42.5531914893617	34344.7873199045	429.604566181013	34344.7873199045	794025.692881688	0.599696875376913	0.691769407975829
