chromosome	source	feature	start	end	length	multiplicity	tracknum	count	name	strand	from	to	id	id_orig	sum	code
chr9	multovl	overlap	63897127	63898736	1610	1	2	1	MACS_peak_11069	.	63897127	63898736	chr9_63897127_63898736	chr9_63897127_63898736	1	0X
chr9	multovl	overlap	64019883	64022482	2600	2	1	1	MACS_peak_10634	.	64019883	64022482	chr9_64019883_64022482	chr9_64019883_64022482	2	XX
chr9	multovl	overlap	64019883	64022482	2600	2	2	1	MACS_peak_11070	.	64019880	64023230	chr9_64019883_64022482	chr9_64019880_64023230	2	XX
chr9	multovl	overlap	64026731	64027745	1015	1	2	1	MACS_peak_11071	.	64026731	64027745	chr9_64026731_64027745	chr9_64026731_64027745	1	0X
chr9	multovl	overlap	64099843	64101478	1636	2	1	1	MACS_peak_10635	.	64099843	64101729	chr9_64099843_64101478	chr9_64099843_64101729	2	XX
chr9	multovl	overlap	64099843	64101478	1636	2	2	1	MACS_peak_11072	.	64099722	64101478	chr9_64099843_64101478	chr9_64099722_64101478	2	XX
chr9	multovl	overlap	64129180	64130370	1191	2	1	1	MACS_peak_10636	.	64128869	64130370	chr9_64129180_64130370	chr9_64128869_64130370	2	XX
chr9	multovl	overlap	64129180	64130370	1191	2	2	1	MACS_peak_11073	.	64129180	64130859	chr9_64129180_64130370	chr9_64129180_64130859	2	XX
chr9	multovl	overlap	64187628	64189305	1678	2	1	1	MACS_peak_10637	.	64187628	64189434	chr9_64187628_64189305	chr9_64187628_64189434	2	XX
chr9	multovl	overlap	64187628	64189305	1678	2	2	1	MACS_peak_11074	.	64187504	64189305	chr9_64187628_64189305	chr9_64187504_64189305	2	XX
chr9	multovl	overlap	64583806	64586119	2314	2	1	1	MACS_peak_10638	.	64583806	64586119	chr9_64583806_64586119	chr9_64583806_64586119	2	XX
chr9	multovl	overlap	64583806	64586119	2314	2	2	1	MACS_peak_11075	.	64583659	64586120	chr9_64583806_64586119	chr9_64583659_64586120	2	XX
chr9	multovl	overlap	64658417	64659010	594	2	1	1	MACS_peak_10639	.	64658417	64660439	chr9_64658417_64659010	chr9_64658417_64660439	2	XX
chr9	multovl	overlap	64658417	64659010	594	2	2	1	MACS_peak_11076	.	64658283	64659010	chr9_64658417_64659010	chr9_64658283_64659010	2	XX
chr9	multovl	overlap	64659095	64660439	1345	2	1	1	MACS_peak_10639	.	64658417	64660439	chr9_64659095_64660439	chr9_64658417_64660439	2	XX
chr9	multovl	overlap	64659095	64660439	1345	2	2	1	MACS_peak_11077	.	64659095	64660562	chr9_64659095_64660439	chr9_64659095_64660562	2	XX
chr9	multovl	overlap	64808409	64809538	1130	2	1	1	MACS_peak_10640	.	64808409	64809538	chr9_64808409_64809538	chr9_64808409_64809538	2	XX
chr9	multovl	overlap	64808409	64809538	1130	2	2	1	MACS_peak_11078	.	64808334	64809949	chr9_64808409_64809538	chr9_64808334_64809949	2	XX
chr9	multovl	overlap	64868283	64869831	1549	2	1	1	MACS_peak_10641	.	64868283	64869831	chr9_64868283_64869831	chr9_64868283_64869831	2	XX
chr9	multovl	overlap	64868283	64869831	1549	2	2	1	MACS_peak_11079	.	64868262	64869836	chr9_64868283_64869831	chr9_64868262_64869836	2	XX
chr9	multovl	overlap	64880147	64881408	1262	2	1	1	MACS_peak_10642	.	64880112	64881408	chr9_64880147_64881408	chr9_64880112_64881408	2	XX
chr9	multovl	overlap	64880147	64881408	1262	2	2	1	MACS_peak_11080	.	64880147	64881510	chr9_64880147_64881408	chr9_64880147_64881510	2	XX
chr9	multovl	overlap	64949381	64950332	952	1	1	1	MACS_peak_10643	.	64949381	64950332	chr9_64949381_64950332	chr9_64949381_64950332	1	X0
chr9	multovl	overlap	65049614	65050493	880	1	2	1	MACS_peak_11081	.	65049614	65050493	chr9_65049614_65050493	chr9_65049614_65050493	1	0X
chr9	multovl	overlap	65062739	65063974	1236	2	1	1	MACS_peak_10644	.	65062596	65064041	chr9_65062739_65063974	chr9_65062596_65064041	2	XX
chr9	multovl	overlap	65062739	65063974	1236	2	2	1	MACS_peak_11082	.	65062739	65063974	chr9_65062739_65063974	chr9_65062739_65063974	2	XX
chr9	multovl	overlap	65140832	65142020	1189	2	1	1	MACS_peak_10645	.	65140832	65142020	chr9_65140832_65142020	chr9_65140832_65142020	2	XX
chr9	multovl	overlap	65140832	65142020	1189	2	2	1	MACS_peak_11083	.	65140721	65143717	chr9_65140832_65142020	chr9_65140721_65143717	2	XX
chr9	multovl	overlap	65142061	65143336	1276	2	1	1	MACS_peak_10646	.	65142061	65143336	chr9_65142061_65143336	chr9_65142061_65143336	2	XX
chr9	multovl	overlap	65142061	65143336	1276	2	2	1	MACS_peak_11083	.	65140721	65143717	chr9_65142061_65143336	chr9_65140721_65143717	2	XX
chr9	multovl	overlap	65193593	65195599	2007	2	1	1	MACS_peak_10647	.	65193593	65195599	chr9_65193593_65195599	chr9_65193593_65195599	2	XX
chr9	multovl	overlap	65193593	65195599	2007	2	2	1	MACS_peak_11084	.	65193414	65195863	chr9_65193593_65195599	chr9_65193414_65195863	2	XX
chr9	multovl	overlap	65283354	65284603	1250	2	1	1	MACS_peak_10648	.	65283354	65284672	chr9_65283354_65284603	chr9_65283354_65284672	2	XX
chr9	multovl	overlap	65283354	65284603	1250	2	2	1	MACS_peak_11085	.	65283314	65284603	chr9_65283354_65284603	chr9_65283314_65284603	2	XX
chr9	multovl	overlap	65308156	65309654	1499	2	1	1	MACS_peak_10649	.	65308156	65309654	chr9_65308156_65309654	chr9_65308156_65309654	2	XX
chr9	multovl	overlap	65308156	65309654	1499	2	2	1	MACS_peak_11086	.	65307969	65310361	chr9_65308156_65309654	chr9_65307969_65310361	2	XX
chr9	multovl	overlap	65425418	65427939	2522	2	1	1	MACS_peak_10650	.	65425418	65428149	chr9_65425418_65427939	chr9_65425418_65428149	2	XX
chr9	multovl	overlap	65425418	65427939	2522	2	2	1	MACS_peak_11087	.	65424879	65427939	chr9_65425418_65427939	chr9_65424879_65427939	2	XX
chr9	multovl	overlap	65434400	65436191	1792	2	1	1	MACS_peak_10651	.	65434345	65436191	chr9_65434400_65436191	chr9_65434345_65436191	2	XX
chr9	multovl	overlap	65434400	65436191	1792	2	2	1	MACS_peak_11088	.	65434400	65436200	chr9_65434400_65436191	chr9_65434400_65436200	2	XX
chr9	multovl	overlap	65477338	65478063	726	2	1	1	MACS_peak_10652	.	65477338	65479429	chr9_65477338_65478063	chr9_65477338_65479429	2	XX
chr9	multovl	overlap	65477338	65478063	726	2	2	1	MACS_peak_11089	.	65477137	65478063	chr9_65477338_65478063	chr9_65477137_65478063	2	XX
chr9	multovl	overlap	65478314	65479429	1116	2	1	1	MACS_peak_10652	.	65477338	65479429	chr9_65478314_65479429	chr9_65477338_65479429	2	XX
chr9	multovl	overlap	65478314	65479429	1116	2	2	1	MACS_peak_11090	.	65478314	65479530	chr9_65478314_65479429	chr9_65478314_65479530	2	XX
chr9	multovl	overlap	65524022	65524357	336	2	1	1	MACS_peak_10653	.	65524022	65525625	chr9_65524022_65524357	chr9_65524022_65525625	2	XX
chr9	multovl	overlap	65524022	65524357	336	2	2	1	MACS_peak_11091	.	65523621	65524357	chr9_65524022_65524357	chr9_65523621_65524357	2	XX
chr9	multovl	overlap	65524643	65525625	983	2	1	1	MACS_peak_10653	.	65524022	65525625	chr9_65524643_65525625	chr9_65524022_65525625	2	XX
chr9	multovl	overlap	65524643	65525625	983	2	2	1	MACS_peak_11092	.	65524643	65527626	chr9_65524643_65525625	chr9_65524643_65527626	2	XX
chr9	multovl	overlap	65673567	65675352	1786	2	1	1	MACS_peak_10654	.	65673567	65675376	chr9_65673567_65675352	chr9_65673567_65675376	2	XX
chr9	multovl	overlap	65673567	65675352	1786	2	2	1	MACS_peak_11093	.	65673379	65675352	chr9_65673567_65675352	chr9_65673379_65675352	2	XX
chr9	multovl	overlap	65675486	65676552	1067	2	1	1	MACS_peak_10655	.	65675462	65676552	chr9_65675486_65676552	chr9_65675462_65676552	2	XX
chr9	multovl	overlap	65675486	65676552	1067	2	2	1	MACS_peak_11094	.	65675486	65676912	chr9_65675486_65676552	chr9_65675486_65676912	2	XX
chr9	multovl	overlap	65732057	65733585	1529	2	1	1	MACS_peak_10656	.	65732057	65733585	chr9_65732057_65733585	chr9_65732057_65733585	2	XX
chr9	multovl	overlap	65732057	65733585	1529	2	2	1	MACS_peak_11095	.	65731862	65733598	chr9_65732057_65733585	chr9_65731862_65733598	2	XX
chr9	multovl	overlap	65737778	65738831	1054	2	1	1	MACS_peak_10657	.	65737778	65738831	chr9_65737778_65738831	chr9_65737778_65738831	2	XX
chr9	multovl	overlap	65737778	65738831	1054	2	2	1	MACS_peak_11096	.	65737746	65739058	chr9_65737778_65738831	chr9_65737746_65739058	2	XX
chr9	multovl	overlap	65756027	65757942	1916	2	1	1	MACS_peak_10658	.	65756027	65757942	chr9_65756027_65757942	chr9_65756027_65757942	2	XX
chr9	multovl	overlap	65756027	65757942	1916	2	2	1	MACS_peak_11097	.	65755605	65758646	chr9_65756027_65757942	chr9_65755605_65758646	2	XX
chr9	multovl	overlap	65906956	65909289	2334	2	1	1	MACS_peak_10659	.	65906956	65909377	chr9_65906956_65909289	chr9_65906956_65909377	2	XX
chr9	multovl	overlap	65906956	65909289	2334	2	2	1	MACS_peak_11098	.	65906878	65909289	chr9_65906956_65909289	chr9_65906878_65909289	2	XX
chr9	multovl	overlap	65971305	65972934	1630	2	1	1	MACS_peak_10660	.	65971305	65972934	chr9_65971305_65972934	chr9_65971305_65972934	2	XX
chr9	multovl	overlap	65971305	65972934	1630	2	2	1	MACS_peak_11099	.	65971221	65972944	chr9_65971305_65972934	chr9_65971221_65972944	2	XX
chr9	multovl	overlap	65973725	65975431	1707	2	1	1	MACS_peak_10661	.	65973725	65975431	chr9_65973725_65975431	chr9_65973725_65975431	2	XX
chr9	multovl	overlap	65973725	65975431	1707	2	2	1	MACS_peak_11100	.	65973446	65975525	chr9_65973725_65975431	chr9_65973446_65975525	2	XX
chr9	multovl	overlap	66197344	66199434	2091	2	1	1	MACS_peak_10662	.	66197344	66199434	chr9_66197344_66199434	chr9_66197344_66199434	2	XX
chr9	multovl	overlap	66197344	66199434	2091	2	2	1	MACS_peak_11101	.	66197251	66199606	chr9_66197344_66199434	chr9_66197251_66199606	2	XX
chr9	multovl	overlap	66358897	66360464	1568	2	1	1	MACS_peak_10663	.	66358860	66360464	chr9_66358897_66360464	chr9_66358860_66360464	2	XX
chr9	multovl	overlap	66358897	66360464	1568	2	2	1	MACS_peak_11102	.	66358897	66360640	chr9_66358897_66360464	chr9_66358897_66360640	2	XX
chr9	multovl	overlap	66439242	66440406	1165	2	1	1	MACS_peak_10664	.	66439242	66440927	chr9_66439242_66440406	chr9_66439242_66440927	2	XX
chr9	multovl	overlap	66439242	66440406	1165	2	2	1	MACS_peak_11103	.	66438966	66440406	chr9_66439242_66440406	chr9_66438966_66440406	2	XX
chr9	multovl	overlap	66440755	66440927	173	2	1	1	MACS_peak_10664	.	66439242	66440927	chr9_66440755_66440927	chr9_66439242_66440927	2	XX
chr9	multovl	overlap	66440755	66440927	173	2	2	1	MACS_peak_11104	.	66440755	66441978	chr9_66440755_66440927	chr9_66440755_66441978	2	XX
chr9	multovl	overlap	66440967	66441978	1012	2	1	1	MACS_peak_10665	.	66440967	66442106	chr9_66440967_66441978	chr9_66440967_66442106	2	XX
chr9	multovl	overlap	66440967	66441978	1012	2	2	1	MACS_peak_11104	.	66440755	66441978	chr9_66440967_66441978	chr9_66440755_66441978	2	XX
chr9	multovl	overlap	66642424	66643765	1342	2	1	1	MACS_peak_10666	.	66642424	66643765	chr9_66642424_66643765	chr9_66642424_66643765	2	XX
chr9	multovl	overlap	66642424	66643765	1342	2	2	1	MACS_peak_11105	.	66642323	66644568	chr9_66642424_66643765	chr9_66642323_66644568	2	XX
chr9	multovl	overlap	66681970	66682651	682	2	1	1	MACS_peak_10667	.	66681862	66682651	chr9_66681970_66682651	chr9_66681862_66682651	2	XX
chr9	multovl	overlap	66681970	66682651	682	2	2	1	MACS_peak_11106	.	66681970	66683928	chr9_66681970_66682651	chr9_66681970_66683928	2	XX
chr9	multovl	overlap	66682690	66683928	1239	2	1	1	MACS_peak_10668	.	66682690	66683977	chr9_66682690_66683928	chr9_66682690_66683977	2	XX
chr9	multovl	overlap	66682690	66683928	1239	2	2	1	MACS_peak_11106	.	66681970	66683928	chr9_66682690_66683928	chr9_66681970_66683928	2	XX
chr9	multovl	overlap	66766170	66767575	1406	2	1	1	MACS_peak_10669	.	66766170	66768237	chr9_66766170_66767575	chr9_66766170_66768237	2	XX
chr9	multovl	overlap	66766170	66767575	1406	2	2	1	MACS_peak_11107	.	66765666	66767575	chr9_66766170_66767575	chr9_66765666_66767575	2	XX
chr9	multovl	overlap	66793597	66795021	1425	2	1	1	MACS_peak_10670	.	66793134	66795021	chr9_66793597_66795021	chr9_66793134_66795021	2	XX
chr9	multovl	overlap	66793597	66795021	1425	2	2	1	MACS_peak_11108	.	66793597	66795282	chr9_66793597_66795021	chr9_66793597_66795282	2	XX
chr9	multovl	overlap	66822303	66823266	964	2	1	1	MACS_peak_10671	.	66822303	66823436	chr9_66822303_66823266	chr9_66822303_66823436	2	XX
chr9	multovl	overlap	66822303	66823266	964	2	2	1	MACS_peak_11109	.	66821882	66823266	chr9_66822303_66823266	chr9_66821882_66823266	2	XX
chr9	multovl	overlap	66835777	66836836	1060	1	2	1	MACS_peak_11110	.	66835777	66836836	chr9_66835777_66836836	chr9_66835777_66836836	1	0X
chr9	multovl	overlap	66890792	66891872	1081	2	1	1	MACS_peak_10672	.	66890792	66891872	chr9_66890792_66891872	chr9_66890792_66891872	2	XX
chr9	multovl	overlap	66890792	66891872	1081	2	2	1	MACS_peak_11111	.	66889299	66891961	chr9_66890792_66891872	chr9_66889299_66891961	2	XX
chr9	multovl	overlap	66894222	66897232	3011	2	1	1	MACS_peak_10673	.	66894222	66897346	chr9_66894222_66897232	chr9_66894222_66897346	2	XX
chr9	multovl	overlap	66894222	66897232	3011	2	2	1	MACS_peak_11112	.	66894190	66897232	chr9_66894222_66897232	chr9_66894190_66897232	2	XX
chr9	multovl	overlap	66952703	66953557	855	1	2	1	MACS_peak_11113	.	66952703	66953557	chr9_66952703_66953557	chr9_66952703_66953557	1	0X
chr9	multovl	overlap	67480635	67482668	2034	2	1	1	MACS_peak_10674	.	67480635	67482724	chr9_67480635_67482668	chr9_67480635_67482724	2	XX
chr9	multovl	overlap	67480635	67482668	2034	2	2	1	MACS_peak_11114	.	67480535	67482668	chr9_67480635_67482668	chr9_67480535_67482668	2	XX
chr9	multovl	overlap	67687506	67688132	627	2	1	1	MACS_peak_10675	.	67687506	67689078	chr9_67687506_67688132	chr9_67687506_67689078	2	XX
chr9	multovl	overlap	67687506	67688132	627	2	2	1	MACS_peak_11115	.	67687462	67688132	chr9_67687506_67688132	chr9_67687462_67688132	2	XX
chr9	multovl	overlap	67688176	67689078	903	2	1	1	MACS_peak_10675	.	67687506	67689078	chr9_67688176_67689078	chr9_67687506_67689078	2	XX
chr9	multovl	overlap	67688176	67689078	903	2	2	1	MACS_peak_11116	.	67688176	67689356	chr9_67688176_67689078	chr9_67688176_67689356	2	XX
chr9	multovl	overlap	69137876	69138717	842	2	1	1	MACS_peak_10676	.	69137373	69138759	chr9_69137876_69138717	chr9_69137373_69138759	2	XX
chr9	multovl	overlap	69137876	69138717	842	2	2	1	MACS_peak_11117	.	69137876	69138717	chr9_69137876_69138717	chr9_69137876_69138717	2	XX
chr9	multovl	overlap	69245380	69246864	1485	2	1	1	MACS_peak_10677	.	69245380	69246864	chr9_69245380_69246864	chr9_69245380_69246864	2	XX
chr9	multovl	overlap	69245380	69246864	1485	2	2	1	MACS_peak_11118	.	69245126	69246945	chr9_69245380_69246864	chr9_69245126_69246945	2	XX
chr9	multovl	overlap	69301149	69303980	2832	2	1	1	MACS_peak_10678	.	69301149	69303980	chr9_69301149_69303980	chr9_69301149_69303980	2	XX
chr9	multovl	overlap	69301149	69303980	2832	2	2	1	MACS_peak_11119	.	69301133	69303999	chr9_69301149_69303980	chr9_69301133_69303999	2	XX
chr9	multovl	overlap	69837206	69838388	1183	2	1	1	MACS_peak_10679	.	69836963	69838388	chr9_69837206_69838388	chr9_69836963_69838388	2	XX
chr9	multovl	overlap	69837206	69838388	1183	2	2	1	MACS_peak_11120	.	69837206	69838610	chr9_69837206_69838388	chr9_69837206_69838610	2	XX
chr9	multovl	overlap	69860143	69861630	1488	2	1	1	MACS_peak_10680	.	69860143	69861669	chr9_69860143_69861630	chr9_69860143_69861669	2	XX
chr9	multovl	overlap	69860143	69861630	1488	2	2	1	MACS_peak_11121	.	69860044	69861630	chr9_69860143_69861630	chr9_69860044_69861630	2	XX
chr9	multovl	overlap	69896047	69896691	645	1	2	1	MACS_peak_11122	.	69896047	69896691	chr9_69896047_69896691	chr9_69896047_69896691	1	0X
chr9	multovl	overlap	70054880	70056596	1717	2	1	1	MACS_peak_10681	.	70054880	70056596	chr9_70054880_70056596	chr9_70054880_70056596	2	XX
chr9	multovl	overlap	70054880	70056596	1717	2	2	1	MACS_peak_11123	.	70054806	70056780	chr9_70054880_70056596	chr9_70054806_70056780	2	XX
chr9	multovl	overlap	70268866	70269720	855	1	1	1	MACS_peak_10682	.	70268866	70269720	chr9_70268866_70269720	chr9_70268866_70269720	1	X0
chr9	multovl	overlap	70350025	70351292	1268	2	1	1	MACS_peak_10683	.	70350025	70351852	chr9_70350025_70351292	chr9_70350025_70351852	2	XX
chr9	multovl	overlap	70350025	70351292	1268	2	2	1	MACS_peak_11124	.	70349535	70351292	chr9_70350025_70351292	chr9_70349535_70351292	2	XX
chr9	multovl	overlap	70351399	70351852	454	2	1	1	MACS_peak_10683	.	70350025	70351852	chr9_70351399_70351852	chr9_70350025_70351852	2	XX
chr9	multovl	overlap	70351399	70351852	454	2	2	1	MACS_peak_11125	.	70351399	70352269	chr9_70351399_70351852	chr9_70351399_70352269	2	XX
chr9	multovl	overlap	70389562	70391979	2418	2	1	1	MACS_peak_10684	.	70389562	70391979	chr9_70389562_70391979	chr9_70389562_70391979	2	XX
chr9	multovl	overlap	70389562	70391979	2418	2	2	1	MACS_peak_11126	.	70389553	70392069	chr9_70389562_70391979	chr9_70389553_70392069	2	XX
chr9	multovl	overlap	70503935	70505049	1115	2	1	1	MACS_peak_10685	.	70503935	70505165	chr9_70503935_70505049	chr9_70503935_70505165	2	XX
chr9	multovl	overlap	70503935	70505049	1115	2	2	1	MACS_peak_11127	.	70503294	70505049	chr9_70503935_70505049	chr9_70503294_70505049	2	XX
chr9	multovl	overlap	70525913	70526640	728	1	2	1	MACS_peak_11128	.	70525913	70526640	chr9_70525913_70526640	chr9_70525913_70526640	1	0X
chr9	multovl	overlap	70526733	70528395	1663	2	1	1	MACS_peak_10686	.	70526733	70528395	chr9_70526733_70528395	chr9_70526733_70528395	2	XX
chr9	multovl	overlap	70526733	70528395	1663	2	2	1	MACS_peak_11129	.	70526677	70528645	chr9_70526733_70528395	chr9_70526677_70528645	2	XX
chr9	multovl	overlap	71332396	71333778	1383	2	1	1	MACS_peak_10687	.	71332396	71333778	chr9_71332396_71333778	chr9_71332396_71333778	2	XX
chr9	multovl	overlap	71332396	71333778	1383	2	2	1	MACS_peak_11130	.	71332089	71333969	chr9_71332396_71333778	chr9_71332089_71333969	2	XX
chr9	multovl	overlap	71617649	71618357	709	2	1	1	MACS_peak_10688	.	71617649	71618357	chr9_71617649_71618357	chr9_71617649_71618357	2	XX
chr9	multovl	overlap	71617649	71618357	709	2	2	1	MACS_peak_11131	.	71617279	71618512	chr9_71617649_71618357	chr9_71617279_71618512	2	XX
chr9	multovl	overlap	71618462	71618512	51	2	1	1	MACS_peak_10689	.	71618462	71619621	chr9_71618462_71618512	chr9_71618462_71619621	2	XX
chr9	multovl	overlap	71618462	71618512	51	2	2	1	MACS_peak_11131	.	71617279	71618512	chr9_71618462_71618512	chr9_71617279_71618512	2	XX
chr9	multovl	overlap	71618560	71619621	1062	2	1	1	MACS_peak_10689	.	71618462	71619621	chr9_71618560_71619621	chr9_71618462_71619621	2	XX
chr9	multovl	overlap	71618560	71619621	1062	2	2	1	MACS_peak_11132	.	71618560	71619742	chr9_71618560_71619621	chr9_71618560_71619742	2	XX
chr9	multovl	overlap	71743298	71744307	1010	1	2	1	MACS_peak_11133	.	71743298	71744307	chr9_71743298_71744307	chr9_71743298_71744307	1	0X
chr9	multovl	overlap	71958010	71960420	2411	2	1	1	MACS_peak_10690	.	71958010	71960420	chr9_71958010_71960420	chr9_71958010_71960420	2	XX
chr9	multovl	overlap	71958010	71960420	2411	2	2	1	MACS_peak_11134	.	71957426	71960615	chr9_71958010_71960420	chr9_71957426_71960615	2	XX
chr9	multovl	overlap	71980912	71980915	4	2	1	1	MACS_peak_10691	.	71980912	71981774	chr9_71980912_71980915	chr9_71980912_71981774	2	XX
chr9	multovl	overlap	71980912	71980915	4	2	2	1	MACS_peak_11135	.	71979940	71980915	chr9_71980912_71980915	chr9_71979940_71980915	2	XX
chr9	multovl	overlap	71980976	71981774	799	2	1	1	MACS_peak_10691	.	71980912	71981774	chr9_71980976_71981774	chr9_71980912_71981774	2	XX
chr9	multovl	overlap	71980976	71981774	799	2	2	1	MACS_peak_11136	.	71980976	71982023	chr9_71980976_71981774	chr9_71980976_71982023	2	XX
chr9	multovl	overlap	72122979	72124391	1413	2	1	1	MACS_peak_10692	.	72122728	72124396	chr9_72122979_72124391	chr9_72122728_72124396	2	XX
chr9	multovl	overlap	72122979	72124391	1413	2	2	1	MACS_peak_11137	.	72122979	72124391	chr9_72122979_72124391	chr9_72122979_72124391	2	XX
chr9	multovl	overlap	72285648	72286590	943	2	1	1	MACS_peak_10693	.	72285648	72286590	chr9_72285648_72286590	chr9_72285648_72286590	2	XX
chr9	multovl	overlap	72285648	72286590	943	2	2	1	MACS_peak_11138	.	72285641	72286620	chr9_72285648_72286590	chr9_72285641_72286620	2	XX
chr9	multovl	overlap	72339124	72340371	1248	2	1	1	MACS_peak_10694	.	72339052	72340371	chr9_72339124_72340371	chr9_72339052_72340371	2	XX
chr9	multovl	overlap	72339124	72340371	1248	2	2	1	MACS_peak_11139	.	72339124	72340540	chr9_72339124_72340371	chr9_72339124_72340540	2	XX
chr9	multovl	overlap	72379169	72379887	719	2	1	1	MACS_peak_10695	.	72378932	72379900	chr9_72379169_72379887	chr9_72378932_72379900	2	XX
chr9	multovl	overlap	72379169	72379887	719	2	2	1	MACS_peak_11140	.	72379169	72379887	chr9_72379169_72379887	chr9_72379169_72379887	2	XX
chr9	multovl	overlap	72380046	72381451	1406	2	1	1	MACS_peak_10696	.	72380046	72381451	chr9_72380046_72381451	chr9_72380046_72381451	2	XX
chr9	multovl	overlap	72380046	72381451	1406	2	2	1	MACS_peak_11141	.	72379942	72381761	chr9_72380046_72381451	chr9_72379942_72381761	2	XX
chr9	multovl	overlap	72509337	72510032	696	1	2	1	MACS_peak_11142	.	72509337	72510032	chr9_72509337_72510032	chr9_72509337_72510032	1	0X
chr9	multovl	overlap	72510157	72512733	2577	2	1	1	MACS_peak_10697	.	72510143	72512733	chr9_72510157_72512733	chr9_72510143_72512733	2	XX
chr9	multovl	overlap	72510157	72512733	2577	2	2	1	MACS_peak_11143	.	72510157	72512909	chr9_72510157_72512733	chr9_72510157_72512909	2	XX
chr9	multovl	overlap	72513077	72513915	839	1	2	1	MACS_peak_11144	.	72513077	72513915	chr9_72513077_72513915	chr9_72513077_72513915	1	0X
chr9	multovl	overlap	72654307	72655908	1602	2	1	1	MACS_peak_10698	.	72654237	72655908	chr9_72654307_72655908	chr9_72654237_72655908	2	XX
chr9	multovl	overlap	72654307	72655908	1602	2	2	1	MACS_peak_11145	.	72654307	72656429	chr9_72654307_72655908	chr9_72654307_72656429	2	XX
chr9	multovl	overlap	72832414	72834173	1760	2	1	1	MACS_peak_10699	.	72832414	72834227	chr9_72832414_72834173	chr9_72832414_72834227	2	XX
chr9	multovl	overlap	72832414	72834173	1760	2	2	1	MACS_peak_11146	.	72832374	72834173	chr9_72832414_72834173	chr9_72832374_72834173	2	XX
chr9	multovl	overlap	72886643	72888558	1916	2	1	1	MACS_peak_10700	.	72886643	72888688	chr9_72886643_72888558	chr9_72886643_72888688	2	XX
chr9	multovl	overlap	72886643	72888558	1916	2	2	1	MACS_peak_11147	.	72886629	72888558	chr9_72886643_72888558	chr9_72886629_72888558	2	XX
chr9	multovl	overlap	72960608	72962258	1651	2	1	1	MACS_peak_10701	.	72960608	72962258	chr9_72960608_72962258	chr9_72960608_72962258	2	XX
chr9	multovl	overlap	72960608	72962258	1651	2	2	1	MACS_peak_11148	.	72960458	72962386	chr9_72960608_72962258	chr9_72960458_72962386	2	XX
chr9	multovl	overlap	74800021	74802035	2015	2	1	1	MACS_peak_10702	.	74800021	74802234	chr9_74800021_74802035	chr9_74800021_74802234	2	XX
chr9	multovl	overlap	74800021	74802035	2015	2	2	1	MACS_peak_11149	.	74800020	74802035	chr9_74800021_74802035	chr9_74800020_74802035	2	XX
chr9	multovl	overlap	74823554	74824614	1061	2	1	1	MACS_peak_10703	.	74823554	74824614	chr9_74823554_74824614	chr9_74823554_74824614	2	XX
chr9	multovl	overlap	74823554	74824614	1061	2	2	1	MACS_peak_11150	.	74823256	74824739	chr9_74823554_74824614	chr9_74823256_74824739	2	XX
chr9	multovl	overlap	74885332	74886668	1337	2	1	1	MACS_peak_10704	.	74885332	74886668	chr9_74885332_74886668	chr9_74885332_74886668	2	XX
chr9	multovl	overlap	74885332	74886668	1337	2	2	1	MACS_peak_11151	.	74885041	74886963	chr9_74885332_74886668	chr9_74885041_74886963	2	XX
chr9	multovl	overlap	74918150	74920459	2310	2	1	1	MACS_peak_10705	.	74918124	74920459	chr9_74918150_74920459	chr9_74918124_74920459	2	XX
chr9	multovl	overlap	74918150	74920459	2310	2	2	1	MACS_peak_11152	.	74918150	74920667	chr9_74918150_74920459	chr9_74918150_74920667	2	XX
chr9	multovl	overlap	75161635	75163136	1502	2	1	1	MACS_peak_10706	.	75161635	75163137	chr9_75161635_75163136	chr9_75161635_75163137	2	XX
chr9	multovl	overlap	75161635	75163136	1502	2	2	1	MACS_peak_11153	.	75161184	75163136	chr9_75161635_75163136	chr9_75161184_75163136	2	XX
chr9	multovl	overlap	75256022	75258596	2575	2	1	1	MACS_peak_10707	.	75256022	75258596	chr9_75256022_75258596	chr9_75256022_75258596	2	XX
chr9	multovl	overlap	75256022	75258596	2575	2	2	1	MACS_peak_11154	.	75255990	75258608	chr9_75256022_75258596	chr9_75255990_75258608	2	XX
chr9	multovl	overlap	75288956	75290474	1519	2	1	1	MACS_peak_10708	.	75288956	75290474	chr9_75288956_75290474	chr9_75288956_75290474	2	XX
chr9	multovl	overlap	75288956	75290474	1519	2	2	1	MACS_peak_11155	.	75288567	75290608	chr9_75288956_75290474	chr9_75288567_75290608	2	XX
chr9	multovl	overlap	75405449	75406245	797	2	1	1	MACS_peak_10709	.	75405449	75406245	chr9_75405449_75406245	chr9_75405449_75406245	2	XX
chr9	multovl	overlap	75405449	75406245	797	2	2	1	MACS_peak_11156	.	75405392	75407816	chr9_75405449_75406245	chr9_75405392_75407816	2	XX
chr9	multovl	overlap	75406371	75407745	1375	2	1	1	MACS_peak_10710	.	75406371	75407745	chr9_75406371_75407745	chr9_75406371_75407745	2	XX
chr9	multovl	overlap	75406371	75407745	1375	2	2	1	MACS_peak_11156	.	75405392	75407816	chr9_75406371_75407745	chr9_75405392_75407816	2	XX
chr9	multovl	overlap	77391210	77393678	2469	2	1	1	MACS_peak_10711	.	77391210	77393678	chr9_77391210_77393678	chr9_77391210_77393678	2	XX
