chromosome	source	feature	start	end	length	multiplicity	tracknum	count	name	strand	from	to	id	id_orig	sum	code
chr7	multovl	overlap	4946817	4947750	933	0	2	0	-	.	4946817	4947750	-	-	0	XX
chr7	multovl	overlap	4947815	4948839	1024	0	2	0	-	.	4947815	4948839	-	-	0	XX
chr7	multovl	overlap	4965624	4966338	714	0	2	0	-	.	4965624	4966338	-	-	0	XX
chr7	multovl	overlap	4966381	4967040	659	0	2	0	-	.	4966381	4967040	-	-	0	0X
chr7	multovl	overlap	4967059	4968030	971	0	2	0	-	.	4967059	4968030	-	-	0	XX
chr7	multovl	overlap	4972050	4973455	1405	0	2	0	-	.	4972050	4973455	-	-	0	XX
chr7	multovl	overlap	49760160	49761760	1600	0	2	0	-	.	49760160	49761760	-	-	0	XX
chr7	multovl	overlap	4989370	4990897	1527	0	2	0	-	.	4989370	4990897	-	-	0	XX
chr7	multovl	overlap	49897749	49898721	972	0	2	0	-	.	49897749	49898721	-	-	0	0X
chr7	multovl	overlap	49947273	49948893	1620	0	2	0	-	.	49947273	49948893	-	-	0	XX
chr7	multovl	overlap	5002308	5004221	1913	0	2	0	-	.	5002308	5004221	-	-	0	XX
chr7	multovl	overlap	5011919	5013223	1304	0	2	0	-	.	5011919	5013223	-	-	0	XX
chr7	multovl	overlap	5013229	5015564	2335	0	2	0	-	.	5013229	5015564	-	-	0	XX
chr7	multovl	overlap	5031724	5033504	1780	0	2	0	-	.	5031724	5033504	-	-	0	XX
chr7	multovl	overlap	50538210	50538977	767	0	2	0	-	.	50538210	50538977	-	-	0	0X
chr7	multovl	overlap	50567200	50569445	2245	0	2	0	-	.	50567200	50569445	-	-	0	XX
chr7	multovl	overlap	50698051	50700292	2241	0	2	0	-	.	50698051	50700292	-	-	0	XX
chr7	multovl	overlap	50720361	50722325	1964	0	2	0	-	.	50720361	50722325	-	-	0	XX
chr7	multovl	overlap	50744645	50745371	726	0	2	0	-	.	50744645	50745371	-	-	0	XX
chr7	multovl	overlap	50745575	50746322	747	0	2	0	-	.	50745575	50746322	-	-	0	XX
chr7	multovl	overlap	50817252	50819739	2487	0	2	0	-	.	50817252	50819739	-	-	0	XX
chr7	multovl	overlap	50834812	50836548	1736	0	2	0	-	.	50834812	50836548	-	-	0	XX
chr7	multovl	overlap	50926567	50928823	2256	0	2	0	-	.	50926567	50928823	-	-	0	XX
chr7	multovl	overlap	51500667	51503186	2519	0	2	0	-	.	51500667	51503186	-	-	0	XX
chr7	multovl	overlap	51559444	51560506	1062	0	2	0	-	.	51559444	51560506	-	-	0	XX
chr7	multovl	overlap	51629112	51630315	1203	0	2	0	-	.	51629112	51630315	-	-	0	XX
chr7	multovl	overlap	51722571	51724358	1787	0	2	0	-	.	51722571	51724358	-	-	0	XX
chr7	multovl	overlap	51750779	51752695	1916	0	2	0	-	.	51750779	51752695	-	-	0	XX
chr7	multovl	overlap	51803082	51804292	1210	0	2	0	-	.	51803082	51804292	-	-	0	XX
chr7	multovl	overlap	51807890	51810017	2127	0	2	0	-	.	51807890	51810017	-	-	0	XX
chr7	multovl	overlap	52003824	52005043	1219	0	2	0	-	.	52003824	52005043	-	-	0	XX
chr7	multovl	overlap	52070264	52073554	3290	0	2	0	-	.	52070264	52073554	-	-	0	XX
chr7	multovl	overlap	52102902	52106910	4008	0	2	0	-	.	52102902	52106910	-	-	0	XX
chr7	multovl	overlap	52111856	52113762	1906	0	2	0	-	.	52111856	52113762	-	-	0	XX
chr7	multovl	overlap	52123321	52124518	1197	0	2	0	-	.	52123321	52124518	-	-	0	0X
chr7	multovl	overlap	52124542	52126173	1631	0	2	0	-	.	52124542	52126173	-	-	0	0X
chr7	multovl	overlap	52146763	52148381	1618	0	2	0	-	.	52146763	52148381	-	-	0	XX
chr7	multovl	overlap	52150463	52152389	1926	0	2	0	-	.	52150463	52152389	-	-	0	XX
chr7	multovl	overlap	52183212	52185093	1881	0	2	0	-	.	52183212	52185093	-	-	0	XX
chr7	multovl	overlap	52207310	52208598	1288	0	2	0	-	.	52207310	52208598	-	-	0	XX
chr7	multovl	overlap	52228277	52230471	2194	0	2	0	-	.	52228277	52230471	-	-	0	XX
chr7	multovl	overlap	52240461	52241833	1372	0	2	0	-	.	52240461	52241833	-	-	0	XX
chr7	multovl	overlap	52242209	52243622	1413	0	2	0	-	.	52242209	52243622	-	-	0	XX
chr7	multovl	overlap	52251833	52254469	2636	0	2	0	-	.	52251833	52254469	-	-	0	XX
chr7	multovl	overlap	52269998	52271488	1490	0	2	0	-	.	52269998	52271488	-	-	0	XX
chr7	multovl	overlap	52271767	52272759	992	0	2	0	-	.	52271767	52272759	-	-	0	0X
chr7	multovl	overlap	52273430	52275471	2041	0	2	0	-	.	52273430	52275471	-	-	0	XX
chr7	multovl	overlap	52306481	52308335	1854	0	2	0	-	.	52306481	52308335	-	-	0	XX
chr7	multovl	overlap	52316710	52318722	2012	0	2	0	-	.	52316710	52318722	-	-	0	XX
chr7	multovl	overlap	52346010	52347575	1565	0	2	0	-	.	52346010	52347575	-	-	0	XX
chr7	multovl	overlap	52358487	52359308	821	0	2	0	-	.	52358487	52359308	-	-	0	0X
chr7	multovl	overlap	52378174	52380561	2387	0	2	0	-	.	52378174	52380561	-	-	0	XX
chr7	multovl	overlap	52381788	52384166	2378	0	2	0	-	.	52381788	52384166	-	-	0	XX
chr7	multovl	overlap	52384362	52385205	843	0	2	0	-	.	52384362	52385205	-	-	0	XX
chr7	multovl	overlap	52408758	52410210	1452	0	2	0	-	.	52408758	52410210	-	-	0	XX
chr7	multovl	overlap	52471127	52472768	1641	0	2	0	-	.	52471127	52472768	-	-	0	XX
chr7	multovl	overlap	52588155	52589457	1302	0	2	0	-	.	52588155	52589457	-	-	0	XX
chr7	multovl	overlap	52594360	52595961	1601	0	2	0	-	.	52594360	52595961	-	-	0	XX
chr7	multovl	overlap	52621409	52622246	837	0	2	0	-	.	52621409	52622246	-	-	0	XX
chr7	multovl	overlap	52649201	52651963	2762	0	2	0	-	.	52649201	52651963	-	-	0	XX
chr7	multovl	overlap	52668542	52669862	1320	0	2	0	-	.	52668542	52669862	-	-	0	0X
chr7	multovl	overlap	52688281	52691587	3306	0	2	0	-	.	52688281	52691587	-	-	0	XX
chr7	multovl	overlap	52712217	52714910	2693	0	2	0	-	.	52712217	52714910	-	-	0	XX
chr7	multovl	overlap	52720398	52722480	2082	0	2	0	-	.	52720398	52722480	-	-	0	XX
chr7	multovl	overlap	52763823	52766454	2631	0	2	0	-	.	52763823	52766454	-	-	0	XX
chr7	multovl	overlap	52780191	52782425	2234	0	2	0	-	.	52780191	52782425	-	-	0	XX
chr7	multovl	overlap	52825153	52826919	1766	0	2	0	-	.	52825153	52826919	-	-	0	XX
chr7	multovl	overlap	52897957	52899100	1143	0	2	0	-	.	52897957	52899100	-	-	0	0X
chr7	multovl	overlap	52959123	52960309	1186	0	2	0	-	.	52959123	52960309	-	-	0	0X
chr7	multovl	overlap	52960430	52963343	2913	0	2	0	-	.	52960430	52963343	-	-	0	XX
chr7	multovl	overlap	52969815	52971648	1833	0	2	0	-	.	52969815	52971648	-	-	0	XX
chr7	multovl	overlap	52972227	52975082	2855	0	2	0	-	.	52972227	52975082	-	-	0	XX
chr7	multovl	overlap	53038859	53039859	1000	0	2	0	-	.	53038859	53039859	-	-	0	XX
chr7	multovl	overlap	53068314	53069668	1354	0	2	0	-	.	53068314	53069668	-	-	0	XX
chr7	multovl	overlap	53085245	53086785	1540	0	2	0	-	.	53085245	53086785	-	-	0	XX
chr7	multovl	overlap	53121586	53122692	1106	0	2	0	-	.	53121586	53122692	-	-	0	XX
chr7	multovl	overlap	53128080	53129891	1811	0	2	0	-	.	53128080	53129891	-	-	0	XX
chr7	multovl	overlap	53152252	53153387	1135	0	2	0	-	.	53152252	53153387	-	-	0	XX
chr7	multovl	overlap	53175008	53177054	2046	0	2	0	-	.	53175008	53177054	-	-	0	XX
chr7	multovl	overlap	53177735	53179109	1374	0	2	0	-	.	53177735	53179109	-	-	0	0X
chr7	multovl	overlap	53289005	53290414	1409	0	2	0	-	.	53289005	53290414	-	-	0	XX
chr7	multovl	overlap	53894238	53895892	1654	0	2	0	-	.	53894238	53895892	-	-	0	XX
chr7	multovl	overlap	53964772	53966401	1629	0	2	0	-	.	53964772	53966401	-	-	0	XX
chr7	multovl	overlap	54050258	54052764	2506	0	2	0	-	.	54050258	54052764	-	-	0	XX
chr7	multovl	overlap	54100358	54103034	2676	0	2	0	-	.	54100358	54103034	-	-	0	XX
chr7	multovl	overlap	54174091	54176017	1926	0	2	0	-	.	54174091	54176017	-	-	0	XX
chr7	multovl	overlap	54212752	54214157	1405	0	2	0	-	.	54212752	54214157	-	-	0	XX
chr7	multovl	overlap	54262143	54265013	2870	0	2	0	-	.	54262143	54265013	-	-	0	XX
chr7	multovl	overlap	54305879	54307651	1772	0	2	0	-	.	54305879	54307651	-	-	0	XX
chr7	multovl	overlap	56004555	56005586	1031	0	2	0	-	.	56004555	56005586	-	-	0	XX
chr7	multovl	overlap	56044262	56045430	1168	0	2	0	-	.	56044262	56045430	-	-	0	XX
chr7	multovl	overlap	56135600	56136704	1104	0	2	0	-	.	56135600	56136704	-	-	0	XX
chr7	multovl	overlap	56136994	56137879	885	0	2	0	-	.	56136994	56137879	-	-	0	XX
chr7	multovl	overlap	56501262	56504068	2806	0	2	0	-	.	56501262	56504068	-	-	0	XX
chr7	multovl	overlap	56504301	56505014	713	0	2	0	-	.	56504301	56505014	-	-	0	0X
chr7	multovl	overlap	57017540	57018467	927	0	2	0	-	.	57017540	57018467	-	-	0	0X
chr7	multovl	overlap	59117026	59118336	1310	0	2	0	-	.	59117026	59118336	-	-	0	XX
chr7	multovl	overlap	59134441	59135237	796	0	2	0	-	.	59134441	59135237	-	-	0	0X
chr7	multovl	overlap	6106117	6107547	1430	0	2	0	-	.	6106117	6107547	-	-	0	XX
chr7	multovl	overlap	6107716	6108680	964	0	2	0	-	.	6107716	6108680	-	-	0	0X
chr7	multovl	overlap	6122834	6123995	1161	0	2	0	-	.	6122834	6123995	-	-	0	XX
chr7	multovl	overlap	6124055	6125263	1208	0	2	0	-	.	6124055	6125263	-	-	0	XX
chr7	multovl	overlap	6234483	6235822	1339	0	2	0	-	.	6234483	6235822	-	-	0	XX
chr7	multovl	overlap	6237336	6238849	1513	0	2	0	-	.	6237336	6238849	-	-	0	XX
chr7	multovl	overlap	63048613	63050687	2074	0	2	0	-	.	63048613	63050687	-	-	0	XX
chr7	multovl	overlap	63097660	63099096	1436	0	2	0	-	.	63097660	63099096	-	-	0	XX
chr7	multovl	overlap	6314526	6315251	725	0	2	0	-	.	6314526	6315251	-	-	0	XX
chr7	multovl	overlap	6315610	6316998	1388	0	2	0	-	.	6315610	6316998	-	-	0	XX
chr7	multovl	overlap	63216785	63218652	1867	0	2	0	-	.	63216785	63218652	-	-	0	XX
chr7	multovl	overlap	63274032	63275593	1561	0	2	0	-	.	63274032	63275593	-	-	0	XX
chr7	multovl	overlap	63304646	63307226	2580	0	2	0	-	.	63304646	63307226	-	-	0	XX
chr7	multovl	overlap	6335247	6337196	1949	0	2	0	-	.	6335247	6337196	-	-	0	XX
chr7	multovl	overlap	6350998	6352087	1089	0	2	0	-	.	6350998	6352087	-	-	0	XX
chr7	multovl	overlap	65653253	65655566	2313	0	2	0	-	.	65653253	65655566	-	-	0	XX
chr7	multovl	overlap	65913006	65914779	1773	0	2	0	-	.	65913006	65914779	-	-	0	XX
chr7	multovl	overlap	66483152	66485881	2729	0	2	0	-	.	66483152	66485881	-	-	0	XX
chr7	multovl	overlap	6680289	6681163	874	0	2	0	-	.	6680289	6681163	-	-	0	0X
chr7	multovl	overlap	6681530	6683421	1891	0	2	0	-	.	6681530	6683421	-	-	0	XX
chr7	multovl	overlap	67149104	67150266	1162	0	2	0	-	.	67149104	67150266	-	-	0	XX
chr7	multovl	overlap	67388206	67389010	804	0	2	0	-	.	67388206	67389010	-	-	0	0X
chr7	multovl	overlap	68934729	68935726	997	0	2	0	-	.	68934729	68935726	-	-	0	0X
chr7	multovl	overlap	69353814	69354746	932	0	2	0	-	.	69353814	69354746	-	-	0	0X
chr7	multovl	overlap	69556253	69557219	966	0	2	0	-	.	69556253	69557219	-	-	0	0X
chr7	multovl	overlap	69561013	69561784	771	0	2	0	-	.	69561013	69561784	-	-	0	0X
chr7	multovl	overlap	69562722	69565806	3084	0	2	0	-	.	69562722	69565806	-	-	0	XX
chr7	multovl	overlap	69606978	69609055	2077	0	2	0	-	.	69606978	69609055	-	-	0	XX
chr7	multovl	overlap	7073434	7074586	1152	0	2	0	-	.	7073434	7074586	-	-	0	XX
chr7	multovl	overlap	71081353	71085034	3681	0	2	0	-	.	71081353	71085034	-	-	0	XX
chr7	multovl	overlap	7123742	7125006	1264	0	2	0	-	.	7123742	7125006	-	-	0	XX
chr7	multovl	overlap	71394794	71395522	728	0	2	0	-	.	71394794	71395522	-	-	0	0X
chr7	multovl	overlap	7140655	7141485	830	0	2	0	-	.	7140655	7141485	-	-	0	0X
chr7	multovl	overlap	71432484	71434103	1619	0	2	0	-	.	71432484	71434103	-	-	0	XX
chr7	multovl	overlap	71517886	71519548	1662	0	2	0	-	.	71517886	71519548	-	-	0	XX
chr7	multovl	overlap	71536131	71538532	2401	0	2	0	-	.	71536131	71538532	-	-	0	XX
chr7	multovl	overlap	72000779	72002022	1243	0	2	0	-	.	72000779	72002022	-	-	0	XX
chr7	multovl	overlap	72016506	72018173	1667	0	2	0	-	.	72016506	72018173	-	-	0	XX
chr7	multovl	overlap	7250483	7253046	2563	0	2	0	-	.	7250483	7253046	-	-	0	XX
chr7	multovl	overlap	72513904	72515652	1748	0	2	0	-	.	72513904	72515652	-	-	0	XX
chr7	multovl	overlap	72789757	72790570	813	0	2	0	-	.	72789757	72790570	-	-	0	XX
chr7	multovl	overlap	72837510	72839350	1840	0	2	0	-	.	72837510	72839350	-	-	0	XX
chr7	multovl	overlap	73204369	73206869	2500	0	2	0	-	.	73204369	73206869	-	-	0	XX
chr7	multovl	overlap	73223661	73225650	1989	0	2	0	-	.	73223661	73225650	-	-	0	XX
chr7	multovl	overlap	73253537	73254455	918	0	2	0	-	.	73253537	73254455	-	-	0	XX
chr7	multovl	overlap	73254715	73256240	1525	0	2	0	-	.	73254715	73256240	-	-	0	XX
chr7	multovl	overlap	73531747	73534303	2556	0	2	0	-	.	73531747	73534303	-	-	0	XX
chr7	multovl	overlap	73833168	73834271	1103	0	2	0	-	.	73833168	73834271	-	-	0	XX
chr7	multovl	overlap	73834567	73835805	1238	0	2	0	-	.	73834567	73835805	-	-	0	XX
chr7	multovl	overlap	74366721	74368473	1752	0	2	0	-	.	74366721	74368473	-	-	0	XX
chr7	multovl	overlap	74516102	74517450	1348	0	2	0	-	.	74516102	74517450	-	-	0	XX
chr7	multovl	overlap	74517497	74518523	1026	0	2	0	-	.	74517497	74518523	-	-	0	XX
chr7	multovl	overlap	74789390	74791245	1855	0	2	0	-	.	74789390	74791245	-	-	0	XX
chr7	multovl	overlap	74792207	74793837	1630	0	2	0	-	.	74792207	74793837	-	-	0	XX
chr7	multovl	overlap	74903245	74904769	1524	0	2	0	-	.	74903245	74904769	-	-	0	XX
chr7	multovl	overlap	75095009	75096698	1689	0	2	0	-	.	75095009	75096698	-	-	0	XX
chr7	multovl	overlap	75097552	75100767	3215	0	2	0	-	.	75097552	75100767	-	-	0	XX
chr7	multovl	overlap	75274039	75275221	1182	0	2	0	-	.	75274039	75275221	-	-	0	XX
chr7	multovl	overlap	75892803	75894451	1648	0	2	0	-	.	75892803	75894451	-	-	0	XX
chr7	multovl	overlap	77500592	77506092	5500	0	2	0	-	.	77500592	77506092	-	-	0	XX
chr7	multovl	overlap	77506250	77508091	1841	0	2	0	-	.	77506250	77508091	-	-	0	XX
chr7	multovl	overlap	77509627	77511818	2191	0	2	0	-	.	77509627	77511818	-	-	0	XX
chr7	multovl	overlap	80520584	80521630	1046	0	2	0	-	.	80520584	80521630	-	-	0	XX
chr7	multovl	overlap	80536099	80538120	2021	0	2	0	-	.	80536099	80538120	-	-	0	XX
chr7	multovl	overlap	80681860	80682638	778	0	2	0	-	.	80681860	80682638	-	-	0	0X
chr7	multovl	overlap	80682709	80684675	1966	0	2	0	-	.	80682709	80684675	-	-	0	0X
chr7	multovl	overlap	80684761	80687035	2274	0	2	0	-	.	80684761	80687035	-	-	0	0X
chr7	multovl	overlap	80697141	80698210	1069	0	2	0	-	.	80697141	80698210	-	-	0	0X
chr7	multovl	overlap	80700527	80703123	2596	0	2	0	-	.	80700527	80703123	-	-	0	XX
chr7	multovl	overlap	80703613	80704977	1364	0	2	0	-	.	80703613	80704977	-	-	0	XX
chr7	multovl	overlap	80752184	80753499	1315	0	2	0	-	.	80752184	80753499	-	-	0	0X
chr7	multovl	overlap	80763384	80764615	1231	0	2	0	-	.	80763384	80764615	-	-	0	XX
chr7	multovl	overlap	81698247	81699930	1683	0	2	0	-	.	81698247	81699930	-	-	0	XX
chr7	multovl	overlap	82263065	82263691	626	0	2	0	-	.	82263065	82263691	-	-	0	0X
chr7	multovl	overlap	82599658	82600571	913	0	2	0	-	.	82599658	82600571	-	-	0	0X
chr7	multovl	overlap	82600575	82601744	1169	0	2	0	-	.	82600575	82601744	-	-	0	XX
chr7	multovl	overlap	82786843	82787749	906	0	2	0	-	.	82786843	82787749	-	-	0	XX
chr7	multovl	overlap	82787797	82790521	2724	0	2	0	-	.	82787797	82790521	-	-	0	XX
chr7	multovl	overlap	82926390	82927135	745	0	2	0	-	.	82926390	82927135	-	-	0	XX
chr7	multovl	overlap	82992445	82993140	695	0	2	0	-	.	82992445	82993140	-	-	0	0X
chr7	multovl	overlap	82993204	82994913	1709	0	2	0	-	.	82993204	82994913	-	-	0	XX
chr7	multovl	overlap	85926816	85929114	2298	0	2	0	-	.	85926816	85929114	-	-	0	XX
chr7	multovl	overlap	85990819	85992186	1367	0	2	0	-	.	85990819	85992186	-	-	0	XX
chr7	multovl	overlap	86039823	86040525	702	0	2	0	-	.	86039823	86040525	-	-	0	0X
chr7	multovl	overlap	86040650	86043666	3016	0	2	0	-	.	86040650	86043666	-	-	0	XX
chr7	multovl	overlap	86058270	86059845	1575	0	2	0	-	.	86058270	86059845	-	-	0	XX
chr7	multovl	overlap	86292509	86294273	1764	0	2	0	-	.	86292509	86294273	-	-	0	XX
chr7	multovl	overlap	86418022	86419841	1819	0	2	0	-	.	86418022	86419841	-	-	0	XX
chr7	multovl	overlap	86536345	86538007	1662	0	2	0	-	.	86536345	86538007	-	-	0	XX
chr7	multovl	overlap	86609896	86611159	1263	0	2	0	-	.	86609896	86611159	-	-	0	XX
chr7	multovl	overlap	86804295	86806666	2371	0	2	0	-	.	86804295	86806666	-	-	0	XX
chr7	multovl	overlap	86859711	86861391	1680	0	2	0	-	.	86859711	86861391	-	-	0	XX
chr7	multovl	overlap	86887067	86888714	1647	0	2	0	-	.	86887067	86888714	-	-	0	XX
chr7	multovl	overlap	86925457	86926724	1267	0	2	0	-	.	86925457	86926724	-	-	0	0X
chr7	multovl	overlap	87064577	87066557	1980	0	2	0	-	.	87064577	87066557	-	-	0	XX
chr7	multovl	overlap	87079555	87081225	1670	0	2	0	-	.	87079555	87081225	-	-	0	XX
chr7	multovl	overlap	87169167	87171423	2256	0	2	0	-	.	87169167	87171423	-	-	0	XX
chr7	multovl	overlap	87171678	87173333	1655	0	2	0	-	.	87171678	87173333	-	-	0	XX
chr7	multovl	overlap	87258910	87260432	1522	0	2	0	-	.	87258910	87260432	-	-	0	XX
chr7	multovl	overlap	87343212	87344919	1707	0	2	0	-	.	87343212	87344919	-	-	0	XX
chr7	multovl	overlap	87376358	87377609	1251	0	2	0	-	.	87376358	87377609	-	-	0	XX
chr7	multovl	overlap	87377648	87378674	1026	0	2	0	-	.	87377648	87378674	-	-	0	XX
chr7	multovl	overlap	87391181	87391931	750	0	2	0	-	.	87391181	87391931	-	-	0	0X
chr7	multovl	overlap	87405396	87407387	1991	0	2	0	-	.	87405396	87407387	-	-	0	XX
chr7	multovl	overlap	87413711	87415499	1788	0	2	0	-	.	87413711	87415499	-	-	0	XX
chr7	multovl	overlap	87438961	87440200	1239	0	2	0	-	.	87438961	87440200	-	-	0	XX
chr7	multovl	overlap	87468117	87469677	1560	0	2	0	-	.	87468117	87469677	-	-	0	XX
chr7	multovl	overlap	87483734	87486110	2376	0	2	0	-	.	87483734	87486110	-	-	0	XX
chr7	multovl	overlap	87515041	87516087	1046	0	2	0	-	.	87515041	87516087	-	-	0	XX
chr7	multovl	overlap	87545836	87547264	1428	0	2	0	-	.	87545836	87547264	-	-	0	XX
chr7	multovl	overlap	87679082	87680750	1668	0	2	0	-	.	87679082	87680750	-	-	0	XX
chr7	multovl	overlap	87832282	87833439	1157	0	2	0	-	.	87832282	87833439	-	-	0	XX
chr7	multovl	overlap	87931889	87932477	588	0	2	0	-	.	87931889	87932477	-	-	0	0X
chr7	multovl	overlap	87946449	87948510	2061	0	2	0	-	.	87946449	87948510	-	-	0	XX
chr7	multovl	overlap	88004829	88006699	1870	0	2	0	-	.	88004829	88006699	-	-	0	XX
chr7	multovl	overlap	88045129	88047108	1979	0	2	0	-	.	88045129	88047108	-	-	0	XX
chr7	multovl	overlap	88091355	88093332	1977	0	2	0	-	.	88091355	88093332	-	-	0	XX
chr7	multovl	overlap	88136617	88138464	1847	0	2	0	-	.	88136617	88138464	-	-	0	XX
chr7	multovl	overlap	88138676	88139747	1071	0	2	0	-	.	88138676	88139747	-	-	0	XX
chr7	multovl	overlap	88487577	88491089	3512	0	2	0	-	.	88487577	88491089	-	-	0	XX
chr7	multovl	overlap	88667618	88669514	1896	0	2	0	-	.	88667618	88669514	-	-	0	XX
chr7	multovl	overlap	88715564	88718199	2635	0	2	0	-	.	88715564	88718199	-	-	0	XX
chr7	multovl	overlap	88906828	88908971	2143	0	2	0	-	.	88906828	88908971	-	-	0	XX
chr7	multovl	overlap	88933335	88935246	1911	0	2	0	-	.	88933335	88935246	-	-	0	XX
chr7	multovl	overlap	88972647	88974274	1627	0	2	0	-	.	88972647	88974274	-	-	0	XX
chr7	multovl	overlap	88974422	88975147	725	0	2	0	-	.	88974422	88975147	-	-	0	XX
chr7	multovl	overlap	89077369	89078845	1476	0	2	0	-	.	89077369	89078845	-	-	0	XX
chr7	multovl	overlap	89135360	89137191	1831	0	2	0	-	.	89135360	89137191	-	-	0	XX
chr7	multovl	overlap	89162080	89162724	644	0	2	0	-	.	89162080	89162724	-	-	0	0X
chr7	multovl	overlap	89796479	89798367	1888	0	2	0	-	.	89796479	89798367	-	-	0	XX
chr7	multovl	overlap	90014138	90015522	1384	0	2	0	-	.	90014138	90015522	-	-	0	XX
chr7	multovl	overlap	90015959	90017629	1670	0	2	0	-	.	90015959	90017629	-	-	0	XX
chr7	multovl	overlap	90779671	90781623	1952	0	2	0	-	.	90779671	90781623	-	-	0	XX
chr7	multovl	overlap	91031137	91033714	2577	0	2	0	-	.	91031137	91033714	-	-	0	XX
chr7	multovl	overlap	91040563	91042097	1534	0	2	0	-	.	91040563	91042097	-	-	0	XX
chr7	multovl	overlap	91233481	91235135	1654	0	2	0	-	.	91233481	91235135	-	-	0	XX
chr7	multovl	overlap	91298177	91300545	2368	0	2	0	-	.	91298177	91300545	-	-	0	XX
chr7	multovl	overlap	91837423	91838498	1075	0	2	0	-	.	91837423	91838498	-	-	0	XX
chr7	multovl	overlap	96485907	96488001	2094	0	2	0	-	.	96485907	96488001	-	-	0	XX
chr7	multovl	overlap	96551969	96554079	2110	0	2	0	-	.	96551969	96554079	-	-	0	XX
chr7	multovl	overlap	96662184	96662877	693	0	2	0	-	.	96662184	96662877	-	-	0	0X
chr7	multovl	overlap	96663141	96666905	3764	0	2	0	-	.	96663141	96666905	-	-	0	XX
chr7	multovl	overlap	96780664	96782011	1347	0	2	0	-	.	96780664	96782011	-	-	0	XX
chr7	multovl	overlap	97088523	97090396	1873	0	2	0	-	.	97088523	97090396	-	-	0	XX
chr7	multovl	overlap	97127024	97130655	3631	0	2	0	-	.	97127024	97130655	-	-	0	XX
chr7	multovl	overlap	97277374	97278262	888	0	2	0	-	.	97277374	97278262	-	-	0	0X
chr7	multovl	overlap	97278730	97281279	2549	0	2	0	-	.	97278730	97281279	-	-	0	XX
chr7	multovl	overlap	97591436	97593662	2226	0	2	0	-	.	97591436	97593662	-	-	0	XX
chr7	multovl	overlap	97604172	97606553	2381	0	2	0	-	.	97604172	97606553	-	-	0	XX
chr7	multovl	overlap	97623528	97625684	2156	0	2	0	-	.	97623528	97625684	-	-	0	XX
chr7	multovl	overlap	99709392	99710869	1477	0	2	0	-	.	99709392	99710869	-	-	0	XX
chr7	multovl	overlap	99784827	99786768	1941	0	2	0	-	.	99784827	99786768	-	-	0	XX
chr7	multovl	overlap	99814941	99815588	647	0	2	0	-	.	99814941	99815588	-	-	0	0X
chr7	multovl	overlap	99815840	99818524	2684	0	2	0	-	.	99815840	99818524	-	-	0	XX
chr7	multovl	overlap	99818576	99819402	826	0	2	0	-	.	99818576	99819402	-	-	0	0X
chr7	multovl	overlap	99887077	99892797	5720	0	2	0	-	.	99887077	99892797	-	-	0	XX
chr7	multovl	overlap	99970967	99972013	1046	0	2	0	-	.	99970967	99972013	-	-	0	0X
chr8	multovl	overlap	105305647	105309183	3536	0	2	0	-	.	105305647	105309183	-	-	0	XX
chr8	multovl	overlap	106771345	106772750	1405	0	2	0	-	.	106771345	106772750	-	-	0	XX
chr8	multovl	overlap	106774448	106775762	1314	0	2	0	-	.	106774448	106775762	-	-	0	XX
chr8	multovl	overlap	106863757	106866167	2410	0	2	0	-	.	106863757	106866167	-	-	0	XX
chr8	multovl	overlap	106918389	106919653	1264	0	2	0	-	.	106918389	106919653	-	-	0	XX
chr8	multovl	overlap	106965414	106967020	1606	0	2	0	-	.	106965414	106967020	-	-	0	XX
chr8	multovl	overlap	107057381	107059970	2589	0	2	0	-	.	107057381	107059970	-	-	0	XX
chr8	multovl	overlap	107115032	107116545	1513	0	2	0	-	.	107115032	107116545	-	-	0	XX
chr8	multovl	overlap	107154496	107155229	733	0	2	0	-	.	107154496	107155229	-	-	0	XX
chr8	multovl	overlap	107164306	107166523	2217	0	2	0	-	.	107164306	107166523	-	-	0	XX
chr8	multovl	overlap	107693702	107694357	655	0	2	0	-	.	107693702	107694357	-	-	0	0X
chr8	multovl	overlap	107695073	107696502	1429	0	2	0	-	.	107695073	107696502	-	-	0	XX
chr8	multovl	overlap	107748245	107750685	2440	0	2	0	-	.	107748245	107750685	-	-	0	XX
chr8	multovl	overlap	107778082	107779375	1293	0	2	0	-	.	107778082	107779375	-	-	0	XX
chr8	multovl	overlap	107787644	107789283	1639	0	2	0	-	.	107787644	107789283	-	-	0	XX
chr8	multovl	overlap	107812372	107813741	1369	0	2	0	-	.	107812372	107813741	-	-	0	XX
chr8	multovl	overlap	107820734	107823037	2303	0	2	0	-	.	107820734	107823037	-	-	0	XX
chr8	multovl	overlap	107849169	107851795	2626	0	2	0	-	.	107849169	107851795	-	-	0	XX
chr8	multovl	overlap	107869974	107873529	3555	0	2	0	-	.	107869974	107873529	-	-	0	XX
chr8	multovl	overlap	108019757	108021095	1338	0	2	0	-	.	108019757	108021095	-	-	0	XX
chr8	multovl	overlap	108088164	108090028	1864	0	2	0	-	.	108088164	108090028	-	-	0	XX
chr8	multovl	overlap	108117558	108119044	1486	0	2	0	-	.	108117558	108119044	-	-	0	XX
chr8	multovl	overlap	108128466	108131405	2939	0	2	0	-	.	108128466	108131405	-	-	0	XX
chr8	multovl	overlap	108160795	108162178	1383	0	2	0	-	.	108160795	108162178	-	-	0	XX
