chromosome	start	end	strand	length	tracknum	peaks1.bed.bed	peaks2.bed.bed	code
chr7	80763384	80764615	.	1231	2	1	1	XX
chr7	81698247	81699930	.	1683	2	1	1	XX
chr7	82263065	82263691	.	626	2	0	1	0X
chr7	82599658	82600571	.	913	2	0	1	0X
chr7	82600575	82601744	.	1169	2	1	1	XX
chr7	82786843	82787749	.	906	2	1	2	XX
chr7	82787797	82790521	.	2724	2	1	2	XX
chr7	82926390	82927135	.	745	2	1	1	XX
chr7	82992445	82993140	.	695	2	0	1	0X
chr7	82993204	82994913	.	1709	2	1	1	XX
chr7	85926816	85929114	.	2298	2	1	1	XX
chr7	85990819	85992186	.	1367	2	1	1	XX
chr7	86039823	86040525	.	702	2	0	1	0X
chr7	86040650	86043666	.	3016	2	1	1	XX
chr7	86058270	86059845	.	1575	2	1	1	XX
chr7	86292509	86294273	.	1764	2	1	1	XX
chr7	86418022	86419841	.	1819	2	1	1	XX
chr7	86536345	86538007	.	1662	2	1	1	XX
chr7	86609896	86611159	.	1263	2	1	1	XX
chr7	86804295	86806666	.	2371	2	1	1	XX
chr7	86859711	86861391	.	1680	2	1	1	XX
chr7	86887067	86888714	.	1647	2	1	1	XX
chr7	86925457	86926724	.	1267	2	0	1	0X
chr7	87064577	87066557	.	1980	2	1	1	XX
chr7	87079555	87081225	.	1670	2	1	1	XX
chr7	87169167	87171423	.	2256	2	1	1	XX
chr7	87171678	87173333	.	1655	2	1	1	XX
chr7	87258910	87260432	.	1522	2	1	1	XX
chr7	87343212	87344919	.	1707	2	1	1	XX
chr7	87376358	87377609	.	1251	2	2	2	XX
chr7	87377648	87378674	.	1026	2	2	2	XX
chr7	87391181	87391931	.	750	2	0	1	0X
chr7	87405396	87407387	.	1991	2	1	1	XX
chr7	87413711	87415499	.	1788	2	1	1	XX
chr7	87438961	87440200	.	1239	2	1	1	XX
chr7	87468117	87469677	.	1560	2	1	1	XX
chr7	87483734	87486110	.	2376	2	1	1	XX
chr7	87515041	87516087	.	1046	2	1	1	XX
chr7	87545836	87547264	.	1428	2	1	1	XX
chr7	87679082	87680750	.	1668	2	1	1	XX
chr7	87832282	87833439	.	1157	2	1	1	XX
chr7	87931889	87932477	.	588	2	0	1	0X
chr7	87946449	87948510	.	2061	2	1	1	XX
chr7	88004829	88006699	.	1870	2	1	1	XX
chr7	88045129	88047108	.	1979	2	1	1	XX
chr7	88091355	88093332	.	1977	2	1	1	XX
chr7	88136617	88138464	.	1847	2	1	1	XX
chr7	88138676	88139747	.	1071	2	1	1	XX
chr7	88487577	88491089	.	3512	2	1	1	XX
chr7	88667618	88669514	.	1896	2	1	1	XX
chr7	88715564	88718199	.	2635	2	1	1	XX
chr7	88906828	88908971	.	2143	2	1	1	XX
chr7	88933335	88935246	.	1911	2	1	1	XX
chr7	88972647	88974274	.	1627	2	1	2	XX
chr7	88974422	88975147	.	725	2	1	2	XX
chr7	89077369	89078845	.	1476	2	1	1	XX
chr7	89135360	89137191	.	1831	2	1	1	XX
chr7	89162080	89162724	.	644	2	0	1	0X
chr7	89796479	89798367	.	1888	2	1	1	XX
chr7	90014138	90015522	.	1384	2	2	2	XX
chr7	90015959	90017629	.	1670	2	2	2	XX
chr7	90779671	90781623	.	1952	2	1	1	XX
chr7	91031137	91033714	.	2577	2	1	1	XX
chr7	91040563	91042097	.	1534	2	1	1	XX
chr7	91233481	91235135	.	1654	2	1	1	XX
chr7	91298177	91300545	.	2368	2	1	1	XX
chr7	91837423	91838498	.	1075	2	1	1	XX
chr7	96485907	96488001	.	2094	2	1	1	XX
chr7	96551969	96554079	.	2110	2	2	1	XX
chr7	96662184	96662877	.	693	2	0	1	0X
chr7	96663141	96666905	.	3764	2	1	1	XX
chr7	96780664	96782011	.	1347	2	1	1	XX
chr7	97088523	97090396	.	1873	2	1	1	XX
chr7	97127024	97130655	.	3631	2	1	1	XX
chr7	97277374	97278262	.	888	2	0	1	0X
chr7	97278730	97281279	.	2549	2	1	1	XX
chr7	97591436	97593662	.	2226	2	1	1	XX
chr7	97604172	97606553	.	2381	2	1	1	XX
chr7	97623528	97625684	.	2156	2	1	1	XX
chr7	99709392	99710869	.	1477	2	1	1	XX
chr7	99784827	99786768	.	1941	2	1	1	XX
chr7	99814941	99815588	.	647	2	0	1	0X
chr7	99815840	99818524	.	2684	2	1	1	XX
chr7	99818576	99819402	.	826	2	0	1	0X
chr7	99887077	99892797	.	5720	2	1	1	XX
chr7	99970967	99972013	.	1046	2	0	1	0X
chr8	105305647	105309183	.	3536	2	1	1	XX
chr8	106771345	106772750	.	1405	2	1	1	XX
chr8	106774448	106775762	.	1314	2	1	1	XX
chr8	106863757	106866167	.	2410	2	1	1	XX
chr8	106918389	106919653	.	1264	2	1	1	XX
chr8	106965414	106967020	.	1606	2	1	1	XX
chr8	107057381	107059970	.	2589	2	1	1	XX
chr8	107115032	107116545	.	1513	2	1	1	XX
chr8	107154496	107155229	.	733	2	1	1	XX
chr8	107164306	107166523	.	2217	2	1	1	XX
chr8	107693702	107694357	.	655	2	0	1	0X
chr8	107695073	107696502	.	1429	2	1	1	XX
chr8	107748245	107750685	.	2440	2	1	1	XX
chr8	107778082	107779375	.	1293	2	1	1	XX
chr8	107787644	107789283	.	1639	2	1	1	XX
chr8	107812372	107813741	.	1369	2	1	1	XX
chr8	107820734	107823037	.	2303	2	1	1	XX
chr8	107849169	107851795	.	2626	2	1	1	XX
chr8	107869974	107873529	.	3555	2	2	1	XX
chr8	108019757	108021095	.	1338	2	1	1	XX
chr8	108088164	108090028	.	1864	2	1	1	XX
chr8	108117558	108119044	.	1486	2	1	1	XX
chr8	108128466	108131405	.	2939	2	1	1	XX
chr8	108160795	108162178	.	1383	2	1	1	XX
chr8	108223702	108225702	.	2000	2	1	1	XX
chr8	108231041	108232413	.	1372	2	1	1	XX
chr8	108281367	108283267	.	1900	2	1	1	XX
chr8	108349921	108352212	.	2291	2	1	1	XX
chr8	108374960	108376270	.	1310	2	1	1	XX
chr8	108378385	108380622	.	2237	2	1	1	XX
chr8	108384335	108386198	.	1863	2	1	1	XX
chr8	108404436	108406308	.	1872	2	1	1	XX
chr8	108424335	108425570	.	1235	2	1	1	XX
chr8	108460262	108462597	.	2335	2	1	1	XX
chr8	108487135	108490725	.	3590	2	1	1	XX
chr8	108534311	108536226	.	1915	2	1	1	XX
chr8	108582170	108583374	.	1204	2	1	1	XX
chr8	108583426	108584784	.	1358	2	1	1	XX
chr8	108661851	108663211	.	1360	2	1	1	XX
chr8	108673850	108675456	.	1606	2	1	1	XX
chr8	108691902	108694049	.	2147	2	1	1	XX
chr8	108733296	108736077	.	2781	2	1	1	XX
chr8	108939075	108940223	.	1148	2	1	1	XX
chr8	109206630	109207704	.	1074	2	1	1	XX
chr8	109415746	109418466	.	2720	2	2	1	XX
chr8	109459010	109462251	.	3241	2	1	1	XX
chr8	109555136	109556610	.	1474	2	1	1	XX
chr8	109571392	109572680	.	1288	2	1	1	XX
chr8	109579551	109581829	.	2278	2	1	1	XX
chr8	109619114	109620884	.	1770	2	1	1	XX
chr8	109674182	109675870	.	1688	2	1	1	XX
chr8	109721811	109722709	.	898	2	0	1	0X
chr8	109817067	109818023	.	956	2	1	2	XX
chr8	109818134	109819557	.	1423	2	1	2	XX
chr8	109926296	109927883	.	1587	2	1	1	XX
chr8	109947982	109949263	.	1281	2	1	1	XX
chr8	109959499	109961458	.	1959	2	1	1	XX
chr8	11002431	11004793	.	2362	2	1	1	XX
chr8	11006258	11009026	.	2768	2	1	1	XX
chr8	110111152	110112667	.	1515	2	1	1	XX
chr8	111237740	111238762	.	1022	2	1	1	XX
chr8	111238862	111239838	.	976	2	1	1	XX
chr8	112088127	112090657	.	2530	2	1	1	XX
chr8	112131240	112133333	.	2093	2	1	1	XX
chr8	112214992	112217975	.	2983	2	1	1	XX
chr8	112229911	112230818	.	907	2	2	1	XX
chr8	112259830	112261793	.	1963	2	1	1	XX
chr8	112302277	112304963	.	2686	2	1	1	XX
chr8	112391779	112393583	.	1804	2	1	1	XX
chr8	112741045	112742618	.	1573	2	1	1	XX
chr8	11311705	11314103	.	2398	2	1	1	XX
chr8	113141705	113144113	.	2408	2	1	1	XX
chr8	113369231	113372604	.	3373	2	1	1	XX
chr8	113425614	113426758	.	1144	2	1	1	XX
chr8	113442793	113443690	.	897	2	1	1	XX
chr8	113443846	113445760	.	1914	2	1	1	XX
chr8	113520587	113522296	.	1709	2	1	1	XX
chr8	113550893	113552289	.	1396	2	1	1	XX
chr8	113557645	113559816	.	2171	2	1	1	XX
chr8	113580400	113581991	.	1591	2	1	1	XX
chr8	113617766	113618598	.	832	2	1	1	XX
chr8	113781818	113784014	.	2196	2	1	1	XX
chr8	113822919	113824322	.	1403	2	1	1	XX
chr8	113860874	113862454	.	1580	2	1	1	XX
chr8	114045137	114046116	.	979	2	1	1	XX
chr8	114060513	114062538	.	2025	2	1	1	XX
chr8	114166385	114168937	.	2552	2	1	1	XX
chr8	114252739	114255976	.	3237	2	2	1	XX
chr8	114266207	114267870	.	1663	2	1	1	XX
chr8	114269134	114270625	.	1491	2	0	1	0X
chr8	114377116	114378578	.	1462	2	1	1	XX
chr8	114399730	114400866	.	1136	2	1	1	XX
chr8	114456545	114457802	.	1257	2	0	1	0X
chr8	114463798	114465801	.	2003	2	2	1	XX
chr8	114515364	114516562	.	1198	2	1	1	XX
chr8	114533993	114537051	.	3058	2	1	1	XX
chr8	11476119	11478705	.	2586	2	1	1	XX
chr8	11496830	11498612	.	1782	2	1	1	XX
chr8	11549513	11551418	.	1905	2	1	1	XX
chr8	11554389	11556000	.	1611	2	2	2	XX
chr8	11556469	11558172	.	1703	2	2	2	XX
chr8	11558322	11559302	.	980	2	1	1	XX
chr8	116158227	116160838	.	2611	2	1	1	XX
chr8	11633470	11636482	.	3012	2	1	1	XX
chr8	116657186	116658856	.	1670	2	1	1	XX
chr8	116963421	116964588	.	1167	2	1	1	XX
chr8	11757290	11759933	.	2643	2	1	1	XX
chr8	118226434	118227256	.	822	2	0	1	0X
chr8	118227993	118232814	.	4821	2	2	1	XX
chr8	119256577	119257326	.	749	2	0	1	0X
chr8	119444488	119446625	.	2137	2	1	1	XX
chr8	119467284	119468490	.	1206	2	1	1	XX
chr8	119502004	119503608	.	1604	2	1	1	XX
chr8	119515868	119517543	.	1675	2	1	1	XX
chr8	119680589	119682718	.	2129	2	1	1	XX
chr8	119780792	119783580	.	2788	2	1	1	XX
chr8	120324959	120326288	.	1329	2	1	1	XX
chr8	121867468	121869429	.	1961	2	1	1	XX
chr8	121960946	121962229	.	1283	2	1	1	XX
chr8	122081101	122082729	.	1628	2	1	1	XX
chr8	122097924	122099727	.	1803	2	1	1	XX
chr8	122128102	122129443	.	1341	2	1	1	XX
chr8	122301235	122302636	.	1401	2	1	1	XX
chr8	122363676	122365175	.	1499	2	1	1	XX
chr8	122386104	122386802	.	698	2	1	1	XX
chr8	122433938	122436038	.	2100	2	1	1	XX
chr8	122624202	122626788	.	2586	2	1	1	XX
chr8	122636786	122638809	.	2023	2	1	1	XX
chr8	123011402	123013401	.	1999	2	1	1	XX
chr8	123013431	123014390	.	959	2	0	1	0X
chr8	123059572	123061389	.	1817	2	1	2	XX
chr8	123061791	123062982	.	1191	2	1	2	XX
chr8	123112231	123113147	.	916	2	1	1	XX
chr8	123113331	123113999	.	668	2	0	1	0X
chr8	123190483	123193407	.	2924	2	1	1	XX
chr8	123606466	123607941	.	1475	2	1	1	XX
chr8	123630865	123633055	.	2190	2	1	1	XX
chr8	123639935	123641087	.	1152	2	1	1	XX
chr8	124101237	124102858	.	1621	2	1	1	XX
chr8	124108777	124109491	.	714	2	1	1	XX
chr8	124114128	124116191	.	2063	2	1	1	XX
chr8	124174721	124176300	.	1579	2	1	1	XX
chr8	124176909	124178074	.	1165	2	1	1	XX
chr8	124352217	124354341	.	2124	2	1	1	XX
chr8	124429438	124432319	.	2881	2	1	1	XX
chr8	124471715	124472606	.	891	2	0	1	0X
chr8	124473397	124474422	.	1025	2	1	2	XX
chr8	124474659	124475849	.	1190	2	1	2	XX
chr8	124754228	124755321	.	1093	2	1	1	XX
chr8	124806475	124807588	.	1113	2	1	1	XX
chr8	124866640	124867728	.	1088	2	1	1	XX
chr8	124899578	124900621	.	1043	2	2	2	XX
chr8	124900794	124902028	.	1234	2	2	2	XX
chr8	124955516	124957094	.	1578	2	1	1	XX
chr8	124966084	124967393	.	1309	2	1	2	XX
chr8	124967507	124968641	.	1134	2	1	2	XX
chr8	124998541	125000839	.	2298	2	2	1	XX
chr8	125072787	125074967	.	2180	2	1	1	XX
chr8	125090690	125092487	.	1797	2	1	1	XX
chr8	125098976	125101101	.	2125	2	1	1	XX
chr8	125134638	125136745	.	2107	2	1	1	XX
chr8	125299133	125300342	.	1209	2	1	1	XX
chr8	125564047	125565511	.	1464	2	1	1	XX
chr8	125566354	125567707	.	1353	2	1	1	XX
chr8	125588177	125590667	.	2490	2	1	1	XX
chr8	125625445	125627968	.	2523	2	1	1	XX
chr8	125735372	125737666	.	2294	2	2	1	XX
chr8	125747866	125749800	.	1934	2	1	1	XX
chr8	125776930	125778094	.	1164	2	1	2	XX
chr8	125778139	125779635	.	1496	2	1	2	XX
chr8	125841866	125843262	.	1396	2	1	1	XX
chr8	125896738	125899163	.	2425	2	2	1	XX
chr8	125966579	125967896	.	1317	2	1	1	XX
chr8	126000957	126003424	.	2467	2	1	1	XX
chr8	126042713	126043956	.	1243	2	1	1	XX
chr8	126152287	126153215	.	928	2	0	1	0X
chr8	126177863	126179425	.	1562	2	1	1	XX
chr8	126329098	126331352	.	2254	2	1	1	XX
chr8	126382417	126384307	.	1890	2	1	1	XX
chr8	126472143	126474544	.	2401	2	1	1	XX
chr8	126505799	126507683	.	1884	2	1	1	XX
chr8	126543791	126545041	.	1250	2	2	2	XX
chr8	126545055	126546143	.	1088	2	2	2	XX
chr8	12670860	12673085	.	2225	2	1	1	XX
chr8	126755399	126756946	.	1547	2	1	1	XX
chr8	127044387	127045954	.	1567	2	1	1	XX
chr8	127184319	127187244	.	2925	2	1	1	XX
chr8	127244795	127247429	.	2634	2	1	1	XX
chr8	127385942	127388420	.	2478	2	1	1	XX
chr8	127420432	127423116	.	2684	2	1	1	XX
chr8	127470697	127472661	.	1964	2	1	1	XX
chr8	127473291	127474438	.	1147	2	1	1	XX
chr8	127536803	127537939	.	1136	2	1	1	XX
chr8	12757065	12758199	.	1134	2	1	1	XX
chr8	128092081	128093793	.	1712	2	1	1	XX
chr8	128093960	128094606	.	646	2	1	1	XX
chr8	128257983	128259093	.	1110	2	1	1	XX
chr8	128911535	128912522	.	987	2	0	1	0X
chr8	128945310	128947782	.	2472	2	1	1	XX
chr8	128997519	128999271	.	1752	2	1	1	XX
chr8	129111446	129117538	.	6092	2	2	1	XX
chr8	129467750	129469857	.	2107	2	1	1	XX
chr8	129493780	129495407	.	1627	2	1	1	XX
chr8	129587026	129589653	.	2627	2	1	1	XX
chr8	130880328	130885805	.	5477	2	1	1	XX
chr8	13103528	13105560	.	2032	2	1	1	XX
chr8	13105689	13107050	.	1361	2	1	1	XX
chr8	131208571	131210990	.	2419	2	1	1	XX
chr8	13158304	13161433	.	3129	2	1	1	XX
chr8	13286485	13289290	.	2805	2	1	1	XX
chr8	13338982	13340606	.	1624	2	1	1	XX
chr8	13674761	13678625	.	3864	2	1	1	XX
chr8	13756880	13759293	.	2413	2	1	1	XX
chr8	13784854	13786933	.	2079	2	1	1	XX
chr8	13869524	13870851	.	1327	2	1	1	XX
chr8	13888860	13890423	.	1563	2	1	1	XX
chr8	13907030	13908815	.	1785	2	1	1	XX
chr8	13974802	13975699	.	897	2	1	1	XX
chr8	14089316	14090657	.	1341	2	1	1	XX
chr8	14887823	14891051	.	3228	2	1	1	XX
chr8	14910991	14911496	.	505	2	1	1	XX
chr8	14911641	14912725	.	1084	2	1	1	XX
chr8	18594524	18596193	.	1669	2	1	1	XX
chr8	18845099	18847646	.	2547	2	2	1	XX
chr8	18898721	18899683	.	962	2	0	1	0X
chr8	18949650	18951423	.	1773	2	1	1	XX
chr8	19784322	19785514	.	1192	2	1	1	XX
chr8	19892319	19893085	.	766	2	1	1	XX
chr8	20019637	20020742	.	1105	2	1	1	XX
chr8	23170081	23172115	.	2034	2	1	1	XX
chr8	23276086	23276794	.	708	2	0	1	0X
chr8	23295045	23296618	.	1573	2	1	1	XX
chr8	23303191	23304759	.	1568	2	1	1	XX
chr8	23507921	23509898	.	1977	2	1	1	XX
chr8	23520979	23523167	.	2188	2	1	1	XX
chr8	23586269	23588888	.	2619	2	2	1	XX
chr8	23702538	23705262	.	2724	2	1	1	XX
chr8	23762856	23764540	.	1684	2	1	1	XX
chr8	23816034	23817714	.	1680	2	1	1	XX
chr8	23868137	23870178	.	2041	2	1	1	XX
chr8	23915288	23918123	.	2835	2	2	2	XX
chr8	23918200	23919808	.	1608	2	2	2	XX
chr8	23968810	23969619	.	809	2	1	1	XX
chr8	23970334	23971735	.	1401	2	1	1	XX
chr8	24317397	24319937	.	2540	2	1	1	XX
chr8	24347039	24348292	.	1253	2	1	1	XX
chr8	24365555	24368504	.	2949	2	2	1	XX
chr8	25548130	25549797	.	1667	2	1	1	XX
chr8	26125781	26127364	.	1583	2	1	1	XX
chr8	26127654	26129163	.	1509	2	1	1	XX
chr8	26211352	26213019	.	1667	2	2	1	XX
chr8	26310932	26312125	.	1193	2	1	1	XX
chr8	26366362	26367283	.	921	2	1	1	XX
chr8	26384932	26386307	.	1375	2	0	1	0X
chr8	26576073	26577082	.	1009	2	1	1	XX
chr8	26628937	26632912	.	3975	2	2	1	XX
chr8	26706919	26708699	.	1780	2	1	1	XX
chr8	26711281	26715053	.	3772	2	1	1	XX
chr8	26830219	26831635	.	1416	2	1	1	XX
chr8	26863747	26865815	.	2068	2	1	1	XX
chr8	26894524	26897069	.	2545	2	1	1	XX
chr8	26950176	26952488	.	2312	2	1	1	XX
chr8	27086177	27087892	.	1715	2	1	1	XX
chr8	27103829	27105089	.	1260	2	1	1	XX
chr8	27124480	27126760	.	2280	2	1	1	XX
chr8	27227508	27229710	.	2202	2	1	2	XX
chr8	27229892	27230953	.	1061	2	1	2	XX
chr8	27267660	27268917	.	1257	2	1	2	XX
chr8	27269150	27270119	.	969	2	1	2	XX
chr8	28086459	28087560	.	1101	2	0	1	0X
chr8	28087749	28089543	.	1794	2	1	1	XX
chr8	28134203	28135514	.	1311	2	1	1	XX
chr8	28152683	28154816	.	2133	2	1	1	XX
chr8	28196098	28198920	.	2822	2	1	1	XX
chr8	28238122	28239275	.	1153	2	1	1	XX
chr8	28284298	28285293	.	995	2	1	1	XX
chr8	28369926	28373079	.	3153	2	1	1	XX
chr8	3220509	3222090	.	1581	2	1	1	XX
chr8	32221918	32223904	.	1986	2	1	1	XX
chr8	32260752	32262248	.	1496	2	1	1	XX
chr8	32277439	32279590	.	2151	2	1	1	XX
chr8	32297041	32298700	.	1659	2	1	1	XX
chr8	3278233	3280219	.	1986	2	1	1	XX
chr8	33116302	33120039	.	3737	2	1	1	XX
chr8	3392306	3394653	.	2347	2	1	1	XX
chr8	34495064	34496344	.	1280	2	1	1	XX
chr8	34496452	34497713	.	1261	2	1	1	XX
chr8	3466844	3467954	.	1110	2	1	1	XX
chr8	34710168	34711621	.	1453	2	1	1	XX
chr8	34751479	34753267	.	1788	2	1	1	XX
chr8	34763835	34765607	.	1772	2	1	1	XX
chr8	34842498	34843915	.	1417	2	1	1	XX
chr8	3492842	3494367	.	1525	2	1	1	XX
chr8	3499821	3501653	.	1832	2	1	1	XX
chr8	35038333	35040225	.	1892	2	1	1	XX
chr8	3515074	3517552	.	2478	2	1	1	XX
chr8	35169744	35172165	.	2421	2	1	1	XX
chr8	35208707	35210754	.	2047	2	1	1	XX
chr8	35217127	35218660	.	1533	2	1	1	XX
chr8	35869578	35874129	.	4551	2	1	1	XX
chr8	36027073	36028575	.	1502	2	1	1	XX
chr8	3620077	3622494	.	2417	2	1	1	XX
chr8	3630429	3631413	.	984	2	1	1	XX
chr8	36557284	36559430	.	2146	2	1	1	XX
chr8	3671667	3672950	.	1283	2	0	1	0X
chr8	3675572	3677897	.	2325	2	1	1	XX
chr8	37157591	37159914	.	2323	2	1	1	XX
chr8	37674369	37677045	.	2676	2	1	1	XX
chr8	38014204	38016477	.	2273	2	1	1	XX
chr8	38055957	38057836	.	1879	2	1	1	XX
chr8	40068318	40070228	.	1910	2	1	1	XX
chr8	41392273	41394546	.	2273	2	1	1	XX
chr8	41595819	41598375	.	2556	2	1	1	XX
chr8	4166553	4167535	.	982	2	1	1	XX
chr8	42011579	42012297	.	718	2	0	1	0X
chr8	42217750	42219904	.	2154	2	1	1	XX
chr8	42325038	42325871	.	833	2	1	2	XX
chr8	42325920	42326921	.	1001	2	1	2	XX
chr8	4237838	4240396	.	2558	2	1	1	XX
chr8	42458494	42461153	.	2659	2	1	1	XX
chr8	42501129	42502640	.	1511	2	1	1	XX
chr8	4252357	4254357	.	2000	2	1	1	XX
chr8	4258009	4259248	.	1239	2	1	1	XX
chr8	4274567	4276589	.	2022	2	1	1	XX
chr8	4323190	4324982	.	1792	2	1	2	XX
chr8	4325058	4326381	.	1323	2	1	2	XX
chr8	46019195	46025541	.	6346	2	1	1	XX
chr8	4612461	4614412	.	1951	2	1	1	XX
chr8	46417743	46418994	.	1251	2	1	1	XX
chr8	46443020	46444494	.	1474	2	1	1	XX
chr8	46494741	46496569	.	1828	2	1	1	XX
chr8	4676485	4679274	.	2789	2	1	1	XX
chr8	47059935	47062036	.	2101	2	1	1	XX
chr8	47085383	47086216	.	833	2	1	1	XX
chr8	47236083	47237375	.	1292	2	1	1	XX
chr8	47247834	47249985	.	2151	2	1	1	XX
chr8	47294923	47297235	.	2312	2	1	1	XX
chr8	47556322	47557714	.	1392	2	1	1	XX
chr8	47636541	47637219	.	678	2	1	1	XX
chr8	47637293	47638261	.	968	2	1	1	XX
chr8	47701714	47704748	.	3034	2	1	1	XX
chr8	47771809	47772973	.	1164	2	1	1	XX
chr8	4778877	4779857	.	980	2	1	1	XX
chr8	47823381	47827840	.	4459	2	2	1	XX
chr8	48617643	48619980	.	2337	2	1	1	XX
chr8	48758780	48762358	.	3578	2	2	1	XX
chr8	48798015	48799351	.	1336	2	1	1	XX
chr8	48799564	48800299	.	735	2	1	1	XX
chr8	49059473	49061018	.	1545	2	1	1	XX
chr8	49074266	49076143	.	1877	2	1	1	XX
chr8	49194899	49196431	.	1532	2	1	1	XX
chr8	54596927	54598370	.	1443	2	1	1	XX
chr8	54723473	54724423	.	950	2	1	1	XX
chr8	55161901	55165176	.	3275	2	2	1	XX
chr8	55613947	55616121	.	2174	2	1	1	XX
chr8	59028887	59031713	.	2826	2	1	1	XX
chr8	59965084	59967693	.	2609	2	1	1	XX
chr8	59989456	59990472	.	1016	2	1	1	XX
chr8	60129994	60131886	.	1892	2	2	2	XX
chr8	60131964	60132805	.	841	2	2	2	XX
chr8	63110760	63112648	.	1888	2	1	1	XX
chr8	63368941	63370318	.	1377	2	1	1	XX
chr8	63432404	63433717	.	1313	2	1	1	XX
chr8	63461188	63462846	.	1658	2	1	1	XX
chr8	63471089	63473133	.	2044	2	1	1	XX
chr8	63702040	63704398	.	2358	2	2	1	XX
chr8	63966155	63967866	.	1711	2	1	1	XX
chr8	64068304	64070234	.	1930	2	1	1	XX
chr8	64406198	64407701	.	1503	2	1	1	XX
chr8	66684634	66685812	.	1178	2	0	1	0X
chr8	67170674	67171882	.	1208	2	1	1	XX
chr8	67209573	67210261	.	688	2	0	1	0X
chr8	67210376	67212698	.	2322	2	1	1	XX
chr8	67372794	67373637	.	843	2	1	1	XX
chr8	67373745	67374642	.	897	2	1	1	XX
chr8	67470898	67472632	.	1734	2	1	1	XX
chr8	69009077	69010973	.	1896	2	1	1	XX
chr8	69220779	69222211	.	1432	2	1	1	XX
chr8	69383703	69384486	.	783	2	1	1	XX
chr8	69384674	69386476	.	1802	2	1	1	XX
chr8	70585350	70586138	.	788	2	0	1	0X
chr8	71258449	71259775	.	1326	2	1	1	XX
chr8	71317062	71318949	.	1887	2	1	1	XX
chr8	71404400	71405620	.	1220	2	0	1	0X
chr8	71612296	71614614	.	2318	2	1	1	XX
chr8	71732331	71734231	.	1900	2	1	1	XX
chr8	71918627	71920197	.	1570	2	1	1	XX
chr8	72148265	72149775	.	1510	2	1	1	XX
chr8	72238984	72241666	.	2682	2	1	1	XX
chr8	72273235	72274333	.	1098	2	1	1	XX
chr8	72297901	72299166	.	1265	2	1	1	XX
chr8	72314277	72316776	.	2499	2	1	1	XX
chr8	72332414	72333534	.	1120	2	1	1	XX
chr8	72345467	72347760	.	2293	2	1	1	XX
chr8	72356025	72357357	.	1332	2	1	1	XX
chr8	72424273	72425872	.	1599	2	1	1	XX
chr8	72496328	72498107	.	1779	2	1	1	XX
chr8	72518687	72520334	.	1647	2	1	1	XX
chr8	72520636	72521320	.	684	2	1	1	XX
chr8	72565267	72567944	.	2677	2	1	1	XX
chr8	72607124	72608185	.	1061	2	0	1	0X
chr8	72654889	72656275	.	1386	2	1	1	XX
chr8	72662047	72665021	.	2974	2	2	1	XX
chr8	72695585	72697059	.	1474	2	1	1	XX
chr8	72735181	72736511	.	1330	2	1	1	XX
chr8	72736567	72737571	.	1004	2	1	1	XX
chr8	72757238	72759458	.	2220	2	1	1	XX
chr8	72806815	72808162	.	1347	2	1	1	XX
chr8	72825402	72828144	.	2742	2	1	1	XX
chr8	72875120	72877994	.	2874	2	1	1	XX
chr8	72962541	72964338	.	1797	2	1	1	XX
chr8	72998840	73001947	.	3107	2	1	1	XX
chr8	73028379	73030717	.	2338	2	1	1	XX
chr8	73032600	73035165	.	2565	2	1	1	XX
chr8	73046089	73047289	.	1200	2	1	1	XX
chr8	73050718	73051839	.	1121	2	1	2	XX
chr8	73051848	73052783	.	935	2	1	2	XX
chr8	73061996	73065490	.	3494	2	1	1	XX
chr8	73130755	73132320	.	1565	2	1	1	XX
chr8	73132483	73136034	.	3551	2	1	1	XX
chr8	73181674	73183851	.	2177	2	1	1	XX
chr8	73197054	73198401	.	1347	2	1	1	XX
chr8	73222794	73224552	.	1758	2	1	1	XX
chr8	73224617	73225717	.	1100	2	0	1	0X
chr8	73278436	73279694	.	1258	2	1	1	XX
chr8	73283506	73284959	.	1453	2	1	1	XX
chr8	73289164	73290983	.	1819	2	1	1	XX
chr8	73299271	73302155	.	2884	2	1	1	XX
chr8	73315181	73317175	.	1994	2	1	1	XX
chr8	73321027	73322127	.	1100	2	1	1	XX
chr8	73328130	73329104	.	974	2	1	1	XX
chr8	73362351	73363610	.	1259	2	1	1	XX
chr8	73396483	73398055	.	1572	2	1	1	XX
chr8	73419836	73422435	.	2599	2	2	1	XX
chr8	73429785	73431407	.	1622	2	1	1	XX
chr8	73795577	73796432	.	855	2	1	2	XX
chr8	73796437	73798159	.	1722	2	1	2	XX
chr8	73890174	73892301	.	2127	2	1	1	XX
chr8	73894784	73895649	.	865	2	1	1	XX
chr8	73903418	73905673	.	2255	2	1	1	XX
chr8	73920647	73921859	.	1212	2	1	1	XX
chr8	73986235	73988612	.	2377	2	1	1	XX
chr8	73988762	73989702	.	940	2	1	1	XX
chr8	73993097	73994792	.	1695	2	1	1	XX
chr8	74008883	74010047	.	1164	2	1	1	XX
chr8	74011444	74013750	.	2306	2	1	1	XX
chr8	74059135	74062137	.	3002	2	1	1	XX
chr8	74066606	74068167	.	1561	2	1	1	XX
chr8	74093062	74095477	.	2415	2	1	1	XX
chr8	74115057	74117495	.	2438	2	1	1	XX
chr8	74134763	74136563	.	1800	2	1	1	XX
chr8	74194471	74195771	.	1300	2	1	1	XX
chr8	74199475	74201379	.	1904	2	1	1	XX
