chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr7	148748772	148749367	596	432	19	88.22	11.07	1.62
chr7	148998096	148998442	347	155	9	56.42	12.83	2.55
chr7	149005958	149006329	372	253	10	61.46	10.73	1.93
chr7	149021508	149022345	838	558	29	113.10	10.78	1.57
chr7	149087880	149088633	754	286	23	104.46	14.40	1.56
chr7	149159225	149159595	371	115	8	50.71	10.67	3.59
chr7	149193989	149194262	274	154	8	52.63	11.67	3.18
chr7	149331607	149332088	482	226	10	50.88	10.73	3.55
chr7	149573560	149574158	599	340	33	172.21	18.33	2.03
chr7	149628305	149629139	835	490	25	72.63	7.33	1.60
chr7	149648523	149649258	736	442	21	62.95	9.84	1.80
chr7	149657796	149658515	720	416	19	61.08	10.00	1.93
chr7	149702409	149703015	607	213	15	50.90	7.55	3.54
chr7	149720828	149721365	538	406	19	99.73	14.40	1.63
chr7	149757439	149757866	428	296	13	57.14	12.22	2.39
chr7	149842817	149843233	417	118	9	55.21	10.67	2.66
chr7	149846057	149847029	973	471	30	179.80	19.20	2.26
chr7	149849811	149850129	319	133	10	65.51	17.07	1.75
chr7	150238578	150239177	600	127	19	75.79	8.38	1.60
chr7	150239201	150239630	430	261	14	55.44	10.78	2.65
chr7	150244154	150244870	717	366	25	109.32	18.89	1.56
chr7	150254763	150255657	895	313	25	67.10	10.08	1.70
chr7	150281434	150281867	434	133	13	52.21	7.13	3.25
chr7	150322456	150322866	411	229	12	65.03	8.80	1.76
chr7	150339669	150340513	845	304	25	71.67	11.00	1.65
chr7	150515433	150515810	378	119	12	69.09	10.27	1.68
chr7	150600845	150601303	459	276	12	59.76	11.73	2.08
chr7	150645432	150646092	661	368	15	61.89	8.63	1.88
chr7	150646691	150647571	881	753	23	104.02	13.33	1.56
chr7	150734770	150735482	713	198	19	67.81	7.33	1.66
chr7	150785653	150786301	649	340	16	79.07	18.33	1.54
chr7	150925843	150926506	664	418	16	60.56	7.05	1.98
chr7	150942827	150943365	539	221	14	50.85	9.71	3.55
chr7	150969933	150970725	793	315	33	177.45	17.70	2.19
chr7	150970750	150971290	541	321	15	58.83	10.11	2.21
chr7	151016109	151016401	293	163	9	56.72	10.92	2.47
chr7	151023737	151024302	566	327	21	127.19	24.96	1.75
chr7	151136342	151136815	474	352	12	56.42	8.46	2.55
chr7	151409435	151409659	225	113	8	50.15	12.22	3.65
chr7	151472311	151472764	454	116	12	68.66	10.48	1.68
chr7	151594332	151595141	810	184	22	50.08	6.52	3.67
chr7	151595622	151596076	455	336	11	51.74	7.19	3.33
chr7	151767765	151768764	1000	602	35	157.38	12.02	1.91
chr7	151908802	151909178	377	255	8	50.16	8.53	3.65
chr7	151960151	151960525	375	118	14	65.37	8.92	1.74
chr7	151967177	151967585	409	279	11	55.51	11.28	2.63
chr7	152080067	152080301	235	118	8	51.88	10.11	3.32
chr7	152118231	152118703	473	228	13	67.12	13.47	1.69
chr7	152123504	152124081	578	361	18	72.21	11.66	1.61
chr7	152233477	152234284	808	423	46	262.65	24.09	4.24
chr7	152295291	152295946	656	385	15	50.01	8.02	3.70
chr7	152469526	152470236	711	327	25	63.34	10.43	1.76
chr7	152507947	152508369	423	221	10	53.29	10.00	3.01
chr8	3279000	3279785	786	574	29	132.80	11.00	1.84
chr8	3467487	3467871	385	188	15	68.48	10.35	1.66
chr8	3500101	3501047	947	298	25	62.70	6.42	1.80
chr8	3711588	3712166	579	298	27	201.28	23.83	2.71
chr8	4213388	4213994	607	377	17	87.13	12.48	1.62
chr8	4214210	4214934	725	362	19	63.95	9.57	1.76
chr8	4238464	4239444	981	359	27	86.07	12.04	1.59
chr8	4258480	4258942	463	354	11	51.84	10.27	3.32
chr8	4275717	4276267	551	206	19	72.45	13.75	1.59
chr8	4664460	4664821	362	143	8	51.54	8.53	3.36
chr8	4677145	4678125	981	253	27	106.01	10.86	1.53
chr8	8569093	8569574	482	191	11	58.20	8.84	2.25
chr8	8597471	8597870	400	298	9	52.03	9.40	3.26
chr8	8660418	8661157	740	382	22	107.93	11.73	1.56
chr8	9416277	9416573	297	128	8	58.41	14.93	2.21
chr8	9976001	9976613	613	368	27	170.37	23.47	2.03
chr8	9977606	9978136	531	193	21	117.13	20.77	1.59
chr8	10801740	10802439	700	425	23	84.87	11.52	1.61
chr8	10875172	10875608	437	249	12	69.38	15.35	1.68
chr8	10898772	10899443	672	430	18	65.48	6.67	1.75
chr8	10925465	10926235	771	306	28	105.11	14.67	1.58
chr8	10945962	10946588	627	327	18	59.28	8.46	2.08
chr8	10979830	10980467	638	284	25	109.71	14.02	1.57
chr8	11006860	11007427	568	289	14	52.23	8.00	3.26
chr8	11008471	11009248	778	368	25	124.14	14.10	1.66
chr8	11009336	11010068	733	396	21	89.03	10.11	1.62
chr8	11262756	11263037	282	113	9	62.51	13.97	1.83
chr8	11312765	11313483	719	318	19	111.16	14.26	1.56
chr8	11441095	11442052	958	671	24	92.02	11.50	1.65
chr8	11463895	11464575	681	292	26	82.90	9.53	1.62
chr8	11477800	11478235	436	156	11	56.21	9.17	2.59
chr8	11497239	11497798	560	366	18	64.83	8.25	1.76
chr8	11550363	11551101	739	387	28	117.32	12.88	1.60
chr8	11555215	11555610	396	113	18	66.64	8.00	1.72
chr8	11555621	11556751	1131	225	46	155.43	9.78	1.87
chr8	11634758	11636194	1437	1050	57	355.41	31.16	7.39
chr8	11636322	11636888	567	243	18	87.55	13.20	1.60
chr8	11707877	11708247	371	229	11	61.55	11.73	1.93
chr8	11757892	11758474	583	390	27	156.13	20.78	1.89
chr8	11973155	11973933	779	460	22	87.03	11.78	1.62
chr8	12178742	12179095	354	228	10	62.53	10.48	1.83
chr8	12380827	12381120	294	130	9	50.03	9.17	3.70
chr8	12385863	12386403	541	310	15	52.57	6.94	3.19
chr8	12396863	12397297	435	251	10	62.30	12.80	1.83
chr8	12439985	12440393	409	249	9	52.17	11.58	3.26
chr8	12609132	12609640	509	293	11	53.26	11.67	3.02
chr8	12671835	12672426	592	330	21	91.03	12.57	1.63
chr8	12761257	12761554	298	166	9	55.28	12.22	2.66
chr8	12873173	12873694	522	263	14	61.20	11.48	1.93
chr8	12895310	12895862	553	284	15	73.19	11.73	1.57
chr8	12963657	12964223	567	131	15	74.11	10.69	1.56
chr8	13018642	13019119	478	252	11	57.00	10.23	2.42
chr8	13104453	13105437	985	449	40	224.47	16.92	3.18
chr8	13105477	13106362	886	243	26	107.83	14.67	1.55
chr8	13158861	13160007	1147	383	41	195.22	19.01	2.71
chr8	13213318	13214070	753	354	28	126.63	14.36	1.73
chr8	13220256	13220736	481	234	18	91.82	11.76	1.64
chr8	13287028	13287501	474	133	16	62.78	8.38	1.80
chr8	13287526	13288640	1115	629	42	196.80	15.17	2.69
chr8	13338429	13339099	671	337	25	138.51	18.33	1.99
chr8	13341375	13341858	484	126	14	62.93	7.33	1.80
chr8	13430267	13430867	601	326	19	97.02	15.51	1.62
chr8	13594708	13595533	826	328	46	252.07	19.18	3.98
chr8	13600002	13600647	646	303	25	89.97	10.48	1.62
chr8	13676520	13677824	1305	364	33	68.40	7.52	1.67
chr8	13785240	13785848	609	292	18	79.38	9.94	1.56
chr8	13869471	13870112	642	223	31	246.19	32.59	3.73
chr8	13877964	13878571	608	350	13	64.66	11.00	1.76
chr8	13932256	13933009	754	252	18	69.11	8.80	1.68
chr8	14089840	14090865	1026	699	47	167.47	10.27	2.04
chr8	14206014	14206622	609	287	11	56.20	17.07	2.59
chr8	14873757	14874426	670	273	19	59.39	7.33	2.08
chr8	14910911	14911342	432	145	11	53.13	7.05	3.07
chr8	14986570	14987075	506	248	33	184.58	17.91	2.42
chr8	14995878	14996562	685	237	28	100.83	9.36	1.65
chr8	15004687	15005330	644	352	19	63.64	8.46	1.77
chr8	15010771	15011736	966	649	28	90.65	7.93	1.64
chr8	15018144	15018930	787	385	35	167.07	11.20	2.02
chr8	15027238	15027713	476	355	14	55.71	7.33	2.60
chr8	15028109	15028869	761	307	22	94.71	10.29	1.62
chr8	15028902	15029334	433	163	14	61.31	9.78	1.93
chr8	15070641	15070978	338	98	9	51.35	9.36	3.40
chr8	15080698	15081164	467	232	11	51.47	10.27	3.37
chr8	15145503	15146098	596	181	27	137.54	16.76	1.96
chr8	18595415	18595944	530	236	12	70.90	10.67	1.68
chr8	18845854	18847098	1245	707	39	184.09	12.22	2.39
chr8	18950574	18951223	650	345	20	85.85	10.64	1.59
chr8	19218502	19218948	447	185	10	61.16	17.07	1.93
chr8	19698603	19699047	445	274	12	72.04	16.50	1.64
chr8	19784395	19785227	833	255	57	439.74	24.93	11.97
chr8	19892392	19893364	973	250	35	132.59	14.27	1.84
chr8	20019706	20020658	953	723	85	656.86	51.25	34.21
chr8	23106135	23106570	436	312	10	52.07	8.33	3.26
chr8	23276447	23276983	537	205	15	76.76	17.46	1.59
chr8	23295941	23296722	782	331	21	100.54	9.36	1.64
chr8	23303206	23303867	662	359	16	57.40	8.28	2.33
chr8	23508627	23509118	492	231	12	62.54	11.67	1.83
chr8	23555898	23556254	357	226	13	54.19	6.98	2.87
chr8	23587056	23587710	655	314	20	98.60	18.33	1.63
chr8	23614510	23614774	265	133	8	51.61	12.75	3.37
chr8	23703762	23705120	1359	399	38	121.68	8.89	1.61
chr8	23816642	23817369	728	382	24	109.10	18.33	1.55
chr8	23918307	23919323	1017	388	33	108.21	9.17	1.57
chr8	23969667	23970229	563	306	13	63.72	15.00	1.77
chr8	24050194	24050619	426	299	11	53.74	9.87	2.95
chr8	24250188	24250680	493	343	11	50.02	7.48	3.70
chr8	24268138	24268573	436	172	11	60.05	11.67	2.03
chr8	24318519	24319122	604	202	18	111.00	13.51	1.56
chr8	24347873	24348568	696	416	18	51.36	6.42	3.40
chr8	24367183	24367976	794	573	23	125.34	12.22	1.69
chr8	24522455	24522827	373	256	8	50.52	10.67	3.62
chr8	26049239	26049570	332	114	8	52.92	10.18	3.10
chr8	26127415	26128091	677	422	17	71.15	9.17	1.67
chr8	26148705	26149430	726	478	18	66.64	7.33	1.72
chr8	26162079	26162878	800	573	32	158.52	11.73	1.95
chr8	26163139	26163754	616	193	23	113.89	13.09	1.55
chr8	26178634	26179199	566	259	16	79.63	16.13	1.56
chr8	26212225	26213201	977	625	26	63.58	8.05	1.77
chr8	26213220	26213932	713	278	32	157.53	15.55	1.91
chr8	26291062	26291666	605	296	14	51.34	9.78	3.40
chr8	26311273	26312567	1295	935	50	225.44	15.43	3.24
chr8	26351005	26351332	328	215	8	54.94	12.80	2.73
chr8	26351334	26351772	439	116	11	55.65	12.83	2.62
chr8	26629200	26629635	436	307	14	74.36	10.86	1.57
chr8	26707446	26708094	649	133	24	109.17	13.09	1.55
chr8	26711739	26713581	1843	804	52	207.35	11.73	2.77
chr8	26822934	26823386	453	299	13	82.79	13.51	1.63
chr8	26830256	26831070	815	522	28	126.63	11.95	1.73
chr8	26864186	26864616	431	268	14	83.54	15.80	1.58
chr8	26864711	26865134	424	214	16	111.19	20.95	1.57
chr8	26895607	26896201	595	352	13	50.88	8.15	3.55
chr8	26951016	26951357	342	211	13	68.48	10.00	1.67
chr8	27086896	27087520	625	255	21	117.13	16.80	1.59
chr8	27104290	27104896	607	309	15	63.46	10.86	1.77
chr8	27125545	27126164	620	338	16	97.71	14.93	1.62
chr8	27229217	27230492	1276	801	37	181.02	14.67	2.29
chr8	27584325	27584703	379	268	10	59.69	12.22	2.07
chr8	28002353	28003283	931	331	23	74.64	12.22	1.57
chr8	28086948	28088111	1164	260	36	132.87	12.22	1.85
chr8	28089126	28089658	533	257	12	57.69	13.04	2.29
chr8	28134182	28134606	425	264	10	55.96	12.52	2.61
chr8	28152910	28153416	507	255	14	70.28	11.73	1.69
chr8	28231392	28231797	406	300	10	65.19	12.80	1.75
chr8	28238823	28239314	492	288	12	63.64	11.94	1.77
chr8	28284578	28285511	934	585	29	141.90	14.67	1.97
chr8	28370520	28371290	771	227	38	237.58	17.65	3.61
chr8	28371362	28372033	672	319	19	68.03	8.38	1.67
chr8	28788175	28788591	417	292	10	62.13	16.30	1.85
chr8	29657939	29658313	375	277	8	50.34	10.67	3.60
chr8	32006663	32006949	287	127	8	51.04	11.67	3.52
chr8	32221725	32223439	1715	642	49	190.95	12.69	2.56
chr8	32232893	32233278	386	141	11	61.60	12.22	1.93
chr8	32260475	32260924	450	324	12	63.65	12.48	1.77
chr8	32278732	32279624	893	528	35	154.20	15.71	1.95
chr8	33994468	33994868	401	240	9	56.69	14.93	2.47
chr8	34495803	34496313	511	354	14	82.31	14.67	1.62
chr8	34497004	34497494	491	260	11	59.01	11.00	2.19
chr8	34709762	34710811	1050	263	40	179.73	17.74	2.26
chr8	34763638	34764667	1030	815	35	188.20	20.00	2.47
chr8	34842032	34842948	917	471	36	204.62	16.13	2.66
chr8	34907539	34908200	662	539	24	68.89	6.24	1.69
chr8	34922048	34922625	578	258	16	67.24	9.78	1.69
chr8	35008077	35009202	1126	658	59	234.15	16.13	3.44
chr8	35009324	35009704	381	221	16	93.15	16.92	1.66
chr8	35010340	35010937	598	287	17	81.45	11.28	1.60
chr8	35024481	35024841	361	261	9	54.93	11.00	2.75
chr8	35040732	35041058	327	195	9	56.83	12.22	2.47
chr8	35187170	35187548	379	123	13	77.65	14.67	1.54
chr8	35209171	35209693	523	311	19	87.58	15.10	1.60
chr8	35217480	35218194	715	234	26	78.61	7.33	1.54
chr8	35418182	35418425	244	123	8	54.74	13.97	2.77
chr8	35518200	35518900	701	329	25	104.23	15.42	1.57
chr8	35744831	35745373	543	191	17	90.43	13.20	1.63
chr8	35868113	35868818	706	440	22	84.20	10.48	1.60
chr8	35870501	35871361	861	505	24	60.96	6.52	1.95
chr8	35871638	35872493	856	384	25	104.88	11.38	1.57
chr8	36008150	36008623	474	200	13	62.06	10.86	1.86
chr8	36028449	36029090	642	357	52	345.04	28.25	6.79
chr8	36176865	36177122	258	130	8	53.13	13.33	3.07
chr8	36259314	36259915	602	217	21	56.51	8.00	2.50
chr8	36493444	36494130	687	566	24	57.67	6.67	2.29
chr8	36557818	36558943	1126	861	42	198.07	15.89	2.67
chr8	36650391	36651256	866	549	24	108.10	17.25	1.56
chr8	36651380	36651944	565	316	16	70.80	11.50	1.69
chr8	36888625	36889538	914	490	29	57.12	5.50	2.39
chr8	37157578	37158391	814	197	22	65.03	6.11	1.76
chr8	37185428	37186163	736	400	19	72.63	9.51	1.60
chr8	37312023	37312609	587	455	19	107.95	14.35	1.56
chr8	37665674	37666143	470	306	10	52.88	11.00	3.13
chr8	37795681	37796064	384	230	9	54.53	9.65	2.81
chr8	40068785	40069256	472	245	12	66.77	12.22	1.70
chr8	40069264	40069514	251	126	10	68.12	19.30	1.68
chr8	40238221	40238510	290	121	8	53.96	12.83	2.92
chr8	41275832	41276123	292	182	8	59.00	14.93	2.19
chr8	41508560	41509248	689	574	16	67.88	10.00	1.67
chr8	41596915	41597804	890	172	25	88.53	9.46	1.62
chr8	41617714	41618127	414	132	9	55.48	10.67	2.63
chr8	42218847	42219252	406	320	9	50.53	9.17	3.61
chr8	42459760	42460495	736	606	23	76.75	7.33	1.59
chr8	42635530	42635927	398	125	10	50.40	8.76	3.60
chr8	46418098	46418414	317	128	8	50.06	10.73	3.70
chr8	46904388	46904844	457	346	10	60.24	10.67	2.01
chr8	47019850	47020452	603	495	16	81.24	14.67	1.60
chr8	47060352	47060989	638	292	16	59.52	9.46	2.07
chr8	47084985	47085922	938	372	40	121.91	8.67	1.61
chr8	47116378	47116649	272	150	10	61.52	11.78	1.93
chr8	47196907	47197307	401	129	11	58.99	10.48	2.19
chr8	47237281	47238290	1010	649	27	99.84	10.48	1.63
chr8	47248807	47249320	514	126	30	199.25	15.89	2.70
chr8	47264405	47264728	324	100	8	55.37	10.67	2.65
chr8	47580294	47580826	533	224	14	66.48	11.50	1.72
chr8	47593880	47594874	995	305	53	286.05	19.90	4.21
chr8	47597835	47598408	574	209	24	104.61	12.83	1.56
chr8	47636779	47637538	760	370	37	214.57	20.78	2.93
chr8	47702874	47703516	643	410	17	50.45	6.42	3.63
chr8	47824548	47825039	492	341	14	58.65	9.17	2.21
chr8	47930462	47930989	528	352	16	63.47	8.38	1.77
chr8	47937627	47938366	740	334	56	385.26	25.88	8.53
chr8	48005046	48005900	855	532	30	107.88	11.92	1.56
chr8	48006146	48006938	793	458	24	101.45	11.00	1.62
chr8	48015009	48015484	476	202	18	91.82	12.80	1.64
chr8	48019274	48020241	968	469	46	285.00	22.71	4.16
chr8	48020354	48020657	304	127	10	50.13	12.22	3.65
chr8	48026335	48027041	707	353	22	75.63	11.28	1.60
chr8	48051855	48052609	755	529	23	106.24	11.73	1.53
chr8	48344424	48345033	610	376	14	67.17	13.33	1.69
chr8	48497952	48498638	687	377	21	135.78	25.14	1.93
chr8	48618562	48619447	886	273	24	100.32	11.73	1.63
chr8	48760472	48760859	388	191	12	74.10	13.33	1.56
chr8	48798636	48799804	1169	309	33	149.69	14.35	1.92
chr8	49002789	49003368	580	425	23	154.31	22.70	1.95
chr8	49075137	49076292	1156	816	39	186.39	19.86	2.41
chr8	55162732	55163392	661	134	21	116.01	15.94	1.58
chr8	55864588	55865169	582	435	33	204.88	21.77	2.68
chr8	59965577	59966841	1265	498	38	136.40	11.00	1.92
chr8	59967248	59967575	328	202	8	50.60	13.16	3.61
chr8	59990203	59990936	734	460	22	63.36	7.18	1.76
chr8	63111282	63111683	402	269	9	50.90	12.83	3.54
chr8	63111740	63112414	675	548	18	68.86	8.80	1.68
chr8	63368996	63369490	495	348	15	72.02	9.01	1.64
chr8	63461740	63462478	739	275	23	121.68	15.60	1.61
chr8	63702590	63703179	590	303	14	74.23	14.67	1.56
chr8	63737511	63738124	614	292	15	66.04	12.94	1.73
chr8	63765655	63765987	333	218	11	58.20	8.55	2.25
chr8	64228310	64228704	395	288	10	50.90	8.80	3.54
chr8	67373774	67374277	504	145	15	90.57	10.73	1.64
chr8	67470935	67471652	718	349	28	142.47	11.00	1.93
chr8	68416046	68416464	419	211	9	55.03	12.80	2.69
chr8	68578736	68579058	323	119	9	65.03	14.93	1.76
chr8	69009944	69010575	632	268	19	82.98	9.78	1.62
chr8	69383832	69384488	657	286	22	137.62	23.83	1.96
chr8	69940182	69940460	279	126	10	61.98	12.22	1.87
chr8	70018582	70019050	469	234	12	58.75	8.80	2.21
chr8	70520637	70521118	482	244	14	55.06	9.43	2.67
chr8	70586008	70586610	603	268	16	89.72	14.67	1.62
chr8	70644894	70645697	804	430	28	165.16	22.00	1.97
chr8	71197698	71198314	617	336	15	56.73	6.11	2.48
chr8	71258136	71259378	1243	175	43	133.13	12.83	1.85
chr8	71612367	71613026	660	201	29	201.83	27.93	2.59
chr8	71645217	71646015	799	494	23	125.96	23.44	1.71
chr8	71794728	71795405	678	377	19	78.02	12.22	1.55
chr8	72108556	72109036	481	250	15	94.95	12.83	1.61
chr8	72148837	72149403	567	269	16	59.32	10.48	2.08
chr8	72178256	72178988	733	486	19	91.82	12.54	1.64
chr8	72240172	72240797	626	442	21	86.68	9.43	1.62
chr8	72273476	72274018	543	133	22	118.79	15.89	1.61
chr8	72298438	72298977	540	205	13	59.38	10.27	2.09
chr8	72314805	72315638	834	373	25	117.51	15.51	1.60
chr8	72332217	72332780	564	316	21	104.56	16.56	1.56
chr8	72347681	72348374	694	491	16	55.08	9.33	2.68
chr8	72356148	72356951	804	430	23	69.80	6.42	1.70
chr8	72398225	72398761	537	200	16	58.88	7.88	2.20
chr8	72406812	72407517	706	411	19	50.51	6.42	3.62
chr8	72412513	72413236	724	452	21	80.31	9.78	1.57
chr8	72425169	72425909	741	397	21	63.36	8.15	1.76
chr8	72426159	72427493	1335	968	50	251.71	16.92	3.98
chr8	72497923	72498657	735	353	25	108.24	15.89	1.57
chr8	72519585	72520850	1266	460	35	137.79	9.68	1.97
chr8	72545663	72546146	484	278	15	52.57	7.10	3.19
chr8	72607844	72608379	536	408	18	88.14	11.19	1.62
chr8	72654861	72655741	881	320	23	69.33	8.63	1.68
chr8	72673981	72674576	596	320	13	55.50	13.47	2.63
chr8	72680458	72681024	567	336	15	61.38	9.78	1.94
chr8	72682289	72683115	827	339	52	345.04	30.32	6.79
chr8	72695984	72696566	583	306	22	97.40	8.15	1.62
chr8	72705806	72706250	445	149	13	63.42	9.17	1.77
chr8	72758146	72758849	704	346	21	86.98	14.19	1.61
chr8	72780861	72781645	785	176	20	52.23	6.72	3.26
chr8	72800112	72800970	859	476	33	171.72	17.02	2.07
chr8	72806565	72807126	562	130	21	107.51	13.44	1.54
chr8	72854548	72855253	706	290	19	50.51	5.50	3.62
chr8	72876896	72877652	757	198	34	130.58	7.80	1.78
chr8	72897951	72898908	958	680	30	106.31	9.71	1.53
chr8	72905545	72905974	430	337	12	64.82	10.69	1.76
chr8	72906244	72906568	325	198	10	52.03	9.17	3.26
chr8	72929942	72930551	610	495	17	52.22	6.67	3.25
chr8	72950040	72951188	1149	321	38	91.49	7.33	1.65
chr8	72963204	72963965	762	415	27	124.75	13.01	1.68
chr8	72971995	72972476	482	350	13	54.19	8.25	2.88
chr8	72975921	72976569	649	318	18	72.21	10.71	1.61
chr8	73011618	73012800	1183	724	61	279.76	13.75	3.91
chr8	73013994	73014366	373	181	12	59.40	8.28	2.08
chr8	73014394	73015547	1154	748	45	207.69	17.70	2.78
chr8	73017021	73017855	835	199	28	152.60	14.04	1.94
chr8	73017943	73018438	496	365	14	69.06	9.78	1.69
chr8	73023368	73024069	702	358	17	53.08	7.33	3.09
chr8	73029792	73031030	1239	683	37	103.35	7.33	1.58
chr8	73033984	73034703	720	387	26	117.88	13.44	1.61
chr8	73046644	73047344	701	430	19	74.65	12.00	1.57
chr8	73063171	73063898	728	446	18	58.09	7.10	2.27
chr8	73089404	73089992	589	316	15	59.28	9.78	2.08
chr8	73118001	73118772	772	349	28	108.48	12.22	1.57
chr8	73121771	73122359	589	302	14	51.03	9.46	3.52
chr8	73122713	73123147	435	207	12	56.96	7.86	2.43
chr8	73131503	73131901	399	131	11	54.94	12.22	2.73
chr8	73132020	73132664	645	99	16	53.43	9.51	3.01
chr8	73133115	73134069	955	358	47	241.47	20.95	3.64
chr8	73134086	73135694	1609	127	51	152.31	10.48	1.93
chr8	73153427	73154135	709	385	30	98.99	11.88	1.64
chr8	73183528	73183947	420	128	12	56.06	10.27	2.61
chr8	73196807	73197715	909	584	29	86.66	8.94	1.62
chr8	73201372	73202354	983	378	39	164.06	9.43	1.94
chr8	73202878	73203436	559	371	18	64.94	10.08	1.76
chr8	73204052	73204455	404	279	13	57.09	8.38	2.39
chr8	73219040	73219838	799	399	57	335.90	33.98	6.23
chr8	73222043	73223579	1537	302	52	196.88	15.63	2.70
chr8	73223720	73224241	522	350	21	119.28	17.02	1.60
chr8	73242104	73242711	608	364	15	57.53	8.56	2.33
chr8	73266769	73267370	602	257	34	139.42	12.67	1.99
chr8	73276033	73277595	1563	1295	114	711.94	30.38	44.83
chr8	73284168	73284963	796	371	23	76.71	7.93	1.58
chr8	73293220	73293576	357	245	17	79.32	11.41	1.55
chr8	73300571	73301432	862	581	23	59.03	8.25	2.19
chr8	73312599	73313329	731	461	20	59.41	6.42	2.08
chr8	73316014	73316821	808	392	29	108.23	11.89	1.57
chr8	73324939	73325526	588	296	25	161.78	21.84	1.92
chr8	73325780	73326552	773	127	23	94.95	11.50	1.61
chr8	73327615	73328113	499	368	16	69.56	9.94	1.69
chr8	73328358	73329121	764	618	27	55.66	6.16	2.62
chr8	73335157	73335666	510	259	14	60.15	12.22	2.03
chr8	73345353	73345861	509	279	14	54.51	9.85	2.82
chr8	73362932	73364054	1123	320	30	74.81	8.25	1.58
chr8	73364788	73365288	501	357	19	95.12	11.46	1.60
chr8	73378407	73379328	922	620	26	95.04	12.22	1.61
chr8	73389230	73390108	879	531	26	85.62	12.57	1.59
chr8	73397018	73397979	962	670	31	131.76	13.22	1.81
chr8	73403879	73404652	774	286	30	167.39	18.33	2.03
chr8	73408784	73409792	1009	650	26	98.09	11.07	1.63
chr8	73414755	73415409	655	347	23	105.71	11.38	1.52
chr8	73415874	73416619	746	89	17	53.45	6.21	3.01
chr8	73429617	73430689	1073	844	35	124.04	9.43	1.66
chr8	73436801	73437498	698	213	20	114.18	12.83	1.53
chr8	73795908	73797461	1554	1265	55	256.61	13.58	4.06
chr8	73820463	73820860	398	120	11	53.47	10.48	3.00
chr8	73894965	73895905	941	737	31	85.98	8.15	1.59
chr8	73899387	73899857	471	338	14	67.15	9.01	1.69
chr8	73899876	73900364	489	241	13	53.23	10.86	3.03
chr8	73905082	73905383	302	123	8	50.08	11.94	3.67
chr8	73905423	73905855	433	177	15	86.32	15.00	1.60
chr8	73906271	73906913	643	193	18	76.02	9.43	1.57
chr8	73920857	73921349	493	219	14	61.20	9.64	1.93
chr8	73929723	73930405	683	179	32	175.11	20.62	2.12
chr8	73998041	73998650	610	398	20	86.40	10.06	1.60
chr8	73999978	74000862	885	129	22	52.01	6.42	3.29
chr8	74008419	74008833	415	243	13	52.97	10.31	3.10
chr8	74009142	74009935	794	327	23	91.39	10.64	1.64
chr8	74019053	74019745	693	131	17	75.02	10.00	1.58
chr8	74031322	74032116	795	325	26	115.04	10.48	1.56
chr8	74036929	74037345	417	196	11	56.37	10.27	2.55
chr8	74045254	74046134	881	538	24	90.09	12.92	1.62
chr8	74052301	74052775	475	132	14	61.20	9.29	1.93
chr8	74060690	74062195	1506	1150	39	114.51	7.33	1.54
chr8	74066415	74067470	1056	331	30	109.18	12.22	1.56
chr8	74082398	74083004	607	273	15	67.82	8.80	1.67
chr8	74086232	74087059	828	477	25	130.12	15.71	1.77
chr8	74093501	74094358	858	243	22	54.08	6.42	2.89
chr8	74094433	74094990	558	202	22	110.86	13.91	1.56
chr8	74107953	74108516	564	316	16	68.70	7.33	1.68
chr8	74115074	74116540	1467	880	72	296.56	22.17	4.72
chr8	74119798	74120294	497	236	18	52.45	6.00	3.21
chr8	74120552	74121804	1253	364	48	101.61	8.46	1.61
chr8	74134556	74135240	685	442	17	59.84	8.02	2.08
chr8	74152777	74154283	1507	530	48	135.53	10.08	1.92
chr8	74156416	74157398	983	749	43	199.75	19.41	2.71
chr8	74200259	74200822	564	226	16	68.70	11.00	1.68
chr8	74217575	74217952	378	122	11	57.31	9.51	2.37
chr8	74222557	74222922	366	233	12	66.34	10.74	1.72
chr8	74233373	74233974	602	301	14	56.04	10.67	2.61
chr8	74246635	74247551	917	542	41	197.95	18.86	2.66
chr8	74432443	74433069	627	305	20	54.80	6.60	2.77
chr8	74446377	74446976	600	301	15	68.48	10.27	1.66
chr8	74608729	74609109	381	254	12	87.46	21.33	1.61
chr8	74659221	74660872	1652	683	54	167.87	8.80	2.05
chr8	74684367	74685256	890	381	32	186.26	21.21	2.40
chr8	74693039	74693555	517	292	18	68.40	9.84	1.67
chr8	74713452	74714036	585	231	15	52.86	7.55	3.13
chr8	74763754	74764549	796	325	31	122.52	10.08	1.62
chr8	74784644	74785271	628	302	19	55.99	8.96	2.61
chr8	74794583	74795036	454	144	13	51.40	8.38	3.39
chr8	74797496	74798138	643	241	20	60.12	6.52	2.03
chr8	74814754	74815325	572	268	14	59.66	10.86	2.07
chr8	74842471	74843349	879	459	25	96.38	8.28	1.62
chr8	74843797	74844305	509	318	18	72.68	10.48	1.60
chr8	74875900	74876298	399	269	12	53.36	8.89	3.02
chr8	74879280	74879980	701	213	19	59.97	7.44	2.04
chr8	74887349	74887846	498	209	16	52.57	11.87	3.19
chr8	74945123	74946029	907	302	22	52.77	8.55	3.16
chr8	74967466	74968070	605	296	16	58.88	9.98	2.20
chr8	74968720	74969493	774	374	44	208.50	15.41	2.81
chr8	74998522	74999444	923	685	46	136.25	9.03	1.95
